player_name,player_id,team,opponent,game_date,season,dataset_split,proj_ip,actual_ip,proj_tbf,actual_tbf,proj_k,actual_k,k_rate,bf_ip,statcast_available,csw_mod,whiff_mod,velo_mod,opp_k_mod,line,lean,edge,edge_bucket,model_prob_over,model_prob_under,model_prob_over_analytical,implied_prob_over,implied_prob_under,actual_odds,bet_win,seg_A,seg_B,seg_D,seg_E,n_books
Tanner Gordon,685299.0,COL,SDP,2024-08-03,2024,VALIDATION,5.0,6.0,23.7,20,3.63,4.0,0.1531,4.74,True,0.991,0.92,1.0,1.0,2.5,OVER,0.1193,5%+,0.6734,0.3266,0.7023,0.5541,0.4459,-142.0,1.0,False,False,False,False,5
J.P. France,641585.0,HOU,BOS,2023-08-24,2023,TRAIN,6.7,2.1,27.5,20,4.86,,0.1766,4.11,True,0.998,0.92,1.0,0.996,4.5,UNDER,0.0663,5%+,0.502,0.498,0.5351,0.5683,0.4317,105.0,,False,True,False,False,7
Jonathan France,641585.0,HOU,BOS,2023-08-24,2023,TRAIN,6.7,2.1,27.5,20,4.86,,0.1766,4.11,True,0.998,0.92,1.0,0.996,4.5,UNDER,0.0455,2-5%,0.5076,0.4924,0.5351,0.5531,0.4469,107.0,,False,True,False,False,2
Brayan Bello,678394.0,BOS,HOU,2023-08-24,2023,TRAIN,5.73,7.0,24.9,32,3.74,,0.1505,4.34,True,0.977,0.988,1.0,0.887,4.5,UNDER,0.179,5%+,0.3,0.7,0.3209,0.479,0.521,-275.0,,False,True,False,False,9
Justin Verlander,434378.0,SF,SFG,2025-04-09,2025,OOS,3.55,5.2,14.9,26,2.76,9.0,0.1851,4.2,False,1.0,1.0,1.0,1.0,4.5,UNDER,0.4355,5%+,0.1682,0.8318,0.146,0.6037,0.3963,-375.0,0.0,False,False,False,False,8
Hunter Brown,686613.0,HOU,WSN,2024-04-21,2024,VALIDATION,3.21,4.0,49.2,17,5.13,6.0,0.1044,15.34,True,0.935,0.92,1.0,1.0,4.5,UNDER,0.1995,5%+,0.2878,0.7122,0.5828,0.4873,0.5127,-124.0,0.0,False,False,False,False,1
Andrew Abbott,671096.0,CIN,ARI,2025-08-23,2025,OOS,6.51,4.0,27.6,21,5.12,6.0,0.1856,4.24,True,0.975,0.986,1.0,1.0,4.5,OVER,0.1174,5%+,0.5422,0.4578,0.5811,0.4248,0.5752,-220.0,1.0,False,True,False,False,8
Sandy Alcantara,645261.0,MIA,STL,2023-07-19,2023,TRAIN,6.03,6.0,26.1,27,5.05,7.0,0.1935,4.33,True,1.015,1.01,1.0,0.951,5.5,UNDER,0.0502,5%+,0.3746,0.6254,0.3925,0.4248,0.5752,-315.0,0.0,False,True,False,False,10
Lance McCullers Jr.,621121.0,HOU,CHW,2025-06-10,2025,OOS,4.62,5.0,84.0,23,28.98,,0.3449,18.19,True,1.068,1.08,1.0,1.0,6.5,OVER,0.4867,5%+,0.9105,0.0895,1.0,0.4237,0.5763,-150.0,,True,True,False,False,7
Shane Smith,681343.0,CWS,HOU,2025-06-10,2025,OOS,4.82,6.0,21.6,24,6.05,,0.2798,4.48,True,1.037,1.08,1.0,0.942,4.5,OVER,0.1154,5%+,0.687,0.313,0.721,0.5716,0.4284,-305.0,,False,True,False,False,7
Michael Wacha,608379.0,KC,BAL,2025-05-02,2025,OOS,5.41,6.1,23.9,25,5.13,,0.2146,4.42,True,0.988,0.998,1.0,1.086,4.5,OVER,0.0594,5%+,0.5554,0.4446,0.5818,0.496,0.504,-113.0,,False,True,True,False,6
Dean Kremer,665152.0,BAL,KCR,2025-05-02,2025,OOS,4.92,7.0,24.3,25,2.65,,0.1093,4.93,True,0.926,0.92,1.0,1.0,3.5,UNDER,0.2803,5%+,0.2594,0.7406,0.2751,0.5397,0.4603,-250.0,,False,True,False,False,7
Jesus Luzardo,666200.0,PHI,LAA,2025-07-18,2025,OOS,5.01,4.2,24.8,22,9.22,,0.3726,4.95,True,1.056,1.08,1.0,1.18,6.5,OVER,0.1535,5%+,0.6866,0.3134,0.8129,0.5331,0.4669,-130.0,,False,True,True,False,7
Brandon Williamson,682227.0,CIN,ARI,2023-07-22,2023,TRAIN,4.5,6.0,20.0,21,4.02,5.0,0.2013,4.44,True,0.974,0.92,1.0,1.0,3.5,UNDER,0.0127,0-2%,0.5258,0.4742,0.571,0.5385,0.4615,105.0,0.0,False,True,False,False,8
Brandon Pfaadt,694297.0,AZ,CIN,2023-07-22,2023,TRAIN,3.89,6.0,20.6,24,4.1,6.0,0.1989,5.29,True,0.991,1.01,1.0,1.096,4.5,UNDER,0.1027,5%+,0.377,0.623,0.3898,0.4797,0.5203,-285.0,0.0,False,True,True,False,6
Chris Bassitt,605135.0,TOR,SDP,2024-04-21,2024,VALIDATION,5.0,5.1,22.6,23,4.67,4.0,0.2066,4.52,True,1.026,0.92,1.0,1.0,4.5,UNDER,0.0503,5%+,0.4836,0.5164,0.5001,0.5339,0.4661,105.0,1.0,False,False,False,False,10
Joe Musgrove,605397.0,SD,SDP,2024-04-21,2024,VALIDATION,5.04,7.0,26.2,25,5.72,3.0,0.2185,5.2,True,1.032,1.08,1.0,1.0,4.5,OVER,0.0742,5%+,0.6146,0.3854,0.6759,0.5404,0.4596,-140.0,0.0,False,True,False,False,10
Aaron Civale,650644.0,TB,LAA,2024-04-09,2024,VALIDATION,5.0,5.0,21.0,21,6.8,4.0,0.3237,4.2,False,1.0,1.0,1.0,1.043,5.5,OVER,0.12,5%+,0.6252,0.3748,0.6727,0.5052,0.4948,-115.0,0.0,False,False,False,False,10
Patrick Sandoval,663776.0,LAA,TBR,2024-04-09,2024,VALIDATION,3.26,5.0,13.7,24,3.07,6.0,0.2236,4.2,False,1.0,1.0,1.0,1.0,5.5,UNDER,0.3912,5%+,0.1264,0.8736,0.0906,0.5176,0.4824,-215.0,0.0,False,False,False,False,10
David Peterson,656849.0,NYM,LAD,2025-05-24,2025,OOS,5.85,7.2,26.1,28,5.23,7.0,0.2008,4.46,True,1.021,1.019,1.0,0.976,4.5,OVER,0.0682,5%+,0.5778,0.4222,0.5993,0.5096,0.4904,-110.0,1.0,False,True,False,False,7
Tony Gonsolin,664062.0,LAD,NYM,2025-05-24,2025,OOS,4.96,5.0,21.1,24,6.29,4.0,0.2987,4.24,True,1.082,1.08,1.0,0.957,4.5,OVER,0.1849,5%+,0.7168,0.2832,0.7515,0.5319,0.4681,-130.0,0.0,True,False,False,False,7
Jack Flaherty,656427.0,LAD,OAK,2024-08-03,2024,VALIDATION,5.75,6.0,23.4,25,8.56,7.0,0.3656,4.07,True,1.032,1.08,1.0,1.119,6.5,OVER,0.1597,5%+,0.7172,0.2828,0.7498,0.5575,0.4425,-159.0,1.0,False,True,True,False,7
Mitch Spence,687765.0,OAK,LAD,2024-08-03,2024,VALIDATION,5.14,5.2,24.1,24,3.61,6.0,0.15,4.69,True,0.9,0.92,1.0,0.958,4.5,UNDER,0.2516,5%+,0.2884,0.7116,0.2963,0.54,0.46,-108.0,0.0,False,True,False,False,8
Michael Soroka,647336.0,CWS,CLE,2024-04-09,2024,VALIDATION,5.0,3.2,21.0,18,0.84,4.0,0.0399,4.2,False,1.0,1.0,1.0,0.877,2.5,UNDER,0.4925,5%+,0.0661,0.9339,0.0529,0.5587,0.4413,-5000.0,0.0,False,False,False,False,10
Drew Smyly,592767.0,CHC,PHI,2023-06-28,2023,TRAIN,5.56,3.2,25.6,22,4.28,2.0,0.1668,4.61,True,0.968,0.99,1.0,1.058,4.5,UNDER,0.1362,5%+,0.4162,0.5838,0.4254,0.5524,0.4476,105.0,1.0,False,True,True,False,11
Aaron Nola,605400.0,PHI,CHC,2023-06-28,2023,TRAIN,6.33,5.0,25.9,24,8.12,4.0,0.314,4.09,True,1.056,1.08,1.0,0.99,5.5,OVER,0.1839,5%+,0.7674,0.2326,0.8192,0.5835,0.4165,-165.0,0.0,True,True,False,False,11
Joe Ryan,657746.0,MIN,DET,2023-06-16,2023,TRAIN,5.66,7.0,23.7,28,5.81,7.0,0.2453,4.18,True,0.966,0.977,1.0,1.095,7.5,UNDER,0.1926,5%+,0.2394,0.7606,0.2301,0.432,0.568,-155.0,1.0,False,True,True,False,4
Frankie Montas,593423.0,CIN,SDP,2024-05-23,2024,VALIDATION,4.42,6.0,28.7,27,3.28,3.0,0.1143,6.5,True,0.9,0.92,1.0,1.0,1.5,OVER,0.2547,5%+,0.7446,0.2554,0.8394,0.4899,0.5101,-110.0,1.0,False,True,False,False,1
Matt Waldron,663362.0,SD,CIN,2024-05-23,2024,VALIDATION,4.84,5.0,22.5,22,6.13,7.0,0.2724,4.65,True,1.022,0.987,1.0,1.083,5.5,OVER,0.0567,5%+,0.5364,0.4636,0.5745,0.4797,0.5203,-105.0,1.0,False,True,True,False,1
Jack Flaherty,656427.0,STL,ARI,2023-07-26,2023,TRAIN,5.92,5.0,26.8,25,5.34,4.0,0.1995,4.52,True,0.978,0.944,1.0,1.0,5.5,OVER,0.0086,0-2%,0.4232,0.5768,0.4431,0.4146,0.5854,-165.0,0.0,False,True,False,False,9
Zac Gallen,668678.0,AZ,ARI,2023-07-26,2023,TRAIN,6.45,6.1,26.2,27,6.41,8.0,0.2446,4.06,True,1.033,1.021,1.0,1.0,6.5,UNDER,0.0095,0-2%,0.447,0.553,0.4586,0.4565,0.5435,-145.0,0.0,False,True,False,False,9
Domingo Germán,593334.0,NYY,BOS,2023-06-10,2023,TRAIN,5.3,6.0,21.8,26,4.65,,0.2139,4.1,True,1.003,1.015,1.0,0.996,5.5,UNDER,0.0968,5%+,0.3264,0.6736,0.3236,0.4232,0.5768,-159.0,,False,True,False,False,1
Tanner Houck,656557.0,BOS,NYY,2023-06-10,2023,TRAIN,5.18,6.0,22.4,22,6.89,,0.3071,4.33,True,1.1,1.08,1.0,1.068,5.5,OVER,0.2426,5%+,0.6416,0.3584,0.6852,0.399,0.601,-146.0,,True,True,True,True,11
Luis Ortiz,682847.0,PIT,ARI,2024-07-26,2024,VALIDATION,5.0,5.0,19.4,22,4.42,,0.2284,3.88,True,1.066,1.038,1.0,1.0,3.5,OVER,0.0635,5%+,0.6096,0.3904,0.6449,0.5461,0.4539,-146.0,,True,False,False,False,8
Luis Castillo,622491.0,SEA,KCR,2023-08-27,2023,TRAIN,6.58,7.0,26.5,23,7.26,6.0,0.2743,4.02,True,0.973,1.038,1.0,1.0,7.5,UNDER,0.0269,2-5%,0.42,0.58,0.4398,0.4469,0.5531,-275.0,1.0,False,True,False,False,9
Alec Marsh,679525.0,KC,SEA,2023-08-27,2023,TRAIN,4.24,5.2,21.9,24,6.07,9.0,0.2776,5.16,True,1.034,1.08,1.0,1.148,5.5,OVER,0.0105,0-2%,0.5236,0.4764,0.5658,0.5131,0.4869,-275.0,1.0,False,True,True,False,9
Justin Steele,657006.0,CHC,CIN,2024-06-01,2024,VALIDATION,5.57,5.0,24.5,27,5.66,5.0,0.2309,4.4,True,0.987,0.92,1.0,1.083,6.5,UNDER,0.1064,5%+,0.3282,0.6718,0.3393,0.4346,0.5654,-345.0,1.0,False,True,True,False,10
Hunter Greene,668881.0,CIN,CHC,2024-06-01,2024,VALIDATION,6.19,6.0,26.0,27,6.7,5.0,0.2576,4.2,True,0.974,1.08,1.0,0.982,6.5,UNDER,0.0624,5%+,0.4826,0.5174,0.5053,0.545,0.455,-195.0,1.0,False,True,False,False,10
Andrew Heaney,571760.0,TEX,CHW,2023-06-19,2023,TRAIN,4.5,5.2,21.5,22,5.21,,0.2427,4.78,True,0.98,1.061,1.0,1.0,5.5,UNDER,0.0944,5%+,0.4086,0.5914,0.4214,0.503,0.497,-125.0,,False,True,False,False,8
Brady Singer,663903.0,KC,HOU,2024-08-29,2024,VALIDATION,5.51,6.0,24.9,24,5.78,,0.2319,4.53,True,1.03,1.059,1.0,0.859,4.5,OVER,0.052,5%+,0.6186,0.3814,0.6845,0.5666,0.4334,-400.0,,False,True,False,False,7
Hunter Brown,686613.0,HOU,KCR,2024-08-29,2024,VALIDATION,6.01,6.2,29.2,24,7.43,,0.2546,4.85,True,0.992,0.922,1.0,1.0,5.5,OVER,0.2422,5%+,0.7273,0.2727,0.7504,0.4851,0.5149,-104.0,,False,True,False,False,7
Logan Webb,657277.0,SF,PIT,2025-08-05,2025,OOS,5.5,6.0,25.2,25,6.33,,0.251,4.58,True,1.024,1.009,1.0,1.05,6.5,UNDER,0.033,2-5%,0.408,0.592,0.4466,0.441,0.559,-146.0,,False,True,True,False,8
Miles Mikolas,571945.0,STL,HOU,2024-06-05,2024,VALIDATION,5.47,6.0,23.7,22,3.87,3.0,0.1633,4.33,True,1.018,0.92,1.0,0.859,4.5,UNDER,0.1204,5%+,0.314,0.686,0.3455,0.4344,0.5656,-530.0,1.0,False,True,False,False,9
Ronel Blanco,669854.0,HOU,STL,2024-06-05,2024,VALIDATION,5.15,5.2,21.9,24,6.01,2.0,0.2749,4.25,True,1.027,1.06,1.0,0.975,5.5,UNDER,0.0079,0-2%,0.5124,0.4876,0.556,0.5203,0.4797,-245.0,1.0,False,False,False,False,9
Jordan Montgomery,656756.0,STL,MIA,2023-07-18,2023,TRAIN,5.74,6.0,24.2,25,6.53,5.0,0.2697,4.22,True,1.073,1.08,1.0,0.951,4.5,OVER,0.2318,5%+,0.7298,0.2702,0.7802,0.498,0.502,-125.0,1.0,True,True,False,False,8
Edward Cabrera,665795.0,MIA,STL,2023-07-18,2023,TRAIN,5.11,5.0,22.2,19,6.65,6.0,0.2991,4.35,True,1.0,1.08,1.0,0.951,4.5,OVER,0.3017,5%+,0.7449,0.2551,0.7927,0.4431,0.5569,-195.0,1.0,False,True,False,False,8
Nick Pivetta,601713.0,SD,SDP,2025-09-10,2025,OOS,5.81,7.0,23.6,26,6.08,8.0,0.2575,4.07,True,1.009,0.973,1.0,1.0,6.5,UNDER,0.1085,5%+,0.3844,0.6156,0.4071,0.4929,0.5071,-118.0,0.0,False,True,False,False,7
Andrew Abbott,671096.0,CIN,SDP,2025-09-10,2025,OOS,5.12,8.0,23.0,30,5.96,6.0,0.2597,4.48,True,1.03,1.017,1.0,1.0,4.5,OVER,0.2428,5%+,0.655,0.345,0.7102,0.4122,0.5878,136.0,1.0,False,True,False,False,7
Ross Stripling,548389.0,OAK,CLE,2024-04-21,2024,VALIDATION,5.0,5.0,22.1,21,2.84,4.0,0.1284,4.42,True,0.961,0.92,1.0,0.877,3.5,UNDER,0.2444,5%+,0.299,0.701,0.3166,0.5434,0.4566,-155.0,0.0,False,False,False,False,4
Tanner Bibee,676440.0,CLE,OAK,2024-04-21,2024,VALIDATION,4.62,5.2,21.1,25,5.14,8.0,0.2431,4.57,True,1.009,1.043,1.0,1.119,6.5,UNDER,0.2307,5%+,0.2614,0.7386,0.2585,0.4921,0.5079,-123.0,0.0,False,False,True,False,3
Zack Littell,641793.0,TB,TBR,2024-05-28,2024,VALIDATION,5.41,7.0,23.5,28,5.03,9.0,0.2139,4.35,True,1.021,0.957,1.0,1.0,5.5,UNDER,0.1939,5%+,0.3726,0.6274,0.3898,0.5665,0.4335,-215.0,0.0,False,True,False,False,10
Mitch Spence,687765.0,OAK,TBR,2024-05-28,2024,VALIDATION,3.67,5.1,15.4,18,3.36,4.0,0.2176,4.2,False,1.0,1.0,1.0,1.0,4.5,UNDER,0.17,5%+,0.2554,0.7446,0.2478,0.4254,0.5746,-155.0,1.0,False,False,False,False,7
Jacob Lopez,682052.0,ATH,OAK,2025-07-06,2025,OOS,5.18,4.1,25.6,20,6.91,8.0,0.2696,4.95,True,1.071,1.08,1.0,1.0,5.5,OVER,0.1557,5%+,0.5924,0.4076,0.6879,0.4367,0.5633,108.0,1.0,True,True,False,False,8
Hayden Birdsong,806185.0,SF,OAK,2025-07-06,2025,OOS,4.31,5.0,20.7,22,3.86,6.0,0.1862,4.81,True,0.935,0.988,1.0,1.0,5.5,UNDER,0.3266,5%+,0.2081,0.7919,0.1931,0.5347,0.4653,-106.0,0.0,False,True,False,False,8
Seth Lugo,607625.0,KC,KCR,2024-07-21,2024,VALIDATION,5.98,9.0,25.0,30,7.79,,0.3114,4.18,True,1.045,1.08,1.0,1.0,5.5,OVER,0.2943,5%+,0.7509,0.2491,0.7886,0.4566,0.5434,102.0,,False,True,False,False,8
Drew Thorpe,689672.0,CWS,KCR,2024-07-21,2024,VALIDATION,5.77,6.0,25.1,23,3.2,,0.1277,4.35,True,0.939,0.966,1.0,1.0,2.5,UNDER,0.0037,0-2%,0.603,0.397,0.6204,0.6067,0.3933,-200.0,,False,True,False,False,8
Mitch Keller,656605.0,PIT,CIN,2023-08-13,2023,TRAIN,5.32,6.0,25.1,25,5.64,,0.2246,4.73,True,0.969,0.982,1.0,1.096,7.5,UNDER,0.2733,5%+,0.2169,0.7831,0.2085,0.4902,0.5098,-125.0,,False,True,True,False,2
Brandon Williamson,682227.0,CIN,PIT,2023-08-13,2023,TRAIN,5.25,5.2,22.2,21,5.98,,0.2695,4.22,True,1.047,0.966,1.0,1.081,5.5,UNDER,0.0136,0-2%,0.511,0.489,0.5509,0.5246,0.4754,-105.0,,False,True,True,False,1
Erick Fedde,607200.0,CWS,CHW,2024-05-14,2024,VALIDATION,5.83,7.0,25.2,24,5.24,,0.208,4.32,True,0.972,0.991,1.0,1.0,4.5,OVER,0.0388,2-5%,0.562,0.438,0.6005,0.5232,0.4768,-124.0,,False,True,False,False,2
Mitchell Parker,680730.0,WSH,CHW,2024-05-14,2024,VALIDATION,5.16,5.0,21.4,21,3.53,,0.1647,4.14,True,0.977,0.92,1.0,1.0,4.5,UNDER,0.2235,5%+,0.2765,0.7235,0.2793,0.5,0.5,-113.0,,False,True,False,False,2
Mike Clevinger,605182.0,CWS,CHW,2023-06-02,2023,TRAIN,5.76,5.0,26.0,19,4.24,,0.1632,4.51,True,0.926,0.927,1.0,1.0,5.5,UNDER,0.1683,5%+,0.2638,0.7362,0.2542,0.4321,0.5679,-345.0,,False,True,False,False,7
Chris Bassitt,605135.0,TOR,BOS,2024-09-23,2024,VALIDATION,5.17,4.1,25.2,23,7.51,,0.2979,4.87,True,1.048,1.071,1.0,1.13,5.5,OVER,0.1304,5%+,0.7032,0.2968,0.7596,0.5728,0.4272,-152.0,,False,True,True,False,8
Tanner Houck,656557.0,BOS,TOR,2024-09-23,2024,VALIDATION,5.33,5.0,23.0,17,5.46,,0.2376,4.31,True,1.067,1.046,1.0,0.901,4.5,OVER,0.1874,5%+,0.6134,0.3866,0.637,0.426,0.574,118.0,,True,True,False,False,8
Spencer Schwellenbach,680885.0,ATL,SFG,2025-06-06,2025,OOS,6.6,6.0,27.5,27,8.38,4.0,0.3048,4.17,True,1.087,1.029,1.0,1.0,5.5,OVER,0.206,5%+,0.7648,0.2352,0.8415,0.5589,0.4411,-152.0,0.0,True,True,False,False,7
Hayden Birdsong,806185.0,SF,SFG,2025-06-06,2025,OOS,4.73,4.1,20.1,21,5.61,5.0,0.2796,4.24,True,1.037,1.08,1.0,1.0,4.5,OVER,0.0744,5%+,0.605,0.395,0.66,0.5306,0.4694,-315.0,1.0,False,False,False,False,7
Brandon Bielak,656232.0,HOU,TOR,2023-06-05,2023,TRAIN,5.36,6.2,24.4,30,4.98,2.0,0.2037,4.55,True,0.963,1.048,1.0,0.918,3.5,OVER,0.248,5%+,0.6962,0.3038,0.7315,0.4482,0.5518,110.0,0.0,False,True,False,False,11
Alek Manoah,666201.0,TOR,HOU,2023-06-05,2023,TRAIN,4.23,0.1,21.6,9,3.11,0.0,0.1445,5.1,True,0.934,0.92,1.0,0.887,4.5,UNDER,0.2751,5%+,0.2174,0.7826,0.2041,0.4925,0.5075,-110.0,1.0,False,True,False,False,11
George Kirby,669923.0,SEA,BAL,2023-06-25,2023,TRAIN,5.75,6.1,25.5,25,5.68,,0.2232,4.43,True,1.038,0.92,1.0,0.994,4.5,OVER,0.0489,2-5%,0.6064,0.3936,0.6701,0.5575,0.4425,-150.0,,False,True,False,False,1
Luke Weaver,596133.0,CIN,LAD,2023-06-06,2023,TRAIN,5.32,3.2,23.8,19,4.68,,0.1968,4.47,True,1.016,0.928,1.0,0.968,4.5,OVER,0.0531,5%+,0.499,0.501,0.5009,0.4459,0.5541,115.0,,False,True,False,False,11
Tony Gonsolin,664062.0,LAD,CIN,2023-06-06,2023,TRAIN,5.38,5.0,21.7,25,3.54,,0.1629,4.04,True,0.931,0.929,1.0,1.096,4.5,UNDER,0.1908,5%+,0.2754,0.7246,0.2821,0.4661,0.5339,-145.0,,False,True,True,False,11
Matthew Liberatore,669461.0,STL,TEX,2025-05-30,2025,OOS,5.97,5.0,24.5,23,4.68,5.0,0.1913,4.1,True,1.076,0.946,1.0,0.98,4.5,UNDER,0.0154,0-2%,0.4754,0.5246,0.5024,0.4908,0.5092,-132.0,0.0,True,True,False,False,5
Bryan Woo,693433.0,SEA,OAK,2025-08-22,2025,OOS,6.4,7.0,25.9,24,7.81,7.0,0.3019,4.04,True,0.969,0.991,1.0,1.0,6.5,OVER,0.1414,5%+,0.6226,0.3774,0.6626,0.4812,0.5188,-104.0,1.0,False,True,False,False,1
Luis Morales,806960.0,ATH,SEA,2025-08-22,2025,OOS,3.67,6.0,15.4,20,4.42,6.0,0.2866,4.2,False,1.0,1.0,1.0,1.05,4.5,UNDER,0.0912,5%+,0.4052,0.5948,0.4527,0.4964,0.5036,-114.0,0.0,False,False,True,False,8
Tony Gonsolin,664062.0,LAD,ATL,2023-05-24,2023,TRAIN,4.93,5.2,20.5,22,3.83,,0.1872,4.15,True,0.964,0.986,1.0,0.923,4.5,UNDER,0.1506,5%+,0.3188,0.6812,0.3379,0.4694,0.5306,-130.0,,False,True,False,False,10
Bryce Elder,693821.0,ATL,LAD,2023-05-24,2023,TRAIN,5.55,6.0,23.1,26,4.0,,0.1734,4.15,True,0.954,0.949,1.0,0.968,4.5,UNDER,0.0991,5%+,0.3592,0.6408,0.371,0.4583,0.5417,-140.0,,False,True,False,False,10
Jesus Luzardo,666200.0,MIA,WSN,2023-06-18,2023,TRAIN,5.43,6.0,23.6,23,7.93,,0.336,4.35,True,1.098,1.08,1.0,1.0,6.5,OVER,0.0508,5%+,0.6288,0.3712,0.6782,0.578,0.422,-165.0,,True,True,False,False,1
Matthew Boyd,571510.0,CHC,STL,2025-07-06,2025,OOS,5.96,5.0,23.0,19,4.02,9.0,0.175,3.86,True,0.964,0.92,1.0,0.978,5.5,UNDER,0.2098,5%+,0.2196,0.7804,0.2183,0.4294,0.5706,-154.0,0.0,False,True,False,False,8
