game_pk,date,season,split,signal,combined_value,home_team,away_team,closing_total,under_price,actual_total,result
716701,2023-09-06,2023,DISC,ADJ_BB_RATE,0.024606559860445246,WSN,NYM,11.0,-115.0,5,WIN
718412,2023-04-26,2023,DISC,ADJ_BB_RATE,0.0575262759069549,NYM,WSN,8.5,100.0,5,WIN
718302,2023-05-05,2023,DISC,ADJ_BB_RATE,0.0006258528271326849,NYM,COL,8.0,100.0,1,WIN
718135,2023-05-17,2023,DISC,ADJ_BB_RATE,0.0064257611246191,NYM,TBR,9.0,-125.0,15,LOSS
717962,2023-05-30,2023,DISC,ADJ_BB_RATE,0.005139737566921702,NYM,PHI,8.5,100.0,2,WIN
717900,2023-06-04,2023,DISC,ADJ_BB_RATE,0.03202682142464972,NYM,TOR,8.5,-115.0,10,LOSS
717718,2023-06-17,2023,DISC,ADJ_BB_RATE,0.013564106387857943,NYM,STL,9.0,-115.0,8,WIN
717092,2023-08-07,2023,DISC,ADJ_BB_RATE,0.011288002781308702,NYM,CHC,8.5,105.0,13,LOSS
716855,2023-08-25,2023,DISC,ADJ_BB_RATE,0.01856811758304358,NYM,LAA,8.0,-102.0,4,WIN
716588,2023-09-14,2023,DISC,ADJ_BB_RATE,0.022809995284233754,NYM,ARI,7.0,100.0,12,LOSS
777943,2025-05-13,2025,OOS,ADJ_BB_RATE,0.006689716842932188,NYM,PIT,7.5,-112.0,3,WIN
777773,2025-05-25,2025,OOS,ADJ_BB_RATE,0.015873573922985166,NYM,LAD,8.5,-102.0,4,WIN
777700,2025-05-31,2025,OOS,ADJ_BB_RATE,0.003373349421228484,NYM,COL,8.5,-115.0,10,LOSS
776748,2025-08-14,2025,OOS,ADJ_BB_RATE,0.04863828186259388,NYM,ATL,9.0,-121.0,7,WIN
663282,2022-09-23,2022,DISC,ADJ_BB_RATE,0.0016698478258150868,ARI,SFG,8.0,-105.0,11,LOSS
718438,2023-04-24,2023,DISC,ADJ_BB_RATE,0.014277379568279017,ARI,KCR,10.5,-105.0,9,WIN
718282,2023-05-06,2023,DISC,ADJ_BB_RATE,0.000651231590431641,ARI,WSN,9.5,-115.0,15,LOSS
747221,2024-03-30,2024,VAL,ADJ_BB_RATE,0.00961996980279864,ARI,COL,9.5,-112.0,13,LOSS
747211,2024-04-29,2024,VAL,ADJ_BB_RATE,0.018324163334143585,ARI,LAD,10.0,-105.0,12,LOSS
717562,2023-06-30,2023,DISC,ADJ_BB_RATE,0.0018080765872384563,PIT,MIL,8.5,100.0,15,LOSS
717166,2023-08-02,2023,DISC,ADJ_BB_RATE,0.006135175393291224,PIT,DET,8.5,-108.0,9,LOSS
745627,2024-08-04,2024,VAL,ADJ_BB_RATE,0.04599845178382427,OAK,LAD,8.5,100.0,5,WIN
745626,2024-08-17,2024,VAL,ADJ_BB_RATE,0.03549106577385525,OAK,SFG,8.0,-118.0,2,WIN
778381,2025-04-09,2025,OOS,ADJ_BB_RATE,0.01896782539753662,OAK,SDP,10.0,-108.0,3,WIN
777994,2025-05-09,2025,OOS,ADJ_BB_RATE,0.0033638925375258388,OAK,NYY,11.0,-120.0,12,LOSS
776573,2025-08-26,2025,OOS,ADJ_BB_RATE,0.010078439334146979,OAK,DET,11.0,-115.0,13,LOSS
716375,2023-09-30,2023,DISC,ADJ_BB_RATE,0.03517698582925127,KCR,NYY,9.5,-112.0,7,WIN
717108,2023-08-06,2023,DISC,ADJ_BB_RATE,0.03201754785779789,CLE,CHW,8.5,-102.0,8,WIN
746633,2024-05-21,2024,VAL,ADJ_BB_RATE,1.0379848900156363e-05,CLE,NYM,9.0,-105.0,13,LOSS
746614,2024-07-23,2024,VAL,ADJ_BB_RATE,0.04458341899974463,CLE,DET,8.5,-105.0,9,LOSS
661513,2022-06-10,2022,DISC,ADJ_BB_RATE,0.03943462427006503,ATL,PIT,8.0,-110.0,6,WIN
718681,2023-04-06,2023,DISC,ADJ_BB_RATE,0.010858672188406188,ATL,SDP,8.0,100.0,13,LOSS
718601,2023-04-12,2023,DISC,ADJ_BB_RATE,0.03236155110127824,ATL,CIN,7.5,-105.0,9,LOSS
718443,2023-04-24,2023,DISC,ADJ_BB_RATE,0.05849123955723663,ATL,MIA,8.0,-120.0,11,LOSS
716369,2023-09-30,2023,DISC,ADJ_BB_RATE,0.007249831519575152,ATL,WSN,9.0,-118.0,8,WIN
747143,2024-04-05,2024,VAL,ADJ_BB_RATE,0.006244157287610503,ATL,ARI,9.0,-112.0,11,LOSS
777672,2025-06-03,2025,OOS,ADJ_BB_RATE,0.018927630132898457,ATL,ARI,9.0,-112.0,11,LOSS
777523,2025-06-14,2025,OOS,ADJ_BB_RATE,0.0324658710598852,ATL,COL,8.5,-108.0,5,WIN
777114,2025-07-18,2025,OOS,ADJ_BB_RATE,0.003986018557692969,ATL,NYY,8.0,-105.0,10,LOSS
776853,2025-08-06,2025,OOS,ADJ_BB_RATE,0.0009338272788837112,ATL,MIL,8.0,-113.0,9,LOSS
661819,2022-08-02,2022,DISC,ADJ_BB_RATE,0.016717024959472367,TEX,BAL,8.5,105.0,10,LOSS
661835,2022-08-07,2022,DISC,ADJ_BB_RATE,0.0041930543703657935,TEX,CHW,8.0,-105.0,10,LOSS
745326,2024-06-14,2024,VAL,ADJ_BB_RATE,0.035449812324281516,SFG,LAA,8.0,-110.0,14,LOSS
776347,2025-09-13,2025,OOS,ADJ_BB_RATE,0.018182004764802383,MIA,DET,8.5,-102.0,10,LOSS
745277,2024-04-01,2024,VAL,ADJ_BB_RATE,0.05612403746403084,SEA,CLE,8.0,-112.0,9,LOSS
745245,2024-06-13,2024,VAL,ADJ_BB_RATE,0.0017085286675264273,SEA,CHW,6.5,-118.0,5,WIN
745235,2024-07-06,2024,VAL,ADJ_BB_RATE,0.08359101226254403,SEA,TOR,8.5,-118.0,9,LOSS
777941,2025-05-12,2025,OOS,ADJ_BB_RATE,0.01026313662428435,SEA,NYY,8.0,-112.0,16,LOSS
777645,2025-06-04,2025,OOS,ADJ_BB_RATE,0.009751432631597631,SEA,BAL,8.5,-120.0,5,WIN
777495,2025-06-15,2025,OOS,ADJ_BB_RATE,0.01653783699418964,SEA,CLE,8.0,-115.0,6,WIN
777281,2025-07-01,2025,OOS,ADJ_BB_RATE,0.002270647341695504,SEA,KCR,8.0,-105.0,9,LOSS
776179,2025-09-25,2025,OOS,ADJ_BB_RATE,0.03763075932540398,SEA,COL,8.0,-110.0,8,PUSH
718431,2023-04-25,2023,DISC,ADJ_BB_RATE,0.022945034281218107,NYM,WSN,8.5,-110.0,5,WIN
716615,2023-09-12,2023,DISC,ADJ_BB_RATE,0.012773915297655192,NYM,ARI,9.5,-105.0,11,LOSS
717639,2023-06-24,2023,DISC,ADJ_BB_RATE,0.08528543085906704,SFG,ARI,8.0,-105.0,13,LOSS
717451,2023-07-08,2023,DISC,ADJ_BB_RATE,0.035226329311345096,SFG,COL,9.0,-110.0,8,WIN
745346,2024-04-24,2024,VAL,ADJ_BB_RATE,0.038978420357063726,SFG,NYM,7.5,-122.0,10,LOSS
662551,2022-08-12,2022,DISC,ADJ_BB_RATE,0.009205615467605295,WSN,SDP,9.0,-120.0,15,LOSS
662470,2022-08-17,2022,DISC,ADJ_BB_RATE,0.029854760562050834,WSN,CHC,8.5,-105.0,5,WIN
662460,2022-09-26,2022,DISC,ADJ_BB_RATE,0.006198675437297262,WSN,ATL,9.5,-120.0,8,WIN
717721,2023-06-17,2023,DISC,ADJ_BB_RATE,0.009414859698317506,LAD,SFG,8.5,-105.0,15,LOSS
717626,2023-06-24,2023,DISC,ADJ_BB_RATE,0.018583986943460817,LAD,HOU,9.0,-115.0,15,LOSS
746579,2024-09-19,2024,VAL,ADJ_BB_RATE,0.022393485695661096,CLE,MIN,8.0,-112.0,5,WIN
746580,2024-09-27,2024,VAL,ADJ_BB_RATE,0.016410965582797338,CLE,HOU,8.0,-118.0,7,WIN
776892,2025-08-03,2025,OOS,ADJ_BB_RATE,0.02793892122123421,CLE,MIN,8.0,-103.0,9,LOSS
776738,2025-08-15,2025,OOS,ADJ_BB_RATE,0.061273779786855775,CLE,ATL,8.5,-105.0,2,WIN
776403,2025-09-09,2025,OOS,ADJ_BB_RATE,0.02398365804243777,CLE,KCR,7.5,-112.0,2,WIN
717996,2023-05-27,2023,DISC,ADJ_BB_RATE,0.042436140062872815,CLE,STL,8.0,100.0,3,WIN
716562,2023-09-16,2023,DISC,ADJ_BB_RATE,0.024060296050341275,CLE,TEX,8.0,-105.0,3,WIN
746645,2024-05-03,2024,VAL,ADJ_BB_RATE,0.03577275739298706,CLE,LAA,7.5,-125.0,6,WIN
746620,2024-07-05,2024,VAL,ADJ_BB_RATE,0.010815293557448688,CLE,SFG,8.5,-115.0,6,WIN
746611,2024-07-24,2024,VAL,ADJ_BB_RATE,0.002796283752653842,CLE,DET,7.0,-108.0,3,WIN
746586,2024-09-13,2024,VAL,ADJ_BB_RATE,0.03214444817988089,CLE,TBR,7.5,-118.0,4,WIN
778218,2025-04-22,2025,OOS,ADJ_BB_RATE,0.03571050821587774,CLE,NYY,8.5,-110.0,5,WIN
778129,2025-04-29,2025,OOS,ADJ_BB_RATE,0.03399607955785718,CLE,MIN,8.5,-115.0,3,WIN
777354,2025-06-26,2025,OOS,ADJ_BB_RATE,0.0065426296953050925,CLE,TOR,7.5,-109.0,6,WIN
663234,2022-05-21,2022,DISC,ADJ_BB_RATE,0.0014609696502536317,BOS,SEA,9.0,100.0,11,LOSS
746976,2024-04-16,2024,VAL,ADJ_BB_RATE,0.017191964704817556,BOS,CLE,8.5,-118.0,17,LOSS
777235,2025-07-04,2025,OOS,ADJ_BB_RATE,0.0009497858900734922,LAD,HOU,9.5,-120.0,19,LOSS
717994,2023-05-28,2023,DISC,ADJ_BB_RATE,0.02545126107079097,TBR,LAD,11.5,-105.0,21,LOSS
717735,2023-06-16,2023,DISC,ADJ_BB_RATE,0.013427151360353507,OAK,PHI,8.0,-105.0,7,WIN
716758,2023-09-01,2023,DISC,ADJ_BB_RATE,0.06505631124729082,OAK,LAA,8.0,-108.0,11,LOSS
716442,2023-09-24,2023,DISC,ADJ_BB_RATE,0.0389596621078602,OAK,DET,7.5,-102.0,2,WIN
745644,2024-06-22,2024,VAL,ADJ_BB_RATE,0.035579576772677396,OAK,MIN,8.0,-105.0,12,LOSS
745641,2024-07-04,2024,VAL,ADJ_BB_RATE,0.0008480770566190246,OAK,LAA,9.0,-110.0,5,WIN
777828,2025-05-21,2025,OOS,ADJ_BB_RATE,0.0037978061831291272,OAK,LAA,10.5,-105.0,15,LOSS
777400,2025-06-22,2025,OOS,ADJ_BB_RATE,0.002297283802640597,OAK,CLE,9.5,-114.0,3,WIN
777244,2025-07-04,2025,OOS,ADJ_BB_RATE,0.0062433336130568,OAK,SFG,10.0,-106.0,13,LOSS
777156,2025-07-10,2025,OOS,ADJ_BB_RATE,0.013616582171598255,OAK,ATL,10.5,-114.0,9,WIN
716380,2023-09-30,2023,DISC,ADJ_BB_RATE,0.011356918072371228,DET,CLE,7.5,-105.0,8,LOSS
663223,2022-07-09,2022,DISC,ADJ_BB_RATE,0.0043435980952796945,BOS,NYY,9.0,-105.0,11,LOSS
746942,2024-06-26,2024,VAL,ADJ_BB_RATE,0.023283864370583454,BOS,TOR,10.0,-115.0,5,WIN
746930,2024-07-13,2024,VAL,ADJ_BB_RATE,0.008557826042150015,BOS,KCR,9.5,-120.0,5,WIN
746917,2024-08-24,2024,VAL,ADJ_BB_RATE,0.0054783477602933835,BOS,ARI,9.5,-108.0,5,WIN
745359,2024-04-06,2024,VAL,ADJ_BB_RATE,0.018377305706184333,SFG,SDP,8.0,-110.0,4,WIN
745351,2024-04-22,2024,VAL,ADJ_BB_RATE,0.018901701864297925,SFG,NYM,8.5,-115.0,7,WIN
661159,2022-09-20,2022,DISC,ADJ_BB_RATE,0.003154382706947262,MIL,NYM,8.0,-115.0,12,LOSS
661152,2022-10-01,2022,DISC,ADJ_BB_RATE,0.008441574710312441,MIL,MIA,7.5,-120.0,7,WIN
746874,2024-05-23,2024,VAL,ADJ_BB_RATE,0.011541070018008907,CHC,ATL,9.0,-118.0,3,WIN
746871,2024-06-02,2024,VAL,ADJ_BB_RATE,0.010906512534074316,CHC,CIN,7.0,-118.0,7,PUSH
746085,2024-04-01,2024,VAL,ADJ_BB_RATE,0.08704387330828187,MIA,LAA,8.5,-102.0,11,LOSS
746082,2024-04-13,2024,VAL,ADJ_BB_RATE,0.007104296369229133,MIA,ATL,8.5,-105.0,6,WIN
746020,2024-09-03,2024,VAL,ADJ_BB_RATE,0.01026973896060029,MIA,WSN,8.0,-105.0,8,PUSH
777903,2025-05-16,2025,OOS,ADJ_BB_RATE,0.0060232270553108,MIA,TBR,8.0,-115.0,13,LOSS
778063,2025-05-04,2025,OOS,ADJ_BB_RATE,0.007727716540170565,BOS,MIN,8.5,100.0,9,LOSS
777831,2025-05-21,2025,OOS,ADJ_BB_RATE,0.011620712363373448,BOS,NYM,8.0,-115.0,6,WIN
776864,2025-08-05,2025,OOS,ADJ_BB_RATE,0.01667914671146397,BOS,KCR,8.0,-119.0,8,PUSH
662737,2022-08-01,2022,DISC,ADJ_BB_RATE,0.002143182183807808,HOU,BOS,7.5,-105.0,5,WIN
661083,2022-09-11,2022,DISC,ADJ_BB_RATE,0.042420393514649254,HOU,LAA,8.0,-110.0,16,LOSS
662821,2022-09-27,2022,DISC,ADJ_BB_RATE,0.015628366020252842,HOU,ARI,8.0,-110.0,12,LOSS
718581,2023-04-14,2023,DISC,ADJ_BB_RATE,0.007099592842154157,HOU,TEX,8.5,100.0,8,WIN
716821,2023-08-27,2023,DISC,ADJ_BB_RATE,0.009550465962420205,ARI,CIN,9.0,-105.0,7,WIN
747205,2024-05-14,2024,VAL,ADJ_BB_RATE,0.02300386018393709,ARI,CIN,8.5,-105.0,8,WIN
717889,2023-06-04,2023,DISC,ADJ_BB_RATE,0.007238500951270552,SDP,CHC,8.5,100.0,8,WIN
746062,2024-06-01,2024,VAL,ADJ_BB_RATE,0.010831042202491595,MIA,TEX,8.0,-112.0,7,WIN
776367,2025-09-11,2025,OOS,ADJ_BB_RATE,0.01868964509066427,MIA,WSN,8.0,-112.0,5,WIN
778017,2025-05-07,2025,OOS,ADJ_BB_RATE,0.04551071414390617,MIA,LAD,9.5,-102.0,11,LOSS
663173,2022-08-24,2022,DISC,ADJ_BB_RATE,0.012458772886368503,BOS,TOR,9.5,-115.0,5,WIN
718540,2023-04-17,2023,DISC,ADJ_BB_RATE,0.018859333290814,BOS,LAA,8.0,-105.0,9,LOSS
717484,2023-07-05,2023,DISC,ADJ_BB_RATE,0.0072861150852968634,BOS,TEX,10.0,-110.0,6,WIN
746947,2024-06-14,2024,VAL,ADJ_BB_RATE,0.008688312302091532,BOS,NYY,9.5,-122.0,9,WIN
746932,2024-07-14,2024,VAL,ADJ_BB_RATE,0.019613031137975634,BOS,KCR,9.5,-115.0,9,WIN
746913,2024-08-28,2024,VAL,ADJ_BB_RATE,0.012456262052921361,BOS,TOR,9.0,-115.0,3,WIN
778224,2025-04-22,2025,OOS,ADJ_BB_RATE,0.028490343088953093,BOS,SEA,9.0,-115.0,11,LOSS
777815,2025-05-23,2025,OOS,ADJ_BB_RATE,0.03267182877227427,BOS,BAL,9.5,-105.0,24,LOSS
777667,2025-06-03,2025,OOS,ADJ_BB_RATE,0.04565452249006486,BOS,LAA,9.0,100.0,7,WIN
777130,2025-07-13,2025,OOS,ADJ_BB_RATE,0.008352186365738274,BOS,TBR,8.5,-112.0,5,WIN
717411,2023-07-15,2023,DISC,ADJ_BB_RATE,0.009179327981834757,KCR,TBR,9.0,100.0,7,WIN
716750,2023-09-02,2023,DISC,ADJ_BB_RATE,0.019384885842151985,KCR,BOS,10.0,-105.0,14,LOSS
746300,2024-06-08,2024,VAL,ADJ_BB_RATE,0.0076705104381038815,KCR,SEA,8.5,-105.0,12,LOSS
746292,2024-06-28,2024,VAL,ADJ_BB_RATE,0.04821489273295922,KCR,CLE,9.5,-110.0,13,LOSS
717372,2023-07-17,2023,DISC,ADJ_BB_RATE,0.01937110890594822,BAL,LAD,9.5,-105.0,10,LOSS
716815,2023-08-28,2023,DISC,ADJ_BB_RATE,0.03702428126468342,BAL,CHW,9.0,-112.0,9,PUSH
747046,2024-04-29,2024,VAL,ADJ_BB_RATE,0.009953294666578676,BAL,NYY,9.5,-122.0,2,WIN
747033,2024-05-28,2024,VAL,ADJ_BB_RATE,0.02219407827333672,BAL,BOS,8.0,-110.0,11,LOSS
745918,2024-04-25,2024,VAL,ADJ_BB_RATE,0.03753924831670911,MIN,CHW,8.0,-105.0,9,LOSS
745886,2024-07-02,2024,VAL,ADJ_BB_RATE,0.008239962898907998,MIN,DET,7.5,-110.0,8,LOSS
745883,2024-07-07,2024,VAL,ADJ_BB_RATE,0.022015261929362453,MIN,HOU,8.5,-105.0,5,WIN
745879,2024-08-04,2024,VAL,ADJ_BB_RATE,0.0040462493911925445,MIN,CHW,9.0,-118.0,20,LOSS
745873,2024-08-10,2024,VAL,ADJ_BB_RATE,0.00354050570548662,MIN,CLE,8.5,-105.0,3,WIN
745858,2024-09-14,2024,VAL,ADJ_BB_RATE,0.010157659710099094,MIN,CIN,8.5,-108.0,12,LOSS
745854,2024-09-25,2024,VAL,ADJ_BB_RATE,0.048121974759374936,MIN,MIA,8.5,-115.0,11,LOSS
778335,2025-04-13,2025,OOS,ADJ_BB_RATE,0.030997045454969348,MIN,DET,8.5,-110.0,6,WIN
778166,2025-04-26,2025,OOS,ADJ_BB_RATE,0.0013312955474029022,MIN,LAA,8.0,-108.0,6,WIN
778011,2025-05-07,2025,OOS,ADJ_BB_RATE,0.032300836009855345,MIN,BAL,9.0,-115.0,7,WIN
777557,2025-06-10,2025,OOS,ADJ_BB_RATE,0.03616616700536045,MIN,TEX,8.5,101.0,20,LOSS
777412,2025-06-21,2025,OOS,ADJ_BB_RATE,0.0337552709100043,MIN,MIL,10.0,-112.0,9,WIN
777356,2025-06-26,2025,OOS,ADJ_BB_RATE,0.015940183204728422,MIN,SEA,8.5,101.0,11,LOSS
776961,2025-07-28,2025,OOS,ADJ_BB_RATE,0.030278003739379764,MIN,BOS,9.5,-119.0,9,WIN
776484,2025-09-02,2025,OOS,ADJ_BB_RATE,0.05573116386951714,MIN,CHW,9.5,-122.0,15,LOSS
662492,2022-07-01,2022,DISC,ADJ_BB_RATE,0.011247871068885211,WSN,MIA,9.0,100.0,9,PUSH
662490,2022-09-16,2022,DISC,ADJ_BB_RATE,0.039578207938677765,WSN,MIA,7.5,100.0,9,LOSS
661099,2022-09-28,2022,DISC,ADJ_BB_RATE,0.021267283133024492,WSN,ATL,8.5,-115.0,5,WIN
718753,2023-04-01,2023,DISC,ADJ_BB_RATE,0.010174299505539159,WSN,ATL,8.5,-110.0,8,WIN
718089,2023-05-21,2023,DISC,ADJ_BB_RATE,0.0023330484977545623,WSN,DET,8.5,-115.0,10,LOSS
717935,2023-06-02,2023,DISC,ADJ_BB_RATE,0.012034500324427162,WSN,PHI,9.0,-115.0,15,LOSS
717699,2023-06-19,2023,DISC,ADJ_BB_RATE,0.011952352962082156,WSN,STL,9.5,-105.0,14,LOSS
716993,2023-08-15,2023,DISC,ADJ_BB_RATE,0.007232496952298834,WSN,BOS,9.5,-105.0,9,WIN
716740,2023-09-03,2023,DISC,ADJ_BB_RATE,0.051998058844689776,WSN,MIA,9.0,-110.0,10,LOSS
716513,2023-09-20,2023,DISC,ADJ_BB_RATE,0.1490810528523508,WSN,CHW,9.5,-115.0,16,LOSS
716693,2023-09-06,2023,DISC,ADJ_BB_RATE,0.021854839120373094,CIN,SEA,9.5,-105.0,12,LOSS
661127,2022-06-18,2022,DISC,ADJ_BB_RATE,0.0005958205669150348,BAL,TBR,8.0,-110.0,13,LOSS
661043,2022-08-20,2022,DISC,ADJ_BB_RATE,0.02335869880864033,BAL,BOS,9.0,-120.0,7,WIN
663264,2022-09-11,2022,DISC,ADJ_BB_RATE,0.006736833904786777,BAL,BOS,8.5,-115.0,1,WIN
718213,2023-05-12,2023,DISC,ADJ_BB_RATE,0.0017098204255112364,BAL,PIT,9.0,-110.0,9,PUSH
717769,2023-06-14,2023,DISC,ADJ_BB_RATE,0.0006126672415437025,BAL,TOR,9.0,-110.0,4,WIN
747044,2024-05-02,2024,VAL,ADJ_BB_RATE,0.00672652732288607,BAL,NYY,9.0,-115.0,9,PUSH
776240,2025-09-21,2025,OOS,ADJ_BB_RATE,0.04392717449707956,BAL,NYY,8.5,-119.0,8,WIN
744826,2024-08-04,2024,VAL,ADJ_BB_RATE,0.02721429547174164,WSN,MIL,9.0,-112.0,7,WIN
744818,2024-08-09,2024,VAL,ADJ_BB_RATE,0.018006944180929452,WSN,LAA,9.0,-108.0,5,WIN
744802,2024-09-24,2024,VAL,ADJ_BB_RATE,0.01623604291008075,WSN,KCR,7.5,-118.0,1,WIN
778452,2025-04-05,2025,OOS,ADJ_BB_RATE,0.019958903937947855,WSN,ARI,9.0,-110.0,7,WIN
777995,2025-05-09,2025,OOS,ADJ_BB_RATE,0.0394848432699293,WSN,STL,8.5,-108.0,10,LOSS
777841,2025-05-20,2025,OOS,ADJ_BB_RATE,0.003873609447386098,WSN,ATL,8.0,-108.0,8,PUSH
777228,2025-07-05,2025,OOS,ADJ_BB_RATE,0.059678724604683604,WSN,BOS,10.0,-115.0,13,LOSS
777091,2025-07-19,2025,OOS,ADJ_BB_RATE,0.021571650957397517,WSN,SDP,9.0,-108.0,6,WIN
776837,2025-08-07,2025,OOS,ADJ_BB_RATE,0.0007750140248171042,WSN,OAK,8.5,101.0,6,WIN
776545,2025-08-29,2025,OOS,ADJ_BB_RATE,0.019187856404122072,WSN,TBR,9.0,-106.0,5,WIN
776477,2025-09-03,2025,OOS,ADJ_BB_RATE,0.053986773162044664,WSN,MIA,9.0,-119.0,15,LOSS
778094,2025-05-01,2025,OOS,ADJ_BB_RATE,0.014139852077856282,CHW,MIL,8.5,-108.0,8,WIN
777966,2025-05-11,2025,OOS,ADJ_BB_RATE,0.019265583244231894,CHW,MIA,8.0,-115.0,6,WIN
777805,2025-05-23,2025,OOS,ADJ_BB_RATE,0.0345329489568659,CHW,TEX,8.0,-105.0,5,WIN
777634,2025-06-05,2025,OOS,ADJ_BB_RATE,0.034439111235831175,CHW,DET,8.0,-108.0,5,WIN
777447,2025-06-19,2025,OOS,ADJ_BB_RATE,0.004739967164058287,CHW,STL,9.0,-112.0,9,PUSH
777138,2025-07-12,2025,OOS,ADJ_BB_RATE,0.001202211644689986,CHW,CLE,9.0,-120.0,8,WIN
776814,2025-08-09,2025,OOS,ADJ_BB_RATE,0.06336657984284047,CHW,CLE,8.5,-109.0,4,WIN
776235,2025-09-21,2025,OOS,ADJ_BB_RATE,0.015255222341133528,CHW,SDP,8.0,-108.0,5,WIN
747107,2024-06-18,2024,VAL,ADJ_BB_RATE,0.012145779045148086,ATL,DET,9.0,-102.0,3,WIN
778233,2025-04-21,2025,OOS,ADJ_BB_RATE,0.013682220433566122,ATL,STL,8.5,-102.0,13,LOSS
746788,2024-05-27,2024,VAL,ADJ_BB_RATE,0.05234387624572067,CHW,TOR,9.0,-110.0,6,WIN
746786,2024-06-08,2024,VAL,ADJ_BB_RATE,0.06701731433685305,CHW,BOS,8.5,-110.0,7,WIN
746748,2024-08-29,2024,VAL,ADJ_BB_RATE,0.02889636043849612,CHW,TEX,8.5,100.0,3,WIN
745822,2024-05-24,2024,VAL,ADJ_BB_RATE,0.010063425261568662,NYM,SFG,7.5,-105.0,15,LOSS
746756,2024-08-24,2024,VAL,ADJ_BB_RATE,0.04532279036218491,CHW,DET,8.0,-110.0,17,LOSS
745431,2024-04-20,2024,VAL,ADJ_BB_RATE,0.015234675083095471,SDP,TOR,7.5,-105.0,7,WIN
745420,2024-05-13,2024,VAL,ADJ_BB_RATE,0.02091225003013241,SDP,COL,8.0,-112.0,9,LOSS
778305,2025-04-15,2025,OOS,ADJ_BB_RATE,0.019900895862821354,SDP,CHC,8.0,-108.0,3,WIN
777914,2025-05-14,2025,OOS,ADJ_BB_RATE,0.02521015789726533,SDP,LAA,9.0,-120.0,6,WIN
716386,2023-09-29,2023,DISC,ADJ_BB_RATE,0.02346701815920997,LAA,OAK,8.5,-118.0,6,WIN
746403,2024-05-02,2024,VAL,ADJ_BB_RATE,0.00797946778998531,HOU,CLE,9.0,-115.0,10,LOSS
746381,2024-06-15,2024,VAL,ADJ_BB_RATE,0.0025590722277880236,HOU,DET,7.5,-112.0,18,LOSS
746374,2024-06-26,2024,VAL,ADJ_BB_RATE,0.019557582353774645,HOU,COL,8.0,100.0,8,PUSH
746346,2024-09-10,2024,VAL,ADJ_BB_RATE,0.007082120253932789,HOU,OAK,8.5,-110.0,7,WIN
746339,2024-09-22,2024,VAL,ADJ_BB_RATE,0.035951524210569547,HOU,LAA,8.0,-112.0,17,LOSS
776531,2025-08-30,2025,OOS,ADJ_BB_RATE,0.038684997014549055,HOU,LAA,9.0,-101.0,5,WIN
778338,2025-04-13,2025,OOS,ADJ_BB_RATE,0.014744604694342928,CHW,BOS,7.0,-112.0,4,WIN
777978,2025-05-10,2025,OOS,ADJ_BB_RATE,0.0004377035540594366,CHW,MIA,8.0,-108.0,4,WIN
777661,2025-06-03,2025,OOS,ADJ_BB_RATE,0.04937188184390913,CHW,DET,8.5,-108.0,9,LOSS
777467,2025-06-17,2025,OOS,ADJ_BB_RATE,0.012261055225700868,CHW,STL,9.0,-122.0,14,LOSS
777393,2025-06-23,2025,OOS,ADJ_BB_RATE,6.529414796814514e-05,CHW,ARI,9.0,101.0,10,LOSS
777164,2025-07-11,2025,OOS,ADJ_BB_RATE,0.01793760367260173,CHW,CLE,9.0,-106.0,6,WIN
776599,2025-08-25,2025,OOS,ADJ_BB_RATE,0.010920759176853884,CHW,KCR,8.5,-116.0,7,WIN
776529,2025-08-30,2025,OOS,ADJ_BB_RATE,0.01478079315044978,CHW,NYY,8.5,-108.0,8,WIN
777648,2025-06-04,2025,OOS,ADJ_BB_RATE,0.04353909367174012,PIT,HOU,9.5,-120.0,3,WIN
777313,2025-06-29,2025,OOS,ADJ_BB_RATE,0.007871645210275108,PIT,NYM,9.0,-105.0,13,LOSS
777090,2025-07-19,2025,OOS,ADJ_BB_RATE,0.017069008220041777,PIT,CHW,8.0,-110.0,14,LOSS
777014,2025-07-25,2025,OOS,ADJ_BB_RATE,0.032953189174179935,PIT,ARI,9.0,100.0,1,WIN
716808,2023-08-28,2023,DISC,ADJ_BB_RATE,0.006520743654054103,DET,NYY,8.5,-102.0,5,WIN
716675,2023-09-08,2023,DISC,ADJ_BB_RATE,0.0003393262492401338,DET,CHW,8.5,-110.0,6,WIN
716584,2023-09-14,2023,DISC,ADJ_BB_RATE,0.060708300938202536,DET,CIN,8.5,-110.0,10,LOSS
746415,2024-09-26,2024,VAL,ADJ_BB_RATE,0.014757193990715706,DET,TBR,8.0,-115.0,7,WIN
778445,2025-04-05,2025,OOS,ADJ_BB_RATE,0.0131038733706541,DET,CHW,7.5,-115.0,9,LOSS
778209,2025-04-23,2025,OOS,ADJ_BB_RATE,0.04536613514344452,DET,SDP,8.5,-115.0,6,WIN
746936,2024-07-12,2024,VAL,ADJ_BB_RATE,0.0015882950566220126,BOS,KCR,9.5,-120.0,7,WIN
716551,2023-09-17,2023,DISC,ADJ_BB_RATE,0.015504568187986246,PIT,NYY,8.0,-110.0,5,WIN
662856,2022-08-06,2022,DISC,ADJ_BB_RATE,0.004528938472716933,DET,TBR,7.5,-110.0,10,LOSS
662790,2022-08-11,2022,DISC,ADJ_BB_RATE,0.04620876049440467,DET,CLE,8.5,-110.0,7,WIN
