gpk,date,season,home_team,away_team,home_score,away_score,actual_total,actual_f5_total,park_factor_runs,temperature,wind_speed,wind_direction,home_rest_days,away_rest_days,umpire_over_rate,innings_played,completed_early,total_line,total_over_price,total_under_price,f5_line,late_implied,f5_ratio,actual_late,path_state,fg_over,fg_under,fg_push,path_error,fg_error,home_sp_avg_ip,home_sp_fip,home_sp_ip_std,home_sp_k_rate,away_sp_avg_ip,away_sp_fip,away_sp_ip_std,away_sp_k_rate,home_bp_era,away_bp_era,sp_length_diff,bp_quality_diff,sp_fragility_max,sp_fragility_avg,sp_avg_ip_min,bp_era_avg,sp_fip_avg,sp_fip_max,split,warm,month,game_month,is_dome,warm_climate_park,year
717400,2023-07-15,2023,NYM,LAD,1,5,6,2.0,94,78.1,13.1,172.0,1,1,1.024,9,False,8.5,-120.0,100.0,5.0,3.5,0.5882352941176471,4.0,EARLY_HEAVY,0,1,0,0.5,-2.5,5.4875,3.7125284738041007,1.3200378782444084,0.2950391644908616,5.237837837837838,3.63343653250774,1.1480300401004206,0.2209450830140485,4.477317878183323,4.218150381080829,0.2496621621621617,0.259167497102494,1.3200378782444084,1.2340339591724143,5.237837837837838,4.347734129632076,3.6729825031559207,3.7125284738041007,discovery,True,7,7,False,False,2023
717387,2023-07-16,2023,PHI,SDP,7,6,13,4.0,104,75.6,5.4,218.0,1,1,1.0,12,False,8.5,-120.0,100.0,5.0,3.5,0.5882352941176471,9.0,EARLY_HEAVY,1,0,0,5.5,4.5,5.747727272727273,2.7136417556346384,1.1257015665412036,0.2685714285714285,5.266666666666667,3.184177215189873,1.3943609375776502,0.2218045112781954,4.845206506228412,6.293175722912259,0.4810606060606064,-1.4479692166838465,1.3943609375776502,1.2600312520594268,5.266666666666667,5.569191114570335,2.948909485412256,3.184177215189873,discovery,True,7,7,False,False,2023
717384,2023-07-16,2023,BAL,MIA,5,4,9,5.0,106,79.1,3.4,176.0,1,1,1.0,9,False,8.5,-120.0,100.0,7.5,1.0,0.8823529411764706,4.0,EARLY_HEAVY,1,0,0,3.0,0.5,4.9974358974358974,3.9798871216008216,1.6583897039768456,0.2224824355971896,,,,,4.512086877319494,4.87973476605471,,-0.3676478887352159,1.6583897039768456,1.6583897039768456,4.9974358974358974,4.695910821687102,3.9798871216008216,3.9798871216008216,discovery,True,7,7,False,False,2023
717372,2023-07-17,2023,BAL,LAD,4,6,10,5.0,106,83.4,10.6,162.0,1,1,1.021,9,False,9.5,-105.0,-115.0,5.5,4.0,0.5789473684210527,5.0,EARLY_HEAVY,1,0,0,1.0,0.5,4.37,5.945995423340962,0.9031426613036652,0.2654028436018957,5.05,4.734653465346534,1.3203534880225576,0.1951219512195122,4.77989605637775,4.181629598560648,-0.6799999999999997,0.5982664578171022,1.3203534880225576,1.1117480746631114,4.37,4.480762827469199,5.340324444343748,5.945995423340962,discovery,True,7,7,False,False,2023
717372,2023-07-17,2023,BAL,LAD,4,6,10,5.0,106,83.4,10.6,162.0,1,1,1.021,9,False,9.0,-115.0,-105.0,5.5,3.5,0.6111111111111112,5.0,EARLY_HEAVY,1,0,0,1.5,1.0,4.37,5.945995423340962,0.9031426613036652,0.2654028436018957,5.05,4.734653465346534,1.3203534880225576,0.1951219512195122,4.77989605637775,4.181629598560648,-0.6799999999999997,0.5982664578171022,1.3203534880225576,1.1117480746631114,4.37,4.480762827469199,5.340324444343748,5.945995423340962,discovery,True,7,7,False,False,2023
717369,2023-07-17,2023,LAA,NYY,4,3,7,0.0,97,80.1,8.3,216.0,1,1,1.0,10,False,8.5,-105.0,-115.0,5.0,3.5,0.5882352941176471,7.0,EARLY_HEAVY,0,1,0,3.5,-1.5,5.185714285714285,4.839118457300276,1.22841808396449,0.2290322580645161,5.075,4.424489795918368,1.322910651779852,0.2430668841761827,5.403336424642844,4.274809913599752,0.1107142857142848,1.1285265110430922,1.322910651779852,1.2756643678721709,5.075,4.839073169121297,4.631804126609322,4.839118457300276,discovery,True,7,7,False,True,2023
717363,2023-07-18,2023,PHI,MIL,4,3,7,6.0,104,88.4,5.9,245.0,2,2,0.975,9,False,9.5,100.0,-120.0,5.5,4.0,0.5789473684210527,1.0,EARLY_HEAVY,0,1,0,-3.0,-2.5,6.25686274509804,3.1592604199310563,1.3157894819401446,0.2754072924747867,5.7875,4.366306695464363,0.6854352110677044,0.1729729729729729,4.842482704597831,5.136118214512724,0.4693627450980404,-0.2936355099148926,1.3157894819401446,1.0006123465039245,5.7875,4.9893004595552775,3.76278355769771,4.366306695464363,discovery,True,7,7,False,False,2023
717363,2023-07-18,2023,PHI,MIL,4,3,7,6.0,104,88.4,5.9,245.0,2,2,0.975,9,False,9.0,-110.0,-110.0,5.5,3.5,0.6111111111111112,1.0,EARLY_HEAVY,0,1,0,-2.5,-2.0,6.25686274509804,3.1592604199310563,1.3157894819401446,0.2754072924747867,5.7875,4.366306695464363,0.6854352110677044,0.1729729729729729,4.842482704597831,5.136118214512724,0.4693627450980404,-0.2936355099148926,1.3157894819401446,1.0006123465039245,5.7875,4.9893004595552775,3.76278355769771,4.366306695464363,discovery,True,7,7,False,False,2023
717361,2023-07-18,2023,BAL,LAD,3,10,13,6.0,106,87.4,4.0,273.0,1,1,1.0,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,7.0,EARLY_HEAVY,1,0,0,3.0,3.5,4.99,4.617835671342686,1.2837844694895495,0.2177121771217712,4.4071428571428575,5.290761750405187,0.8137891294756567,0.2042253521126761,4.782562654789479,4.163605333049611,0.5828571428571427,0.6189573217398685,1.2837844694895495,1.0487867994826032,4.4071428571428575,4.473083993919545,4.954298710873936,5.290761750405187,discovery,True,7,7,False,False,2023
717361,2023-07-18,2023,BAL,LAD,3,10,13,6.0,106,87.4,4.0,273.0,1,1,1.0,9,False,9.0,-115.0,-105.0,5.5,3.5,0.6111111111111112,7.0,EARLY_HEAVY,1,0,0,3.5,4.0,4.99,4.617835671342686,1.2837844694895495,0.2177121771217712,4.4071428571428575,5.290761750405187,0.8137891294756567,0.2042253521126761,4.782562654789479,4.163605333049611,0.5828571428571427,0.6189573217398685,1.2837844694895495,1.0487867994826032,4.4071428571428575,4.473083993919545,4.954298710873936,5.290761750405187,discovery,True,7,7,False,False,2023
717359,2023-07-18,2023,NYM,CHW,11,10,21,12.0,94,77.2,7.6,185.0,2,2,0.979,9,False,8.5,-115.0,-105.0,5.0,3.5,0.5882352941176471,9.0,EARLY_HEAVY,1,0,0,5.5,12.5,5.007317073170732,4.130345835362884,1.4697602260066842,0.2140504939626783,5.520408163265306,4.050277264325324,1.0665324639215812,0.253448275862069,4.504324080427987,4.767563038885033,-0.5130910900945738,-0.2632389584570456,1.4697602260066842,1.2681463449641326,5.007317073170732,4.635943559656511,4.090311549844104,4.130345835362884,discovery,True,7,7,False,False,2023
717359,2023-07-18,2023,NYM,CHW,11,10,21,12.0,94,77.2,7.6,185.0,2,2,0.979,9,False,8.5,-115.0,-105.0,5.0,3.5,0.5882352941176471,9.0,EARLY_HEAVY,1,0,0,5.5,12.5,5.007317073170732,4.130345835362884,1.4697602260066842,0.2140504939626783,5.520408163265306,4.050277264325324,1.0665324639215812,0.253448275862069,4.504324080427987,4.767563038885033,-0.5130910900945738,-0.2632389584570456,1.4697602260066842,1.2681463449641326,5.007317073170732,4.635943559656511,4.090311549844104,4.130345835362884,discovery,True,7,7,False,False,2023
717358,2023-07-18,2023,ATL,ARI,13,16,29,19.0,102,89.7,5.6,217.0,2,2,1.005,9,False,10.0,-110.0,-110.0,6.0,4.0,0.6,10.0,EARLY_HEAVY,1,0,0,6.0,19.0,5.692592592592592,3.8701366297983086,1.1783058000385802,0.1929012345679012,4.7631578947368425,4.7745856353591165,1.1853659607403677,0.1819306930693069,3.887541608248323,6.837607217479143,0.9294346978557496,-2.9500656092308195,1.1853659607403677,1.181835880389474,4.7631578947368425,5.362574412863733,4.322361132578712,4.7745856353591165,discovery,True,7,7,False,True,2023
717342,2023-07-19,2023,CIN,SFG,3,2,5,4.0,107,84.0,3.4,266.0,1,1,0.973,9,False,9.5,-105.0,-115.0,5.5,4.0,0.5789473684210527,1.0,EARLY_HEAVY,0,1,0,-3.0,-4.5,5.183333333333334,4.512968917470525,1.5478095120893542,0.1559953434225844,4.759375,3.5086014445174,1.1689144053765332,0.2006420545746388,5.579025162536284,4.932394666757385,0.4239583333333332,0.6466304957788989,1.5478095120893542,1.3583619587329436,4.759375,5.255709914646834,4.010785180993962,4.512968917470525,discovery,True,7,7,False,True,2023
717340,2023-07-19,2023,ATL,ARI,3,5,8,4.0,102,85.1,5.3,216.0,1,1,1.0,9,False,10.0,-110.0,-110.0,6.0,4.0,0.6,4.0,EARLY_HEAVY,0,1,0,0.0,-2.0,5.475510204081633,3.84107342527022,0.9492388644428272,0.2723404255319149,5.2318181818181815,4.459774109470026,1.0375733427370046,0.1683366733466934,3.9327258269357617,6.83848855736732,0.2436920222634517,-2.9057627304315585,1.0375733427370046,0.993406103589916,5.2318181818181815,5.385607192151541,4.150423767370123,4.459774109470026,discovery,True,7,7,False,True,2023
717340,2023-07-19,2023,ATL,ARI,3,5,8,4.0,102,85.1,5.3,216.0,1,1,1.0,9,False,8.5,-110.0,-110.0,6.0,2.5,0.7058823529411765,4.0,EARLY_HEAVY,0,1,0,1.5,-0.5,5.475510204081633,3.84107342527022,0.9492388644428272,0.2723404255319149,5.2318181818181815,4.459774109470026,1.0375733427370046,0.1683366733466934,3.9327258269357617,6.83848855736732,0.2436920222634517,-2.9057627304315585,1.0375733427370046,0.993406103589916,5.2318181818181815,5.385607192151541,4.150423767370123,4.459774109470026,discovery,True,7,7,False,True,2023
717326,2023-07-21,2023,WSN,SFG,5,3,8,8.0,101,87.8,6.0,338.0,2,1,1.008,9,False,8.5,-105.0,-115.0,5.0,3.5,0.5882352941176471,0.0,EARLY_HEAVY,0,1,0,-3.5,-0.5,,,,,4.561111111111111,3.857734470158344,1.2715070423439108,0.2250673854447439,,4.847353379399499,,,1.2715070423439108,1.2715070423439108,4.561111111111111,4.847353379399499,3.857734470158344,3.857734470158344,discovery,True,7,7,False,False,2023
717326,2023-07-21,2023,WSN,SFG,5,3,8,8.0,101,87.8,6.0,338.0,2,1,1.008,9,False,8.5,-105.0,-115.0,5.0,3.5,0.5882352941176471,0.0,EARLY_HEAVY,0,1,0,-3.5,-0.5,,,,,4.6,4.922408026755853,1.1711817393840576,0.1594202898550724,,4.847353379399499,,,1.1711817393840576,1.1711817393840576,4.6,4.847353379399499,4.922408026755853,4.922408026755853,discovery,True,7,7,False,False,2023
717308,2023-07-22,2023,CHC,STL,8,6,14,10.0,103,80.1,0.8,214.0,1,1,1.0,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,4.0,EARLY_HEAVY,1,0,0,0.0,4.5,,,,,5.911320754716981,3.831982125758059,1.3354141359026608,0.1801526717557252,5.0148826356873615,4.796336236211103,,0.2185463994762582,1.3354141359026608,1.3354141359026608,5.911320754716981,4.905609435949232,3.831982125758059,3.831982125758059,discovery,True,7,7,False,False,2023
717297,2023-07-22,2023,LAA,PIT,0,3,3,2.0,97,78.3,7.0,228.0,1,1,1.0,9,False,8.0,-115.0,-105.0,5.0,3.0,0.625,1.0,EARLY_HEAVY,0,1,0,-2.0,-5.0,5.126190476190477,3.594797956339991,1.2366476170225589,0.2526881720430107,,,,,5.349622811327992,6.038919110894675,,-0.6892962995666823,1.2366476170225589,1.2366476170225589,5.126190476190477,5.694270961111334,3.594797956339991,3.594797956339991,discovery,True,7,7,False,True,2023
717294,2023-07-23,2023,NYY,KCR,8,5,13,6.0,103,84.2,4.6,309.0,1,1,1.0,9,False,9.0,-115.0,-105.0,7.5,1.5,0.8333333333333334,7.0,EARLY_HEAVY,1,0,0,5.5,4.0,5.106896551724137,4.482916948008104,1.310379180260093,0.238244514106583,5.497999999999999,4.702364496180429,1.4615465669443923,0.1796357615894039,4.244485014922466,5.854599245248107,-0.3911034482758619,-1.6101142303256406,1.4615465669443923,1.385962873602243,5.106896551724137,5.049542130085286,4.592640722094266,4.702364496180429,discovery,True,7,7,False,False,2023
717289,2023-07-23,2023,CIN,ARI,7,3,10,6.0,107,80.6,5.5,243.0,1,1,1.0,9,False,11.0,-110.0,-110.0,7.5,3.5,0.6818181818181818,4.0,EARLY_HEAVY,0,1,0,0.5,-1.0,4.411764705882353,5.826666666666667,1.1634444297758575,0.1864864864864864,,,,,5.568103878357115,7.29224756038901,,-1.7241436820318947,1.1634444297758575,1.1634444297758575,4.411764705882353,6.430175719373063,5.826666666666667,5.826666666666667,discovery,True,7,7,False,True,2023
717283,2023-07-23,2023,CLE,PHI,5,8,13,6.0,98,79.2,4.7,239.0,1,1,0.973,10,False,8.5,-120.0,100.0,5.5,3.0,0.6470588235294118,7.0,EARLY_HEAVY,1,0,0,4.0,4.5,4.033333333333333,5.183471074380165,1.0016652800877812,0.0862068965517241,6.273076923076923,3.1233599019006744,1.3080617879235068,0.2743161094224924,3.9853606424057406,4.798224481472642,-2.23974358974359,-0.812863839066901,1.3080617879235068,1.154863534005644,4.033333333333333,4.391792561939191,4.15341548814042,5.183471074380165,discovery,True,7,7,False,False,2023
717281,2023-07-23,2023,SEA,TOR,3,4,7,4.0,94,75.0,3.3,290.0,1,1,0.973,9,False,8.5,-120.0,100.0,5.0,3.5,0.5882352941176471,3.0,EARLY_HEAVY,0,1,0,-0.5,-1.5,4.575,3.746448087431694,1.4068708946757391,0.2883435582822086,5.615217391304348,3.920092915214867,1.4830849816520746,0.2128043282236248,4.030335424864141,5.307559986088262,-1.0402173913043482,-1.2772245612241209,1.4830849816520746,1.4449779381639067,4.575,4.668947705476201,3.83327050132328,3.920092915214867,discovery,True,7,7,True,False,2023
717280,2023-07-24,2023,PHI,BAL,2,3,5,2.0,104,85.2,9.2,193.0,1,1,0.974,9,False,9.0,-105.0,-115.0,5.5,3.5,0.6111111111111112,3.0,EARLY_HEAVY,0,1,0,-0.5,-4.0,4.82,4.216597510373445,1.19703336999805,0.2124352331606217,5.429268292682926,4.314106019766398,1.1628077877360097,0.1945320715036803,4.790973576305413,4.728112775307318,-0.609268292682926,0.0628608009980951,1.19703336999805,1.1799205788670295,4.82,4.759543175806366,4.265351765069921,4.314106019766398,discovery,True,7,7,False,False,2023
717282,2023-07-24,2023,WSN,COL,6,10,16,2.0,101,84.1,5.8,196.0,1,1,1.0,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,14.0,EARLY_HEAVY,1,0,0,10.0,6.5,,,,,5.123529411764706,4.799693838499809,1.7910430743334027,0.1700735895339329,,5.339897156772346,,,1.7910430743334027,1.7910430743334027,5.123529411764706,5.339897156772346,4.799693838499809,4.799693838499809,discovery,True,7,7,False,False,2023
717282,2023-07-24,2023,WSN,COL,6,10,16,2.0,101,84.1,5.8,196.0,1,1,1.0,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,14.0,EARLY_HEAVY,1,0,0,10.0,6.5,,,,,1.5,1.2000000000000002,0.7071067811865476,0.2,,5.339897156772346,,,0.7071067811865476,0.7071067811865476,1.5,5.339897156772346,1.2000000000000002,1.2000000000000002,discovery,True,7,7,False,False,2023
717271,2023-07-24,2023,LAD,TOR,3,6,9,4.0,95,78.3,7.7,210.0,1,1,0.988,11,False,9.5,100.0,-120.0,5.5,4.0,0.5789473684210527,5.0,EARLY_HEAVY,0,1,0,1.0,-0.5,4.446666666666667,5.104047976011994,0.7989874544577983,0.2032786885245902,5.449999999999999,4.106845448129852,1.5110702608857516,0.2119258662369057,4.1102879976764894,5.284974624445333,-1.003333333333332,-1.1746866267688434,1.5110702608857516,1.1550288576717749,4.446666666666667,4.697631311060912,4.605446712070924,5.104047976011994,discovery,True,7,7,False,True,2023
717271,2023-07-24,2023,LAD,TOR,3,6,9,4.0,95,78.3,7.7,210.0,1,1,0.988,11,False,9.0,-115.0,-105.0,5.5,3.5,0.6111111111111112,5.0,EARLY_HEAVY,0,0,1,1.5,0.0,4.446666666666667,5.104047976011994,0.7989874544577983,0.2032786885245902,5.449999999999999,4.106845448129852,1.5110702608857516,0.2119258662369057,4.1102879976764894,5.284974624445333,-1.003333333333332,-1.1746866267688434,1.5110702608857516,1.1550288576717749,4.446666666666667,4.697631311060912,4.605446712070924,5.104047976011994,discovery,True,7,7,False,True,2023
717267,2023-07-25,2023,PHI,BAL,4,3,7,3.0,104,78.9,1.6,270.0,1,1,1.013,9,False,9.5,100.0,-120.0,5.5,4.0,0.5789473684210527,4.0,EARLY_HEAVY,0,1,0,0.0,-2.5,5.306122448979592,3.876923076923077,1.5898647955179117,0.2069597069597069,5.421153846153846,3.987513302589571,1.370893016300608,0.1959514170040485,4.789805007725874,4.736554945106432,-0.1150313971742544,0.0532500626194414,1.5898647955179117,1.4803789059092598,5.306122448979592,4.763179976416152,3.932218189756324,3.987513302589571,discovery,True,7,7,False,False,2023
717267,2023-07-25,2023,PHI,BAL,4,3,7,3.0,104,78.9,1.6,270.0,1,1,1.013,9,False,9.0,100.0,-120.0,5.5,3.5,0.6111111111111112,4.0,EARLY_HEAVY,0,1,0,0.5,-2.0,5.306122448979592,3.876923076923077,1.5898647955179117,0.2069597069597069,5.421153846153846,3.987513302589571,1.370893016300608,0.1959514170040485,4.789805007725874,4.736554945106432,-0.1150313971742544,0.0532500626194414,1.5898647955179117,1.4803789059092598,5.306122448979592,4.763179976416152,3.932218189756324,3.987513302589571,discovery,True,7,7,False,False,2023
717260,2023-07-25,2023,CLE,KCR,5,1,6,5.0,98,77.0,3.8,332.0,1,1,1.0,9,False,8.5,-120.0,100.0,5.0,3.5,0.5882352941176471,1.0,EARLY_HEAVY,0,1,0,-2.5,-2.5,5.025806451612904,3.668549422336329,1.3428744647050923,0.2220543806646525,5.057777777777778,4.368717047451669,0.818948574500724,0.1391129032258064,3.97936005930753,5.86649187707971,-0.0319713261648741,-1.88713181777218,1.3428744647050923,1.0809115196029082,5.025806451612904,4.922925968193621,4.018633234893999,4.368717047451669,discovery,True,7,7,False,False,2023
717263,2023-07-25,2023,CHW,CHC,3,7,10,6.0,100,83.6,10.3,160.0,2,2,0.971,9,False,8.0,-110.0,-110.0,5.0,3.0,0.625,4.0,EARLY_HEAVY,1,0,0,1.0,2.0,,,,,5.32962962962963,4.485615010423905,1.332670775552385,0.1750405186385737,,5.012682326126704,,,1.332670775552385,1.332670775552385,5.32962962962963,5.012682326126704,4.485615010423905,4.485615010423905,discovery,True,7,7,False,False,2023
717263,2023-07-25,2023,CHW,CHC,3,7,10,6.0,100,83.6,10.3,160.0,2,2,0.971,9,False,8.0,-110.0,-110.0,5.0,3.0,0.625,4.0,EARLY_HEAVY,1,0,0,1.0,2.0,,,,,4.813953488372093,4.98743961352657,1.7046967884765618,0.2307692307692307,,5.012682326126704,,,1.7046967884765618,1.7046967884765618,4.813953488372093,5.012682326126704,4.98743961352657,4.98743961352657,discovery,True,7,7,False,False,2023
717249,2023-07-26,2023,CLE,KCR,8,3,11,8.0,98,81.0,13.2,177.0,1,1,1.005,9,False,10.0,-110.0,-110.0,7.5,2.5,0.75,3.0,EARLY_HEAVY,1,0,0,0.5,1.0,5.416666666666667,4.584615384615384,1.0245324136730214,0.1857142857142857,5.025,7.478606965174129,0.8180260794538684,0.2637362637362637,3.963936183108664,5.850477955978707,0.3916666666666666,-1.8865417728700429,1.0245324136730214,0.921279246563445,5.025,4.907207069543685,6.031611174894756,7.478606965174129,discovery,True,7,7,False,False,2023
717250,2023-07-26,2023,MIN,SEA,7,8,15,10.0,99,86.9,8.6,319.0,1,1,1.0,9,False,8.5,-125.0,105.0,5.5,3.0,0.6470588235294118,5.0,EARLY_HEAVY,1,0,0,2.0,6.5,5.551063829787234,3.698275201226524,1.1614968491648163,0.2693726937269373,5.207692307692308,3.318168389955687,1.4756137358522714,0.2352941176470588,5.014301043505946,4.013581273514029,0.3433715220949258,1.0007197699919177,1.4756137358522714,1.318555292508544,5.207692307692308,4.513941158509987,3.5082217955911053,3.698275201226524,discovery,True,7,7,True,False,2023
717241,2023-07-27,2023,NYM,WSN,2,1,3,0.0,94,85.9,14.6,264.0,1,1,1.0,9,False,8.0,-110.0,-110.0,5.0,3.0,0.625,3.0,EARLY_HEAVY,0,1,0,0.0,-5.0,5.383333333333334,3.643756449948401,1.3699506216949402,0.2969121140142517,5.379166666666666,5.275910147172735,0.9001083465122367,0.2214411247803163,4.586487140710273,6.622973495093474,0.0041666666666673,-2.036486354383201,1.3699506216949402,1.1350294841035884,5.379166666666666,5.604730317901874,4.459833298560568,5.275910147172735,discovery,True,7,7,False,False,2023
717231,2023-07-28,2023,ATL,MIL,10,7,17,10.0,102,89.5,3.6,4.0,2,2,1.014,9,False,10.0,-115.0,-105.0,6.0,4.0,0.6,7.0,EARLY_HEAVY,1,0,0,3.0,7.0,4.720000000000001,4.852542372881356,0.5718391382198318,0.110091743119266,4.834375,4.182546864899806,1.2522520036498888,0.1621621621621621,3.914541253364838,5.025707619567639,-0.114374999999999,-1.1111663662028008,1.2522520036498888,0.9120455709348604,4.720000000000001,4.470124436466239,4.517544618890581,4.852542372881356,discovery,True,7,7,False,True,2023
717231,2023-07-28,2023,ATL,MIL,10,7,17,10.0,102,89.5,3.6,4.0,2,2,1.014,9,False,9.5,-115.0,-105.0,6.0,3.5,0.631578947368421,7.0,EARLY_HEAVY,1,0,0,3.5,7.5,4.720000000000001,4.852542372881356,0.5718391382198318,0.110091743119266,4.834375,4.182546864899806,1.2522520036498888,0.1621621621621621,3.914541253364838,5.025707619567639,-0.114374999999999,-1.1111663662028008,1.2522520036498888,0.9120455709348604,4.720000000000001,4.470124436466239,4.517544618890581,4.852542372881356,discovery,True,7,7,False,True,2023
717232,2023-07-28,2023,KCR,MIN,8,5,13,3.0,100,97.5,10.2,230.0,2,2,1.0,10,False,8.5,-120.0,100.0,5.5,3.0,0.6470588235294118,10.0,EARLY_HEAVY,1,0,0,7.0,4.5,,,,,5.154545454545455,3.0589065255731924,1.2509446747483215,0.2367049009384775,,5.857190986942223,,,1.2509446747483215,1.2509446747483215,5.154545454545455,5.857190986942223,3.0589065255731924,3.0589065255731924,discovery,True,7,7,False,False,2023
717232,2023-07-28,2023,KCR,MIN,8,5,13,3.0,100,97.5,10.2,230.0,2,2,1.0,10,False,8.5,-120.0,100.0,5.5,3.0,0.6470588235294118,10.0,EARLY_HEAVY,1,0,0,7.0,4.5,,,,,5.7250000000000005,3.672409686383485,1.2123636341442072,0.217877094972067,,5.857190986942223,,,1.2123636341442072,1.2123636341442072,5.7250000000000005,5.857190986942223,3.672409686383485,3.672409686383485,discovery,True,7,7,False,False,2023
717225,2023-07-28,2023,LAD,CIN,5,6,11,5.0,95,77.2,8.3,232.0,2,2,0.985,9,False,9.5,-105.0,-115.0,5.5,4.0,0.5789473684210527,6.0,EARLY_HEAVY,1,0,0,2.0,1.5,5.279999999999999,3.332575757575758,0.743564986325263,0.2324561403508771,4.733333333333333,5.083802816901409,1.2536008740883806,0.1877551020408163,4.136829479672746,5.582029577224184,0.546666666666666,-1.4452000975514387,1.2536008740883806,0.998582930206822,4.733333333333333,4.859429528448465,4.208189287238584,5.083802816901409,discovery,True,7,7,False,True,2023
717215,2023-07-29,2023,NYM,WSN,6,11,17,12.0,94,88.1,15.5,266.0,1,1,0.971,9,False,9.5,-105.0,-115.0,5.5,4.0,0.5789473684210527,5.0,EARLY_HEAVY,1,0,0,1.0,7.5,4.920930232558139,4.154631379962193,1.5054754255454896,0.2124079915878023,5.142307692307692,4.796858638743456,1.7785592488045754,0.1703999999999999,4.550932976828798,6.8298285224554105,-0.2213774597495525,-2.2788955456266127,1.7785592488045754,1.6420173371750324,4.920930232558139,5.690380749642104,4.475745009352824,4.796858638743456,discovery,True,7,7,False,False,2023
717215,2023-07-29,2023,NYM,WSN,6,11,17,12.0,94,88.1,15.5,266.0,1,1,0.971,9,False,8.5,-115.0,-105.0,5.5,3.0,0.6470588235294118,5.0,EARLY_HEAVY,1,0,0,2.0,8.5,4.920930232558139,4.154631379962193,1.5054754255454896,0.2124079915878023,5.142307692307692,4.796858638743456,1.7785592488045754,0.1703999999999999,4.550932976828798,6.8298285224554105,-0.2213774597495525,-2.2788955456266127,1.7785592488045754,1.6420173371750324,4.920930232558139,5.690380749642104,4.475745009352824,4.796858638743456,discovery,True,7,7,False,False,2023
717207,2023-07-29,2023,KCR,MIN,10,7,17,9.0,100,87.2,7.9,355.0,1,1,1.0,9,False,8.5,-105.0,-115.0,5.0,3.5,0.5882352941176471,8.0,EARLY_HEAVY,1,0,0,4.5,8.5,,,,,5.488235294117646,4.7576991782779565,1.448536787081851,0.1785714285714285,,5.865147375397224,,,1.448536787081851,1.448536787081851,5.488235294117646,5.865147375397224,4.7576991782779565,4.7576991782779565,discovery,True,7,7,False,False,2023
717207,2023-07-29,2023,KCR,MIN,10,7,17,9.0,100,87.2,7.9,355.0,1,1,1.0,9,False,8.5,-105.0,-115.0,5.0,3.5,0.5882352941176471,8.0,EARLY_HEAVY,1,0,0,4.5,8.5,,,,,5.511111111111112,3.2,0.954476631995588,0.2373737373737373,,5.865147375397224,,,0.954476631995588,0.954476631995588,5.511111111111112,5.865147375397224,3.2,3.2,discovery,True,7,7,False,False,2023
717213,2023-07-29,2023,STL,CHC,1,5,6,5.0,97,81.9,8.6,280.0,1,1,1.013,9,False,9.0,-105.0,-115.0,5.5,3.5,0.6111111111111112,1.0,EARLY_HEAVY,0,1,0,-2.5,-3.0,5.511363636363637,4.0865979381443305,1.4842139739631213,0.1614100185528757,5.165306122448979,4.148241801659424,1.4142947330159774,0.2058823529411764,4.80684564151949,4.986568509026964,0.3460575139146575,-0.1797228675074738,1.4842139739631213,1.4492543534895497,5.165306122448979,4.896707075273227,4.117419869901877,4.148241801659424,discovery,True,7,7,False,False,2023
717219,2023-07-29,2023,BAL,NYY,3,8,11,7.0,106,90.1,16.5,312.0,1,1,0.965,9,False,9.5,-105.0,-115.0,5.5,4.0,0.5789473684210527,4.0,EARLY_HEAVY,1,0,0,0.0,1.5,4.897619047619047,4.721633446767137,1.340274470477486,0.217237308146399,4.608695652173913,3.813207547169812,0.9243735192886342,0.2301255230125523,4.744744950917524,4.319601087509662,0.288923395445134,0.4251438634078619,1.340274470477486,1.13232399488306,4.608695652173913,4.532173019213593,4.267420496968474,4.721633446767137,discovery,True,7,7,False,False,2023
717219,2023-07-29,2023,BAL,NYY,3,8,11,7.0,106,90.1,16.5,312.0,1,1,0.965,9,False,8.0,-120.0,100.0,5.5,2.5,0.6875,4.0,EARLY_HEAVY,1,0,0,1.5,3.0,4.897619047619047,4.721633446767137,1.340274470477486,0.217237308146399,4.608695652173913,3.813207547169812,0.9243735192886342,0.2301255230125523,4.744744950917524,4.319601087509662,0.288923395445134,0.4251438634078619,1.340274470477486,1.13232399488306,4.608695652173913,4.532173019213593,4.267420496968474,4.721633446767137,discovery,True,7,7,False,False,2023
717211,2023-07-29,2023,ATL,MIL,11,5,16,10.0,102,86.9,7.1,302.0,1,1,0.975,9,False,10.0,-110.0,-110.0,6.0,4.0,0.6,6.0,EARLY_HEAVY,1,0,0,2.0,6.0,5.582758620689655,3.9782581840642375,1.3098715764524511,0.1901306240928882,5.65,4.4389380530973455,0.7933753490274604,0.1746724890829694,3.923053982801615,5.041052377793246,-0.067241379310345,-1.1179983949916317,1.3098715764524511,1.051623462739956,5.582758620689655,4.482053180297431,4.208598118580792,4.4389380530973455,discovery,True,7,7,False,True,2023
