game_pk,date,season,home_team,away_team,away_1st_runs,home_1st_runs,total_1st_runs,nrfi,yrfi,actual_total,actual_f5_total,home_score,away_score,venue_name,park_factor_runs,park_factor_hr,temperature,wind_speed,dome,closing_total,closing_f5_total
661539,2022-05-27,2022,ATL,MIA,0,0,0,1,0,10,3.0,6,4,Truist Park,102,102,74.7,8.5,0,9.0,
661777,2022-05-27,2022,MIN,KCR,0,4,4,0,1,17,10.0,10,7,Target Field,99,99,70.4,5.7,0,8.5,
661992,2022-05-27,2022,STL,MIL,0,0,0,1,0,6,2.0,4,2,Busch Stadium,97,97,63.5,4.6,0,7.0,
663444,2022-05-27,2022,LAA,TOR,0,0,0,1,0,7,5.0,3,4,Angel Stadium,97,97,67.3,9.5,0,8.0,
663347,2022-05-27,2022,ARI,LAD,0,0,0,1,0,10,5.0,4,6,Chase Field,98,98,72.0,0.0,0,10.0,
662281,2022-05-27,2022,SDP,PIT,1,0,1,0,1,7,3.0,4,3,Petco Park,95,95,65.3,10.1,0,7.0,
662132,2022-05-27,2022,SEA,HOU,0,4,4,0,1,7,6.0,6,1,T-Mobile Park,94,94,58.5,12.9,0,7.5,
662369,2022-05-27,2022,OAK,TEX,2,0,2,0,1,13,7.0,5,8,Oakland Coliseum,95,95,59.0,12.3,0,7.0,
662514,2022-05-28,2022,WSN,COL,3,5,8,0,1,20,18.0,13,7,Nationals Park,101,101,74.0,8.5,0,9.5,
663257,2022-05-28,2022,BOS,BAL,1,0,1,0,1,8,6.0,5,3,Fenway Park,104,104,72.9,10.6,0,10.0,
661774,2022-05-28,2022,MIN,KCR,1,0,1,0,1,10,6.0,3,7,Target Field,99,99,79.0,16.0,0,9.5,
661991,2022-05-28,2022,STL,MIL,0,1,1,0,1,11,8.0,8,3,Busch Stadium,97,97,74.7,8.6,0,8.5,
662375,2022-05-28,2022,OAK,TEX,0,0,0,1,0,15,12.0,4,11,Oakland Coliseum,95,95,62.7,11.5,0,8.0,
662852,2022-05-28,2022,DET,CLE,0,0,0,1,0,9,2.0,1,8,Comerica Park,99,99,68.7,7.2,0,7.0,
663118,2022-05-28,2022,CIN,SFG,0,3,3,0,1,5,4.0,3,2,Great American Ball Park,107,107,73.6,5.7,0,10.0,
661537,2022-05-28,2022,ATL,MIA,0,0,0,1,0,5,1.0,1,4,Truist Park,102,102,78.7,4.9,0,8.5,
661933,2022-05-28,2022,TBR,NYY,1,0,1,0,1,4,1.0,3,1,Tropicana Field,97,97,72.0,0.0,1,7.0,
663330,2022-05-28,2022,ARI,LAD,1,0,1,0,1,5,5.0,2,3,Chase Field,98,98,72.0,0.0,0,9.0,
662556,2022-05-28,2022,NYM,PHI,0,0,0,1,0,10,9.0,8,2,Citi Field,94,94,71.6,7.4,0,8.5,
661518,2022-05-28,2022,CHW,CHC,2,0,2,0,1,6,4.0,1,5,Guaranteed Rate Field,100,100,68.5,8.7,0,8.0,
663400,2022-05-28,2022,LAA,TOR,1,0,1,0,1,11,3.0,5,6,Angel Stadium,97,97,63.9,8.6,0,8.5,
662280,2022-05-28,2022,SDP,PIT,0,0,0,1,0,6,2.0,2,4,Petco Park,95,95,61.7,7.1,0,7.0,
662131,2022-05-28,2022,SEA,HOU,0,1,1,0,1,6,6.0,6,0,T-Mobile Park,94,94,51.5,9.0,0,7.5,
662513,2022-05-28,2022,WSN,COL,0,1,1,0,1,5,3.0,2,3,Nationals Park,101,101,78.0,6.6,0,,
663309,2022-05-28,2022,BOS,BAL,0,0,0,1,0,6,5.0,2,4,Fenway Park,104,104,72.8,9.9,0,,
663072,2022-05-29,2022,CIN,SFG,0,0,0,1,0,10,1.0,4,6,Great American Ball Park,107,107,72.6,6.7,0,7.5,
663299,2022-05-29,2022,BOS,BAL,0,0,0,1,0,14,8.0,12,2,Fenway Park,104,104,74.9,7.6,0,9.5,
662512,2022-05-29,2022,WSN,COL,1,2,3,0,1,11,5.0,6,5,Nationals Park,101,101,78.0,2.7,0,9.0,
661517,2022-05-29,2022,ATL,MIA,1,2,3,0,1,9,7.0,6,3,Truist Park,102,102,80.2,8.2,0,8.0,
662840,2022-05-29,2022,DET,CLE,0,0,0,1,0,3,1.0,2,1,Comerica Park,99,99,73.9,13.2,0,8.0,
661910,2022-05-29,2022,TBR,NYY,0,0,0,1,0,6,3.0,4,2,Tropicana Field,97,97,72.0,0.0,1,6.5,
661731,2022-05-29,2022,MIN,KCR,0,0,0,1,0,10,5.0,7,3,Target Field,99,99,79.2,17.9,0,8.5,
661461,2022-05-29,2022,CHW,CHC,0,0,0,1,0,9,0.0,5,4,Guaranteed Rate Field,100,100,78.3,18.9,0,7.5,
661990,2022-05-29,2022,STL,MIL,0,0,0,1,0,8,4.0,0,8,Busch Stadium,97,97,82.5,15.7,0,7.0,
662374,2022-05-29,2022,OAK,TEX,1,0,1,0,1,11,7.0,6,5,Oakland Coliseum,95,95,67.3,12.7,0,8.0,
663414,2022-05-29,2022,LAA,TOR,0,1,1,0,1,21,14.0,10,11,Angel Stadium,97,97,73.7,8.9,0,8.0,
663328,2022-05-29,2022,ARI,LAD,0,0,0,1,0,4,3.0,1,3,Chase Field,98,98,72.0,0.0,0,9.5,
662279,2022-05-29,2022,SDP,PIT,0,0,0,1,0,6,2.0,4,2,Petco Park,95,95,67.8,9.6,0,7.0,
662130,2022-05-29,2022,SEA,HOU,0,0,0,1,0,3,1.0,1,2,T-Mobile Park,94,94,59.4,4.5,0,8.0,
662555,2022-05-29,2022,NYM,PHI,0,3,3,0,1,9,4.0,5,4,Citi Field,94,94,66.8,9.0,0,7.5,
663149,2022-05-30,2022,CHC,MIL,0,0,0,1,0,13,6.0,6,7,Wrigley Field,103,103,80.3,19.7,0,11.5,
662854,2022-05-30,2022,DET,MIN,0,0,0,1,0,12,7.0,7,5,Comerica Park,99,99,82.4,14.7,0,9.0,
661989,2022-05-30,2022,STL,SDP,0,0,0,1,0,9,4.0,6,3,Busch Stadium,97,97,85.1,17.2,0,9.0,
661613,2022-05-30,2022,PHI,SFG,0,0,0,1,0,9,2.0,4,5,Citizens Bank Park,104,104,86.4,8.9,0,9.5,
662373,2022-05-30,2022,OAK,HOU,0,0,0,1,0,6,4.0,1,5,Oakland Coliseum,95,95,67.2,10.8,0,7.5,
662992,2022-05-30,2022,COL,MIA,0,0,0,1,0,8,1.0,7,1,Coors Field,117,117,67.0,13.4,0,10.5,
663109,2022-05-30,2022,CLE,KCR,0,1,1,0,1,10,4.0,7,3,Progressive Field,98,98,84.8,3.8,0,9.5,
663298,2022-05-30,2022,BOS,BAL,2,0,2,0,1,10,6.0,0,10,Fenway Park,104,104,85.5,7.3,0,10.0,
662545,2022-05-30,2022,NYM,WSN,3,2,5,0,1,18,16.0,13,5,Citi Field,94,94,72.0,10.3,0,9.0,
661900,2022-05-30,2022,TEX,TBR,0,2,2,0,1,14,7.0,9,5,Globe Life Field,107,107,72.0,0.0,0,8.0,
663327,2022-05-30,2022,ARI,ATL,1,3,4,0,1,8,8.0,6,2,Chase Field,98,98,72.0,0.0,0,8.5,
662743,2022-05-30,2022,LAD,PIT,0,0,0,1,0,11,6.0,5,6,Dodger Stadium,95,95,65.6,7.1,0,8.0,
663147,2022-05-30,2022,CHC,MIL,0,0,0,1,0,4,3.0,1,3,Wrigley Field,103,103,81.7,19.7,0,,
662806,2022-05-31,2022,DET,MIN,2,0,2,0,1,10,7.0,2,8,Comerica Park,99,99,84.3,14.8,0,8.5,
663034,2022-05-31,2022,CLE,KCR,0,3,3,0,1,11,8.0,8,3,Progressive Field,98,98,81.8,3.5,0,9.0,
661618,2022-05-31,2022,PHI,SFG,0,0,0,1,0,11,4.0,4,7,Citizens Bank Park,104,104,90.9,7.5,0,9.5,
661075,2022-05-31,2022,BAL,SEA,1,0,1,0,1,10,8.0,0,10,Oriole Park at Camden Yards,106,106,86.2,5.2,0,9.0,
661331,2022-05-31,2022,NYY,LAA,0,4,4,0,1,10,5.0,9,1,Yankee Stadium,103,103,86.6,2.9,0,8.5,
661797,2022-05-31,2022,TOR,CHW,1,0,1,0,1,11,9.0,6,5,Rogers Centre,105,105,72.0,0.0,0,7.5,
663297,2022-05-31,2022,BOS,CIN,0,0,0,1,0,3,0.0,1,2,Fenway Park,104,104,57.3,9.9,0,8.5,
662544,2022-05-31,2022,NYM,WSN,0,2,2,0,1,10,8.0,10,0,Citi Field,94,94,78.2,7.2,0,9.5,
661977,2022-05-31,2022,STL,SDP,0,0,0,1,0,5,2.0,3,2,Busch Stadium,97,97,84.8,11.0,0,8.5,
661884,2022-05-31,2022,TEX,TBR,0,0,0,1,0,3,3.0,3,0,Globe Life Field,107,107,72.0,0.0,0,8.0,
663154,2022-05-31,2022,CHC,MIL,0,1,1,0,1,15,6.0,8,7,Wrigley Field,103,103,77.3,5.9,0,9.5,
662367,2022-05-31,2022,OAK,HOU,0,0,0,1,0,4,2.0,1,3,Oakland Coliseum,95,95,71.8,11.3,0,6.5,
663329,2022-05-31,2022,ARI,ATL,0,2,2,0,1,15,7.0,8,7,Chase Field,98,98,72.0,0.0,0,9.5,
662735,2022-05-31,2022,LAD,PIT,2,0,2,0,1,8,6.0,3,5,Dodger Stadium,95,95,70.2,7.8,0,8.5,
662836,2022-05-31,2022,DET,MIN,0,2,2,0,1,4,4.0,4,0,Comerica Park,99,99,85.4,13.0,0,,
663031,2022-06-01,2022,CLE,KCR,0,0,0,1,0,4,3.0,4,0,Progressive Field,98,98,76.8,7.5,0,9.0,
662457,2022-06-01,2022,NYM,WSN,0,0,0,1,0,5,2.0,5,0,Citi Field,94,94,71.6,10.3,0,9.0,
661982,2022-06-01,2022,STL,SDP,1,0,1,0,1,7,2.0,5,2,Busch Stadium,97,97,76.7,1.9,0,8.0,
662981,2022-06-01,2022,COL,MIA,0,0,0,1,0,15,5.0,1,14,Coors Field,117,117,53.2,1.1,0,10.5,
662366,2022-06-01,2022,OAK,HOU,0,0,0,1,0,9,1.0,4,5,Oakland Coliseum,95,95,69.2,6.2,0,7.5,
663326,2022-06-01,2022,ARI,ATL,1,0,1,0,1,6,2.0,0,6,Chase Field,98,98,72.0,0.0,0,8.5,
661612,2022-06-01,2022,PHI,SFG,0,0,0,1,0,11,2.0,6,5,Citizens Bank Park,104,104,82.4,10.6,0,8.0,
661343,2022-06-01,2022,BAL,SEA,0,0,0,1,0,11,6.0,9,2,Oriole Park at Camden Yards,106,106,85.4,5.5,0,8.5,
661764,2022-06-01,2022,TOR,CHW,1,1,2,0,1,10,8.0,7,3,Rogers Centre,105,105,72.0,0.0,0,8.5,
663296,2022-06-01,2022,BOS,CIN,0,0,0,1,0,8,4.0,7,1,Fenway Park,104,104,61.2,2.2,0,8.5,
662833,2022-06-01,2022,DET,MIN,0,1,1,0,1,5,5.0,5,0,Comerica Park,99,99,79.5,6.7,0,7.5,
661963,2022-06-01,2022,TEX,TBR,0,0,0,1,0,7,2.0,3,4,Globe Life Field,107,107,72.0,0.0,0,7.5,
663184,2022-06-01,2022,CHC,MIL,0,2,2,0,1,7,6.0,4,3,Wrigley Field,103,103,60.0,7.9,0,8.0,
662721,2022-06-01,2022,LAD,PIT,1,0,1,0,1,12,5.0,4,8,Dodger Stadium,95,95,79.1,10.0,0,9.0,
662991,2022-06-01,2022,COL,MIA,0,0,0,1,0,25,17.0,13,12,Coors Field,117,117,53.2,1.1,0,,
661330,2022-06-02,2022,NYY,LAA,0,2,2,0,1,7,6.0,6,1,Yankee Stadium,103,103,80.1,6.4,0,8.5,
662832,2022-06-02,2022,DET,MIN,0,1,1,0,1,5,3.0,3,2,Comerica Park,99,99,61.7,2.4,0,9.0,
661934,2022-06-02,2022,TEX,TBR,0,0,0,1,0,4,3.0,1,3,Globe Life Field,107,107,72.0,0.0,0,8.5,
661762,2022-06-02,2022,TOR,CHW,0,0,0,1,0,11,2.0,8,3,Rogers Centre,105,105,72.0,0.0,0,8.0,
663091,2022-06-02,2022,CIN,WSN,0,3,3,0,1,9,3.0,8,1,Great American Ball Park,107,107,74.1,11.1,0,10.0,
661397,2022-06-02,2022,MIA,SFG,0,0,0,1,0,3,1.0,3,0,loanDepot park,98,98,72.0,0.0,0,7.0,
661247,2022-06-02,2022,BAL,SEA,0,2,2,0,1,13,5.0,6,7,Oriole Park at Camden Yards,106,106,75.7,0.7,0,9.0,
661340,2022-06-02,2022,MIL,SDP,0,0,0,1,0,9,2.0,5,4,American Family Field,102,102,72.0,0.0,0,8.5,
663139,2022-06-02,2022,CHC,STL,0,2,2,0,1,12,7.0,7,5,Wrigley Field,103,103,67.6,7.4,0,8.0,
663000,2022-06-02,2022,COL,ATL,0,1,1,0,1,19,13.0,6,13,Coors Field,117,117,66.1,7.3,0,12.0,
662693,2022-06-02,2022,LAD,NYM,0,0,0,1,0,2,1.0,2,0,Dodger Stadium,95,95,67.8,8.8,0,8.5,
661329,2022-06-02,2022,NYY,LAA,0,0,0,1,0,3,0.0,2,1,Yankee Stadium,103,103,70.0,6.1,0,,
663153,2022-06-03,2022,CHC,STL,0,3,3,0,1,19,13.0,5,14,Wrigley Field,103,103,77.5,14.9,0,8.5,
663119,2022-06-03,2022,CIN,WSN,0,2,2,0,1,13,8.0,5,8,Great American Ball Park,107,107,76.7,6.9,0,10.0,
661396,2022-06-03,2022,MIA,SFG,1,0,1,0,1,21,10.0,6,15,loanDepot park,98,98,72.0,0.0,0,8.0,
661058,2022-06-03,2022,BAL,CLE,2,0,2,0,1,9,5.0,3,6,Oriole Park at Camden Yards,106,106,76.6,3.2,0,8.0,
662452,2022-06-03,2022,PIT,ARI,0,1,1,0,1,14,9.0,6,8,PNC Park,101,101,72.1,5.2,0,8.0,
661642,2022-06-03,2022,PHI,LAA,0,1,1,0,1,10,8.0,10,0,Citizens Bank Park,104,104,76.5,5.3,0,9.0,
661318,2022-06-03,2022,NYY,DET,0,0,0,1,0,13,12.0,13,0,Yankee Stadium,103,103,68.8,8.3,0,7.5,
661761,2022-06-03,2022,TOR,MIN,2,2,4,0,1,12,7.0,3,9,Rogers Centre,105,105,72.0,0.0,0,9.0,
661897,2022-06-03,2022,TBR,CHW,0,4,4,0,1,9,5.0,6,3,Tropicana Field,97,97,72.0,0.0,1,7.0,
661913,2022-06-03,2022,TEX,SEA,0,0,0,1,0,7,2.0,3,4,Globe Life Field,107,107,72.0,0.0,0,8.0,
662692,2022-06-03,2022,KCR,HOU,0,0,0,1,0,13,7.0,3,10,Kauffman Stadium,100,100,78.0,5.3,0,8.5,
661334,2022-06-03,2022,MIL,SDP,1,0,1,0,1,7,6.0,0,7,American Family Field,102,102,72.0,0.0,0,6.5,
662980,2022-06-03,2022,COL,ATL,0,0,0,1,0,4,0.0,1,3,Coors Field,117,117,67.3,11.2,0,11.0,
662365,2022-06-03,2022,OAK,BOS,0,0,0,1,0,9,2.0,2,7,Oakland Coliseum,95,95,61.2,8.4,0,7.0,
662720,2022-06-03,2022,LAD,NYM,0,0,0,1,0,7,4.0,6,1,Dodger Stadium,95,95,65.4,9.6,0,8.0,
661278,2022-06-04,2022,NYY,DET,0,1,1,0,1,3,1.0,3,0,Yankee Stadium,103,103,78.6,7.1,0,9.0,
663179,2022-06-04,2022,CHC,STL,0,0,0,1,0,7,3.0,6,1,Wrigley Field,103,103,62.2,7.8,0,9.0,
661749,2022-06-04,2022,TOR,MIN,2,1,3,0,1,15,10.0,12,3,Rogers Centre,105,105,72.0,0.0,0,8.5,
661346,2022-06-04,2022,BAL,CLE,1,1,2,0,1,9,9.0,5,4,Oriole Park at Camden Yards,106,106,84.0,4.9,0,8.0,
662451,2022-06-04,2022,PIT,ARI,0,0,0,1,0,3,0.0,2,1,PNC Park,101,101,73.1,5.4,0,8.5,
661936,2022-06-04,2022,TEX,SEA,0,0,0,1,0,5,5.0,3,2,Globe Life Field,107,107,72.0,0.0,0,9.0,
662364,2022-06-04,2022,OAK,BOS,0,0,0,1,0,8,4.0,0,8,Oakland Coliseum,95,95,67.1,6.5,0,7.5,
662689,2022-06-04,2022,KCR,HOU,0,0,0,1,0,6,0.0,6,0,Kauffman Stadium,100,100,72.0,4.3,0,9.5,
663102,2022-06-04,2022,CIN,WSN,0,2,2,0,1,18,10.0,8,10,Great American Ball Park,107,107,81.1,0.3,0,9.5,
661896,2022-06-04,2022,TBR,CHW,0,0,0,1,0,5,2.0,2,3,Tropicana Field,97,97,72.0,0.0,1,7.0,
661395,2022-06-04,2022,MIA,SFG,0,0,0,1,0,9,8.0,5,4,loanDepot park,98,98,72.0,0.0,0,7.0,
661214,2022-06-04,2022,MIL,SDP,0,0,0,1,0,4,4.0,0,4,American Family Field,102,102,72.0,0.0,0,7.5,
661615,2022-06-04,2022,PHI,LAA,0,5,5,0,1,9,7.0,7,2,Citizens Bank Park,104,104,78.7,5.4,0,8.5,
662987,2022-06-04,2022,COL,ATL,0,0,0,1,0,8,1.0,2,6,Coors Field,117,117,70.1,11.1,0,11.5,
662687,2022-06-04,2022,LAD,NYM,1,0,1,0,1,13,10.0,4,9,Dodger Stadium,95,95,66.4,8.2,0,8.5,
663152,2022-06-04,2022,CHC,STL,0,1,1,0,1,11,4.0,4,7,Wrigley Field,103,103,63.0,8.4,0,,
661277,2022-06-05,2022,NYY,DET,0,0,0,1,0,9,4.0,5,4,Yankee Stadium,103,103,69.1,1.4,0,7.5,
661151,2022-06-05,2022,BAL,CLE,3,0,3,0,1,5,5.0,2,3,Oriole Park at Camden Yards,106,106,73.9,8.0,0,8.5,
662450,2022-06-05,2022,PIT,ARI,0,0,0,1,0,3,1.0,3,0,PNC Park,101,101,72.8,2.7,0,7.5,
661633,2022-06-05,2022,PHI,LAA,0,0,0,1,0,16,7.0,9,7,Citizens Bank Park,104,104,75.0,4.1,0,8.5,
661747,2022-06-05,2022,TOR,MIN,3,1,4,0,1,14,7.0,6,8,Rogers Centre,105,105,72.0,0.0,0,8.5,
663058,2022-06-05,2022,CIN,WSN,2,3,5,0,1,9,7.0,4,5,Great American Ball Park,107,107,80.5,6.5,0,10.0,
661895,2022-06-05,2022,TBR,CHW,4,0,4,0,1,11,7.0,5,6,Tropicana Field,97,97,72.0,0.0,1,7.0,
661394,2022-06-05,2022,MIA,SFG,0,0,0,1,0,6,4.0,1,5,loanDepot park,98,98,72.0,0.0,0,8.0,
662688,2022-06-05,2022,KCR,HOU,0,0,0,1,0,11,3.0,4,7,Kauffman Stadium,100,100,77.6,6.3,0,9.0,
661241,2022-06-05,2022,MIL,SDP,0,1,1,0,1,10,4.0,4,6,American Family Field,102,102,72.0,0.0,0,7.5,
661962,2022-06-05,2022,TEX,SEA,0,0,0,1,0,11,4.0,5,6,Globe Life Field,107,107,72.0,0.0,0,7.5,
662990,2022-06-05,2022,COL,ATL,3,3,6,0,1,15,11.0,7,8,Coors Field,117,117,78.1,1.4,0,11.0,
662363,2022-06-05,2022,OAK,BOS,1,1,2,0,1,7,2.0,2,5,Oakland Coliseum,95,95,66.3,8.9,0,7.5,
662612,2022-06-05,2022,LAD,NYM,0,2,2,0,1,9,3.0,4,5,Dodger Stadium,95,95,79.0,10.6,0,9.0,
663138,2022-06-05,2022,CHC,STL,0,1,1,0,1,8,4.0,3,5,Wrigley Field,103,103,63.9,8.3,0,8.5,
663065,2022-06-06,2022,CIN,ARI,0,1,1,0,1,7,4.0,7,0,Great American Ball Park,107,107,75.1,9.0,0,10.0,
662762,2022-06-06,2022,HOU,SEA,1,1,2,0,1,11,9.0,4,7,Minute Maid Park,100,100,72.0,0.0,0,8.0,
662613,2022-06-06,2022,KCR,TOR,0,0,0,1,0,8,3.0,0,8,Kauffman Stadium,100,100,77.4,3.2,0,10.0,
663399,2022-06-06,2022,LAA,BOS,0,0,0,1,0,1,1.0,0,1,Angel Stadium,97,97,75.6,8.1,0,9.0,
662278,2022-06-06,2022,SDP,NYM,3,0,3,0,1,16,6.0,5,11,Petco Park,95,95,68.0,7.4,0,7.5,
663122,2022-06-07,2022,CLE,TEX,1,0,1,0,1,9,6.0,6,3,Progressive Field,98,98,67.0,10.3,0,8.5,
663064,2022-06-07,2022,CIN,ARI,0,4,4,0,1,22,9.0,14,8,Great American Ball Park,107,107,77.1,7.9,0,10.0,
661169,2022-06-07,2022,MIA,WSN,0,0,0,1,0,14,12.0,12,2,loanDepot park,98,98,72.0,0.0,0,8.5,
661170,2022-06-07,2022,BAL,CHC,1,2,3,0,1,12,10.0,9,3,Oriole Park at Camden Yards,106,106,73.6,14.6,0,9.0,
662449,2022-06-07,2022,PIT,DET,0,0,0,1,0,8,7.0,3,5,PNC Park,101,101,67.1,7.5,0,7.0,
661894,2022-06-07,2022,TBR,STL,0,0,0,1,0,6,0.0,4,2,Tropicana Field,97,97,72.0,0.0,1,7.5,
661516,2022-06-07,2022,ATL,OAK,2,1,3,0,1,5,4.0,3,2,Truist Park,102,102,74.7,7.1,0,9.0,
661693,2022-06-07,2022,MIN,NYY,3,1,4,0,1,14,9.0,4,10,Target Field,99,99,70.5,2.7,0,9.0,
662761,2022-06-07,2022,HOU,SEA,0,0,0,1,0,5,3.0,4,1,Minute Maid Park,100,100,72.0,0.0,0,8.0,
662678,2022-06-07,2022,KCR,TOR,0,0,0,1,0,7,2.0,0,7,Kauffman Stadium,100,100,77.4,5.1,0,9.0,
661460,2022-06-07,2022,CHW,LAD,0,0,0,1,0,4,0.0,4,0,Guaranteed Rate Field,100,100,58.7,9.1,0,8.5,
661205,2022-06-07,2022,MIL,PHI,0,1,1,0,1,5,3.0,2,3,American Family Field,102,102,72.0,0.0,0,8.5,
663391,2022-06-07,2022,LAA,BOS,0,2,2,0,1,11,8.0,5,6,Angel Stadium,97,97,74.2,9.3,0,9.0,
662277,2022-06-07,2022,SDP,NYM,0,1,1,0,1,7,4.0,7,0,Petco Park,95,95,66.0,9.4,0,7.5,
662092,2022-06-07,2022,SFG,COL,1,3,4,0,1,8,5.0,3,5,Oracle Park,96,96,60.0,20.5,0,8.0,
663134,2022-06-07,2022,CLE,TEX,0,0,0,1,0,9,5.0,3,6,Progressive Field,98,98,67.0,10.3,0,,
662448,2022-06-08,2022,PIT,DET,0,0,0,1,0,4,2.0,1,3,PNC Park,101,101,69.7,2.9,0,8.0,
662679,2022-06-08,2022,KCR,TOR,0,3,3,0,1,12,9.0,8,4,Kauffman Stadium,100,100,76.2,8.7,0,8.5,
663050,2022-06-08,2022,CIN,ARI,0,0,0,1,0,7,3.0,0,7,Great American Ball Park,107,107,77.9,11.9,0,10.0,
662760,2022-06-08,2022,HOU,SEA,0,1,1,0,1,9,8.0,3,6,Minute Maid Park,100,100,72.0,0.0,0,8.5,
661150,2022-06-08,2022,MIA,WSN,0,0,0,1,0,3,0.0,2,1,loanDepot park,98,98,72.0,0.0,0,7.5,
661892,2022-06-08,2022,TBR,STL,0,3,3,0,1,14,6.0,11,3,Tropicana Field,97,97,72.0,0.0,1,7.5,
663055,2022-06-08,2022,CLE,TEX,0,0,0,1,0,4,4.0,4,0,Progressive Field,98,98,65.0,15.7,0,7.5,
661515,2022-06-08,2022,ATL,OAK,0,0,0,1,0,15,7.0,13,2,Truist Park,102,102,79.2,4.7,0,9.0,
661681,2022-06-08,2022,MIN,NYY,0,0,0,1,0,9,5.0,8,1,Target Field,99,99,73.4,11.2,0,9.0,
661459,2022-06-08,2022,CHW,LAD,2,0,2,0,1,5,4.0,1,4,Guaranteed Rate Field,100,100,57.0,11.0,0,8.5,
661188,2022-06-08,2022,MIL,PHI,0,0,0,1,0,10,5.0,0,10,American Family Field,102,102,72.0,0.0,0,8.0,
663398,2022-06-08,2022,LAA,BOS,0,0,0,1,0,1,0.0,0,1,Angel Stadium,97,97,74.6,9.5,0,8.5,
662223,2022-06-08,2022,SDP,NYM,0,1,1,0,1,15,11.0,13,2,Petco Park,95,95,67.0,8.3,0,7.0,
662094,2022-06-08,2022,SFG,COL,0,0,0,1,0,3,2.0,2,1,Oracle Park,96,96,60.3,20.5,0,8.5,
663049,2022-06-09,2022,CIN,ARI,0,3,3,0,1,9,4.0,4,5,Great American Ball Park,107,107,68.4,10.3,0,10.0,
661891,2022-06-09,2022,TBR,STL,0,0,0,1,0,3,2.0,2,1,Tropicana Field,97,97,72.0,0.0,1,6.5,
661458,2022-06-09,2022,CHW,LAD,0,0,0,1,0,20,11.0,9,11,Guaranteed Rate Field,100,100,73.8,10.6,0,8.5,
661194,2022-06-09,2022,MIL,PHI,0,1,1,0,1,11,4.0,3,8,American Family Field,102,102,72.0,0.0,0,7.5,
662091,2022-06-09,2022,SFG,COL,0,0,0,1,0,6,5.0,2,4,Oracle Park,96,96,66.5,9.9,0,8.0,
661149,2022-06-09,2022,MIA,WSN,0,3,3,0,1,11,9.0,7,4,loanDepot park,98,98,72.0,0.0,0,8.5,
663015,2022-06-09,2022,CLE,OAK,0,0,0,1,0,12,4.0,8,4,Progressive Field,98,98,66.9,7.4,0,9.0,
661514,2022-06-09,2022,ATL,PIT,0,0,0,1,0,4,4.0,3,1,Truist Park,102,102,82.5,6.9,0,8.5,
661697,2022-06-09,2022,MIN,NYY,1,3,4,0,1,17,12.0,7,10,Target Field,99,99,75.7,5.5,0,8.5,
662677,2022-06-09,2022,KCR,BAL,0,0,0,1,0,12,10.0,7,5,Kauffman Stadium,100,100,77.2,2.7,0,9.5,
663413,2022-06-09,2022,LAA,BOS,0,0,0,1,0,7,3.0,5,2,Angel Stadium,97,97,74.0,9.1,0,8.0,
661617,2022-06-10,2022,PHI,ARI,0,1,1,0,1,12,6.0,7,5,Citizens Bank Park,104,104,76.3,4.3,0,8.5,
661284,2022-06-10,2022,NYY,CHC,0,0,0,1,0,3,2.0,2,1,Yankee Stadium,103,103,74.9,10.8,0,9.0,
662511,2022-06-10,2022,WSN,MIL,0,1,1,0,1,16,9.0,11,5,Nationals Park,101,101,76.9,6.7,0,8.5,
663014,2022-06-10,2022,CLE,OAK,1,0,1,0,1,5,2.0,3,2,Progressive Field,98,98,71.3,6.0,0,8.0,
662831,2022-06-10,2022,DET,TOR,2,0,2,0,1,11,8.0,1,10,Comerica Park,99,99,69.3,6.7,0,9.0,
661513,2022-06-10,2022,ATL,PIT,0,0,0,1,0,6,4.0,4,2,Truist Park,102,102,82.3,1.6,0,8.0,
662676,2022-06-10,2022,KCR,BAL,0,3,3,0,1,9,7.0,8,1,Kauffman Stadium,100,100,78.8,1.7,0,9.5,
661678,2022-06-10,2022,MIN,TBR,0,1,1,0,1,13,8.0,9,4,Target Field,99,99,74.7,5.2,0,9.0,
661485,2022-06-10,2022,CHW,TEX,0,0,0,1,0,11,2.0,8,3,Guaranteed Rate Field,100,100,66.8,10.1,0,9.0,
662759,2022-06-10,2022,HOU,MIA,2,1,3,0,1,11,9.0,4,7,Minute Maid Park,100,100,72.0,0.0,0,7.5,
661983,2022-06-10,2022,STL,CIN,0,2,2,0,1,2,2.0,2,0,Busch Stadium,97,97,71.6,4.9,0,8.0,
663390,2022-06-10,2022,LAA,NYM,0,0,0,1,0,10,6.0,3,7,Angel Stadium,97,97,75.4,8.3,0,8.5,
662275,2022-06-10,2022,SDP,COL,0,0,0,1,0,9,5.0,9,0,Petco Park,95,95,68.8,8.2,0,7.5,
662129,2022-06-10,2022,SEA,BOS,1,0,1,0,1,7,4.0,3,4,T-Mobile Park,94,94,59.5,9.9,0,8.5,
662090,2022-06-10,2022,SFG,LAD,0,0,0,1,0,9,8.0,7,2,Oracle Park,96,96,71.6,18.2,0,8.5,
661680,2022-06-11,2022,MIN,TBR,3,0,3,0,1,11,8.0,6,5,Target Field,99,99,77.3,4.6,0,9.0,
661484,2022-06-11,2022,CHW,TEX,0,0,0,1,0,20,11.0,9,11,Guaranteed Rate Field,100,100,72.9,10.3,0,8.5,
661976,2022-06-11,2022,STL,CIN,0,0,0,1,0,9,3.0,5,4,Busch Stadium,97,97,82.4,4.1,0,8.0,
