Engine commit: ae55ebe32
Games: 1087 total, 0 done, 1087 to run
Workers: 10 (cores=11, avail_mem=7.6GB, peak_rss=321MB)
  [847/1087] 2024_02_TB_DET: 43.7s, 3 iter
  [848/1087] 2024_03_CAR_LV: 45.4s, 3 iter
  [849/1087] 2024_03_BAL_DAL: 50.1s, 3 iter
  [850/1087] 2024_02_PIT_DEN: 68.4s, 4 iter
  [851/1087] 2024_03_DET_ARI: 30.8s, 2 iter
  [852/1087] 2024_03_CHI_IND: 61.3s, 4 iter
  [853/1087] 2024_03_JAX_BUF: 44.5s, 3 iter
  [854/1087] 2024_03_HOU_MIN: 48.3s, 3 iter
  [855/1087] 2024_03_LAC_PIT: 47.7s, 3 iter
  [856/1087] 2024_03_MIA_SEA: 49.3s, 3 iter
  [857/1087] 2024_03_NE_NYJ: 46.1s, 3 iter
  [858/1087] 2024_03_GB_TEN: 62.5s, 4 iter
  [859/1087] 2024_03_NYG_CLE: 48.2s, 3 iter
  [860/1087] 2024_03_KC_ATL: 66.2s, 4 iter
  [861/1087] 2024_03_PHI_NO: 46.5s, 3 iter
  [862/1087] 2024_03_SF_LA: 48.7s, 3 iter
  [863/1087] 2024_04_CLE_LV: 16.0s, 1 iter
  [864/1087] 2024_03_WAS_CIN: 30.7s, 2 iter
  [865/1087] 2024_04_BUF_BAL: 32.4s, 2 iter
  [866/1087] 2024_04_DAL_NYG: 33.7s, 2 iter
  [867/1087] 2024_04_CIN_CAR: 46.1s, 3 iter
  [868/1087] 2024_04_MIN_GB: 32.0s, 2 iter
  [869/1087] 2024_04_NE_SF: 32.0s, 2 iter
  [870/1087] 2024_04_DEN_NYJ: 46.6s, 3 iter
  [871/1087] 2024_04_JAX_HOU: 47.2s, 3 iter
  [872/1087] 2024_04_PIT_IND: 33.5s, 2 iter
  [873/1087] 2024_04_PHI_TB: 47.6s, 3 iter
  [874/1087] 2024_04_SEA_DET: 33.7s, 2 iter
  [875/1087] 2024_04_LA_CHI: 71.6s, 4 iter
  [876/1087] 2024_04_KC_LAC: 79.6s, 5 iter
  [877/1087] 2024_04_TEN_MIA: 46.5s, 3 iter
  [878/1087] 2024_04_WAS_ARI: 47.2s, 3 iter
  [879/1087] 2024_05_ARI_SF: 46.7s, 3 iter
  [880/1087] 2024_04_NO_ATL: 80.6s, 5 iter
  [881/1087] 2024_05_CLE_WAS: 32.0s, 2 iter
  [882/1087] 2024_05_DAL_PIT: 33.9s, 2 iter
  [883/1087] 2024_05_BUF_HOU: 48.6s, 3 iter
  [884/1087] 2024_05_BAL_CIN: 63.2s, 4 iter
  [885/1087] 2024_05_CAR_CHI: 50.7s, 3 iter
  [886/1087] 2024_05_GB_LA: 47.6s, 3 iter
  [887/1087] 2024_05_NYG_SEA: 33.9s, 2 iter
  [888/1087] 2024_05_IND_JAX: 47.8s, 3 iter
  [889/1087] 2024_05_LV_DEN: 48.2s, 3 iter
  [890/1087] 2024_05_MIA_NE: 50.0s, 3 iter
  [891/1087] 2024_05_TB_ATL: 32.2s, 2 iter
  [892/1087] 2024_06_ARI_GB: 32.2s, 2 iter
  [893/1087] 2024_05_NYJ_MIN: 46.9s, 3 iter
  [894/1087] 2024_05_NO_KC: 65.1s, 4 iter
  [895/1087] 2024_06_ATL_CAR: 49.1s, 3 iter
  [896/1087] 2024_06_CIN_NYG: 31.9s, 2 iter
  [897/1087] 2024_06_BUF_NYJ: 47.7s, 3 iter
  [898/1087] 2024_06_CLE_PHI: 48.9s, 3 iter
  [899/1087] 2024_06_HOU_NE: 48.1s, 3 iter
  [900/1087] 2024_06_LAC_DEN: 31.7s, 2 iter
  [901/1087] 2024_06_IND_TEN: 47.7s, 3 iter
  [902/1087] 2024_06_DET_DAL: 67.1s, 4 iter
  [903/1087] 2024_06_PIT_LV: 48.9s, 3 iter
  [904/1087] 2024_06_JAX_CHI: 64.3s, 4 iter
  [905/1087] 2024_06_SF_SEA: 47.9s, 3 iter
  [906/1087] 2024_07_CAR_WAS: 31.4s, 2 iter
  [907/1087] 2024_07_CIN_CLE: 31.4s, 2 iter
  [908/1087] 2024_06_TB_NO: 62.1s, 4 iter
  [909/1087] 2024_06_WAS_BAL: 48.7s, 3 iter
  [910/1087] 2024_07_LAC_ARI: 31.1s, 2 iter
  [911/1087] 2024_07_BAL_TB: 61.6s, 4 iter
  [912/1087] 2024_07_HOU_GB: 48.6s, 3 iter
  [913/1087] 2024_07_NE_JAX: 32.0s, 2 iter
  [914/1087] 2024_07_KC_SF: 48.6s, 3 iter
  [915/1087] 2024_07_LV_LA: 47.7s, 3 iter
  [916/1087] 2024_07_DET_MIN: 64.0s, 4 iter
  [917/1087] 2024_07_MIA_IND: 52.4s, 3 iter
  [918/1087] 2024_07_DEN_NO: 82.1s, 5 iter
  [919/1087] 2024_07_NYJ_PIT: 47.3s, 3 iter
  [920/1087] 2024_07_PHI_NYG: 47.5s, 3 iter
  [921/1087] 2024_07_SEA_ATL: 50.7s, 3 iter
  [922/1087] 2024_07_TEN_BUF: 46.5s, 3 iter
  [923/1087] 2024_08_CHI_WAS: 32.4s, 2 iter
  [924/1087] 2024_08_DAL_SF: 31.9s, 2 iter
  [925/1087] 2024_08_ARI_MIA: 48.6s, 3 iter
  [926/1087] 2024_08_ATL_TB: 49.1s, 3 iter
  [927/1087] 2024_08_BAL_CLE: 47.7s, 3 iter
  [928/1087] 2024_08_BUF_SEA: 48.0s, 3 iter
  [929/1087] 2024_08_CAR_DEN: 46.4s, 3 iter
  [930/1087] 2024_08_GB_JAX: 30.5s, 2 iter
  [931/1087] 2024_08_IND_HOU: 32.0s, 2 iter
  [932/1087] 2024_08_KC_LV: 48.6s, 3 iter
  [933/1087] 2024_08_NO_LAC: 46.8s, 3 iter
  [934/1087] 2024_08_NYJ_NE: 46.3s, 3 iter
  [935/1087] 2024_08_NYG_PIT: 47.5s, 3 iter
  [936/1087] 2024_08_PHI_CIN: 47.3s, 3 iter
  [937/1087] 2024_08_TEN_DET: 46.0s, 3 iter
  [938/1087] 2024_08_MIN_LA: 61.1s, 4 iter
  [939/1087] 2024_09_CHI_ARI: 48.6s, 3 iter
  [940/1087] 2024_09_DAL_ATL: 51.7s, 3 iter
  [941/1087] 2024_09_DEN_BAL: 46.9s, 3 iter
  [942/1087] 2024_09_LA_SEA: 32.6s, 2 iter
  [943/1087] 2024_09_LV_CIN: 30.3s, 2 iter
  [944/1087] 2024_09_IND_MIN: 48.2s, 3 iter
  [945/1087] 2024_09_JAX_PHI: 47.7s, 3 iter
  [946/1087] 2024_09_NE_TEN: 30.4s, 2 iter
  [947/1087] 2024_09_LAC_CLE: 46.7s, 3 iter
  [948/1087] 2024_09_DET_GB: 63.0s, 4 iter
  [949/1087] 2024_09_HOU_NYJ: 60.5s, 4 iter
  [950/1087] 2024_09_MIA_BUF: 49.1s, 3 iter
  [951/1087] 2024_09_NO_CAR: 47.7s, 3 iter
  [952/1087] 2024_10_CIN_BAL: 30.6s, 2 iter
  [953/1087] 2024_09_WAS_NYG: 48.1s, 3 iter
  [954/1087] 2024_10_BUF_IND: 50.6s, 3 iter
  [955/1087] 2024_10_ATL_NO: 51.1s, 3 iter
  [956/1087] 2024_10_DEN_KC: 50.7s, 3 iter
  [957/1087] 2024_09_TB_KC: 64.2s, 4 iter
  [958/1087] 2024_10_DET_HOU: 47.7s, 3 iter
  [959/1087] 2024_10_MIA_LA: 50.5s, 3 iter
  [960/1087] 2024_10_MIN_JAX: 47.9s, 3 iter
  [961/1087] 2024_10_NE_CHI: 50.7s, 3 iter
  [962/1087] 2024_10_NYG_CAR: 47.8s, 3 iter
  [963/1087] 2024_10_NYJ_ARI: 46.6s, 3 iter
  [964/1087] 2024_11_ATL_DEN: 34.0s, 2 iter
  [965/1087] 2024_10_PIT_WAS: 49.7s, 3 iter
  [966/1087] 2024_10_PHI_DAL: 50.8s, 3 iter
  [967/1087] 2024_10_SF_TB: 46.4s, 3 iter
  [968/1087] 2024_10_TEN_LAC: 46.6s, 3 iter
  [969/1087] 2024_11_CIN_LAC: 47.3s, 3 iter
  [970/1087] 2024_11_BAL_PIT: 48.6s, 3 iter
  [971/1087] 2024_11_CLE_NO: 48.7s, 3 iter
  [972/1087] 2024_11_GB_CHI: 48.9s, 3 iter
  [973/1087] 2024_11_HOU_DAL: 49.6s, 3 iter
  [974/1087] 2024_11_IND_NYJ: 48.7s, 3 iter
  [975/1087] 2024_11_SEA_SF: 31.7s, 2 iter
  [976/1087] 2024_11_JAX_DET: 48.4s, 3 iter
  [977/1087] 2024_11_LA_NE: 47.6s, 3 iter
  [978/1087] 2024_11_LV_MIA: 47.4s, 3 iter
  [979/1087] 2024_11_MIN_TEN: 46.6s, 3 iter
  [980/1087] 2024_11_KC_BUF: 64.7s, 4 iter
  [981/1087] 2024_11_WAS_PHI: 47.5s, 3 iter
  [982/1087] 2024_12_ARI_SEA: 47.6s, 3 iter
  [983/1087] 2024_12_MIN_CHI: 33.2s, 2 iter
  [984/1087] 2024_12_DET_IND: 49.4s, 3 iter
  [985/1087] 2024_12_PHI_LA: 33.3s, 2 iter
  [986/1087] 2024_12_BAL_LAC: 61.2s, 4 iter
  [987/1087] 2024_12_NE_MIA: 47.4s, 3 iter
  [988/1087] 2024_12_DEN_LV: 64.2s, 4 iter
  [989/1087] 2024_12_DAL_WAS: 67.2s, 4 iter
  [990/1087] 2024_12_KC_CAR: 64.3s, 4 iter
  [991/1087] 2024_12_PIT_CLE: 49.9s, 3 iter
  [992/1087] 2024_12_SF_GB: 45.3s, 3 iter
  [993/1087] 2024_13_ARI_MIN: 31.3s, 2 iter
  [994/1087] 2024_12_TB_NYG: 45.9s, 3 iter
  [995/1087] 2024_13_CHI_DET: 32.8s, 2 iter
  [996/1087] 2024_13_CLE_DEN: 33.1s, 2 iter
  [997/1087] 2024_13_IND_NE: 32.4s, 2 iter
  [998/1087] 2024_12_TEN_HOU: 46.8s, 3 iter
  [999/1087] 2024_13_LAC_ATL: 31.7s, 2 iter
  [1000/1087] 2024_13_LA_NO: 32.5s, 2 iter
  [1001/1087] 2024_13_HOU_JAX: 47.3s, 3 iter
  [1002/1087] 2024_13_MIA_GB: 31.1s, 2 iter
  [1003/1087] 2024_13_PHI_BAL: 32.7s, 2 iter
  [1004/1087] 2024_13_LV_KC: 49.0s, 3 iter
  [1005/1087] 2024_13_TEN_WAS: 31.9s, 2 iter
  [1006/1087] 2024_14_ATL_MIN: 32.7s, 2 iter
  [1007/1087] 2024_13_SEA_NYJ: 48.1s, 3 iter
  [1008/1087] 2024_13_SF_BUF: 46.6s, 3 iter
  [1009/1087] 2024_13_TB_CAR: 45.5s, 3 iter
  [1010/1087] 2024_13_NYG_DAL: 64.5s, 4 iter
  [1011/1087] 2024_13_PIT_CIN: 63.6s, 4 iter
  [1012/1087] 2024_14_BUF_LA: 48.1s, 3 iter
  [1013/1087] 2024_14_CAR_PHI: 47.5s, 3 iter
  [1014/1087] 2024_14_CHI_SF: 46.6s, 3 iter
  [1015/1087] 2024_14_LV_TB: 30.3s, 2 iter
  [1016/1087] 2024_14_CIN_DAL: 47.5s, 3 iter
  [1017/1087] 2024_14_CLE_PIT: 48.2s, 3 iter
  [1018/1087] 2024_14_GB_DET: 46.2s, 3 iter
  [1019/1087] 2024_14_JAX_TEN: 46.4s, 3 iter
  [1020/1087] 2024_14_LAC_KC: 47.3s, 3 iter
  [1021/1087] 2024_14_NO_NYG: 47.4s, 3 iter
  [1022/1087] 2024_14_NYJ_MIA: 46.7s, 3 iter
  [1023/1087] 2024_14_SEA_ARI: 48.5s, 3 iter
  [1024/1087] 2024_15_BUF_DET: 31.8s, 2 iter
  [1025/1087] 2024_15_ATL_LV: 48.4s, 3 iter
  [1026/1087] 2024_15_CHI_MIN: 32.0s, 2 iter
  [1027/1087] 2024_15_CIN_TEN: 45.5s, 3 iter
  [1028/1087] 2024_15_IND_DEN: 32.9s, 2 iter
  [1029/1087] 2024_15_BAL_NYG: 61.6s, 4 iter
  [1030/1087] 2024_15_GB_SEA: 47.4s, 3 iter
  [1031/1087] 2024_15_LA_SF: 30.4s, 2 iter
  [1032/1087] 2024_15_NYJ_JAX: 31.2s, 2 iter
  [1033/1087] 2024_15_DAL_CAR: 63.9s, 4 iter
  [1034/1087] 2024_15_KC_CLE: 49.7s, 3 iter
  [1035/1087] 2024_15_MIA_HOU: 47.4s, 3 iter
  [1036/1087] 2024_15_NE_ARI: 46.7s, 3 iter
  [1037/1087] 2024_15_PIT_PHI: 33.5s, 2 iter
  [1038/1087] 2024_16_CLE_CIN: 32.8s, 2 iter
  [1039/1087] 2024_15_TB_LAC: 46.3s, 3 iter
  [1040/1087] 2024_16_DET_CHI: 33.5s, 2 iter
  [1041/1087] 2024_16_LA_NYJ: 31.7s, 2 iter
  [1042/1087] 2024_16_DEN_LAC: 48.2s, 3 iter
  [1043/1087] 2024_16_ARI_CAR: 63.2s, 4 iter
  [1044/1087] 2024_16_HOU_KC: 49.6s, 3 iter
  [1045/1087] 2024_16_JAX_LV: 49.4s, 3 iter
  [1046/1087] 2024_16_MIN_SEA: 49.6s, 3 iter
  [1047/1087] 2024_15_WAS_NO: 82.9s, 5 iter
  [1048/1087] 2024_16_NE_BUF: 47.7s, 3 iter
  [1049/1087] 2024_16_PIT_BAL: 32.1s, 2 iter
  [1050/1087] 2024_16_NYG_ATL: 48.9s, 3 iter
  [1051/1087] 2024_16_TB_DAL: 31.5s, 2 iter
  [1052/1087] 2024_16_NO_GB: 63.0s, 4 iter
  [1053/1087] 2024_16_TEN_IND: 31.8s, 2 iter
  [1054/1087] 2024_16_PHI_WAS: 49.2s, 3 iter
  [1055/1087] 2024_16_SF_MIA: 45.8s, 3 iter
  [1056/1087] 2024_17_CAR_TB: 30.5s, 2 iter
  [1057/1087] 2024_17_ARI_LA: 47.3s, 3 iter
  [1058/1087] 2024_17_ATL_WAS: 49.9s, 3 iter
  [1059/1087] 2024_17_BAL_HOU: 47.7s, 3 iter
  [1060/1087] 2024_17_DET_SF: 31.3s, 2 iter
  [1061/1087] 2024_17_DEN_CIN: 48.6s, 3 iter
  [1062/1087] 2024_17_GB_MIN: 46.3s, 3 iter
  [1063/1087] 2024_17_LAC_NE: 31.0s, 2 iter
  [1064/1087] 2024_17_IND_NYG: 49.7s, 3 iter
  [1065/1087] 2024_17_NYJ_BUF: 31.2s, 2 iter
  [1066/1087] 2024_17_SEA_CHI: 32.7s, 2 iter
  [1067/1087] 2024_17_KC_PIT: 66.7s, 4 iter
  [1068/1087] 2024_17_DAL_PHI: 84.3s, 5 iter
  [1069/1087] 2024_17_LV_NO: 64.1s, 4 iter
  [1070/1087] 2024_18_CAR_ATL: 47.8s, 3 iter
  [1071/1087] 2024_18_CHI_GB: 47.3s, 3 iter
  [1072/1087] 2024_18_CIN_PIT: 48.0s, 3 iter
  [1073/1087] 2024_18_JAX_IND: 33.8s, 2 iter
  [1074/1087] 2024_17_MIA_CLE: 84.1s, 5 iter
  [1075/1087] 2024_17_TEN_JAX: 81.0s, 5 iter
  [1076/1087] 2024_18_BUF_NE: 80.9s, 5 iter
  [1077/1087] 2024_18_CLE_BAL: 64.5s, 4 iter
  [1078/1087] 2024_18_MIA_NYJ: 31.5s, 2 iter
  [1079/1087] 2024_18_HOU_TEN: 63.2s, 4 iter
  [1080/1087] 2024_18_LAC_LV: 45.9s, 3 iter
  [1081/1087] 2024_18_MIN_DET: 57.8s, 4 iter
  [1082/1087] 2024_18_NO_TB: 56.5s, 4 iter
  [1083/1087] 2024_18_NYG_PHI: 58.1s, 4 iter
  [1084/1087] 2024_18_KC_DEN: 91.6s, 6 iter
  [1085/1087] 2024_18_SF_ARI: 49.9s, 4 iter
  [1086/1087] 2024_18_WAS_DAL: 63.3s, 5 iter
  [1087/1087] 2024_18_SEA_LA: 74.4s, 6 iter

Fit complete: 1087 games in 5734s (95.6 min)
Converged: 1084/1087
Census written: /Users/jw115/mlb-model/nfl/data/sim/outputs/fit_5c2/fit_census.parquet
  Season 2021: 271/271 converged (0.0% unconverged)
  Season 2022: 271/271 converged (0.0% unconverged)
  Season 2023: 270/270 converged (0.0% unconverged)
  Season 2024: 272/272 converged (0.0% unconverged)
