game_pk,date,season,home_team,away_team,fav_side,fav_team,dog_team,fav_implied,fav_ml_price,dog_ml_price,total_line,fav_sp_fip,dog_sp_fip,sp_fip_diff,fav_off,dog_off,off_diff,fav_bp_era,dog_bp_era,bp_era_diff,fav_is_home,reason,winpath,fav_won
662196,2022-07-30,2022,SDP,MIN,home,SDP,MIN,0.552594002855783,-135,115,7.5,3.0354243542435424,3.1597907324364725,-0.12436637819293006,3.85,4.65,-0.8000000000000003,4.240212342402124,4.278606965174129,-0.038394622772004894,1,MIXED,STARTER-HOLD,0
662112,2022-07-30,2022,SFG,CHC,home,SFG,CHC,0.552594002855783,-135,115,8.0,4.16280193236715,4.366540642722118,-0.20373871035496816,4.25,3.85,0.3999999999999999,4.913946587537092,4.611096363153703,0.3028502243833886,1,HOME-LED,GRIND-OUT,1
663378,2022-07-30,2022,LAA,TEX,home,LAA,TEX,0.5217391304347826,-120,100,8.5,5.823404255319149,4.8797888386123685,0.9436154167067805,2.9,4.85,-1.9499999999999997,4.5822102425876015,4.111675126903553,0.47053511568404804,1,MIXED,UNCLASSIFIED,1
662475,2022-07-31,2022,WSN,STL,away,STL,WSN,0.5217391304347826,-120,100,9.0,4.419910514541387,5.171129707112971,-0.7512191925715843,4.15,3.3,0.8500000000000005,4.161053276178812,4.673701749514024,-0.5126484733352115,0,MIXED,VOLATILE,1
663024,2022-07-31,2022,CIN,BAL,home,CIN,BAL,0.5324675324675325,-125,105,8.5,3.5140127388535034,3.5926108374384236,-0.07859809858492017,5.05,4.7,0.34999999999999964,5.900735294117647,3.4838709677419355,2.4168643263757112,1,MIXED,UNCLASSIFIED,1
661370,2022-07-31,2022,MIA,NYM,away,NYM,MIA,0.552594002855783,-135,115,7.0,3.1414507772020728,3.431588132635253,-0.2901373554331803,4.1,2.75,1.3499999999999996,3.929743926460932,4.478605388272583,-0.5488614618116507,0,OFFENSE-LED,STARTER-HOLD,1
662918,2022-07-31,2022,HOU,SEA,home,HOU,SEA,0.552594002855783,-135,115,8.0,3.7589147286821705,3.8814761215629523,-0.12256139288078183,4.5,4.35,0.15000000000000036,3.0835117773019274,4.024627349319507,-0.9411155720175799,1,BP-LED,LATE-CONVERT,1
663377,2022-07-31,2022,LAA,TEX,home,LAA,TEX,0.5217391304347826,-120,100,8.5,4.444307270233196,4.1061601642710475,0.3381471059621486,3.25,5.15,-1.9000000000000004,4.567719091177339,4.211263659288316,0.35645543188902273,1,MIXED,UNCLASSIFIED,0
661368,2022-08-02,2022,MIA,CIN,home,MIA,CIN,0.552594002855783,-135,115,7.0,2.92,3.8824726134585292,-0.9624726134585293,2.5,5.1,-2.5999999999999996,4.450245700245699,5.873111782477341,-1.422866082231642,1,MIXED,UNCLASSIFIED,0
662941,2022-08-02,2022,CLE,ARI,home,CLE,ARI,0.552594002855783,-135,115,7.5,3.9723599632690543,3.369749518304432,0.6026104449646223,4.65,4.15,0.5,3.8499506416584404,4.751552795031056,-0.901602153372616,1,BP-LED,LATE-CONVERT,0
661819,2022-08-02,2022,TEX,BAL,home,TEX,BAL,0.5324675324675325,-125,105,8.5,6.764122137404581,4.269284467713788,2.494837669690793,4.75,4.55,0.20000000000000018,4.167801688913102,3.532338308457711,0.6354633804553913,1,MIXED,UNCLASSIFIED,0
663376,2022-08-02,2022,LAA,OAK,home,LAA,OAK,0.5324675324675325,-125,105,7.5,5.338442822384428,3.763551401869159,1.5748914205152689,3.3,4.45,-1.1500000000000004,4.62962962962963,4.905847373637265,-0.276217744007635,1,MIXED,UNCLASSIFIED,1
662419,2022-08-04,2022,NYM,ATL,home,NYM,ATL,0.5217391304347826,-120,100,8.0,3.259924741298213,3.191059602649007,0.06886513864920607,4.4,4.6,-0.1999999999999993,4.0687679083094554,3.548680618744313,0.5200872895651423,1,HOME-LED,STARTER-HOLD,1
661660,2022-08-04,2022,MIN,TOR,away,TOR,MIN,0.5324675324675325,-125,105,8.0,3.1484261501210655,3.2390820584144646,-0.09065590829339909,5.55,4.6,0.9500000000000002,4.446745562130178,4.216899183995789,0.2298463781343889,0,MIXED,GRIND-OUT,1
661659,2022-08-05,2022,MIN,TOR,away,TOR,MIN,0.5324675324675325,-125,105,8.5,4.492632524707997,3.541176470588235,0.9514560541197614,5.9,4.35,1.5500000000000007,4.4340175953079175,4.3684759916492695,0.06554160365864803,0,MIXED,LATE-CONVERT,0
663313,2022-08-05,2022,ARI,COL,home,ARI,COL,0.5427435387673957,-130,110,8.0,4.435149863760218,4.65536028119508,-0.22021041743486158,4.25,4.55,-0.2999999999999998,4.755650580329872,5.172112018669778,-0.4164614383399057,1,HOME-LED,GRIND-OUT,1
662499,2022-08-06,2022,NYM,ATL,home,NYM,ATL,0.5427435387673957,-130,110,7.0,3.4961965134706814,3.509556313993174,-0.013359800522492637,4.75,4.85,-0.09999999999999964,3.986465702860658,3.545210384959713,0.4412553179009451,1,HOME-LED,GRIND-OUT,1
661815,2022-08-06,2022,TEX,CHW,away,CHW,TEX,0.5217391304347826,-120,100,8.0,4.508751334044824,4.0574468085106385,0.45130452553418543,4.65,3.85,0.8000000000000003,4.321819713563606,4.200314630309387,0.12150508325421949,0,MIXED,GRIND-OUT,0
661662,2022-08-06,2022,MIN,TOR,away,TOR,MIN,0.5217391304347826,-120,100,9.0,4.001098901098901,4.274458380843786,-0.27335947974488484,6.1,4.4,1.6999999999999993,4.368679572377925,4.346590909090909,0.022088663287015642,0,OFFENSE-LED,LATE-CONVERT,0
662944,2022-08-07,2022,CLE,HOU,away,HOU,CLE,0.552594002855783,-135,115,7.5,3.5449938195302844,3.9703220191470843,-0.4253281996167999,4.55,4.8,-0.25,2.995965030262273,3.8256282966180577,-0.8296632663557846,0,MIXED,GRIND-OUT,0
661948,2022-08-07,2022,STL,NYY,away,NYY,STL,0.552594002855783,-135,115,8.0,3.31256038647343,3.6078125,-0.29525211352657,5.5,5.15,0.34999999999999964,3.2910244786944696,3.987175750510055,-0.6961512718155856,0,MIXED,STARTER-HOLD,0
661061,2022-08-07,2022,CHC,MIA,home,CHC,MIA,0.5427435387673957,-130,110,9.5,3.510958904109589,3.3402402402402402,0.17071866386934875,3.15,2.25,0.8999999999999999,4.544084400904295,4.392215568862276,0.15186883204201962,1,MIXED,VOLATILE,0
662563,2022-08-07,2022,LAD,SDP,home,LAD,SDP,0.552594002855783,-135,115,8.5,3.3537593984962406,3.0444444444444447,0.3093149540517959,6.25,4.6,1.6500000000000004,3.503391329991153,4.114441416893733,-0.6110500869025799,1,OFFENSE-LED,UNCLASSIFIED,1
661047,2022-08-08,2022,BAL,TOR,away,TOR,BAL,0.552594002855783,-135,115,9.5,5.291011235955056,4.119055509527755,1.171955726427301,5.95,4.5,1.4500000000000002,4.451392836839113,3.579818473037907,0.8715743638012059,0,MIXED,LATE-CONVERT,0
662331,2022-08-08,2022,OAK,LAA,home,OAK,LAA,0.5324675324675325,-125,105,7.5,3.8256637168141596,5.008893709327548,-1.1832299925133887,3.95,3.25,0.7000000000000002,4.941951678694698,4.416575790621592,0.5253758880731061,1,MIXED,GRIND-OUT,0
662148,2022-08-09,2022,SEA,NYY,away,NYY,SEA,0.5427435387673957,-130,110,7.0,3.348062015503876,3.1110497237569064,0.2370122917469697,5.9,3.65,2.2500000000000004,3.416370106761566,3.85599523951205,-0.43962513275048387,0,OFFENSE-LED,UNCLASSIFIED,0
661557,2022-08-10,2022,PHI,MIA,home,PHI,MIA,0.5324675324675325,-125,105,7.0,3.7204379562043797,2.729865985960434,0.9905719702439457,5.25,2.25,3.0,4.457090126115041,4.326157475670893,0.13093265044414792,1,MIXED,UNCLASSIFIED,1
663274,2022-08-11,2022,BOS,BAL,home,BOS,BAL,0.5324675324675325,-125,105,10.0,5.006693711967546,3.709318996415771,1.2973747155517747,3.8,4.6,-0.7999999999999998,5.107858243451464,3.6284584980237153,1.4793997454277483,1,MIXED,VOLATILE,1
662978,2022-08-12,2022,COL,ARI,home,COL,ARI,0.5324675324675325,-125,105,12.5,4.029951690821256,4.442756183745583,-0.4128044929243275,4.55,4.85,-0.2999999999999998,5.308918087783059,4.732736203409419,0.5761818843736402,1,HOME-LED,UNCLASSIFIED,1
663373,2022-08-12,2022,LAA,MIN,away,MIN,LAA,0.552594002855783,-135,115,8.0,3.812962962962963,2.9156182212581347,0.8973447417048281,4.25,3.6,0.6499999999999999,4.404494382022472,4.3879173290938,0.016577052928671954,0,MIXED,GRIND-OUT,1
662427,2022-08-14,2022,NYM,PHI,home,NYM,PHI,0.552594002855783,-135,115,7.0,3.404925723221267,2.721273166800967,0.6836525564203,5.4,4.65,0.75,3.941415313225058,4.363962885363663,-0.42254757213860517,1,HOME-LED,GRIND-OUT,1
661338,2022-08-14,2022,MIA,ATL,away,ATL,MIA,0.5324675324675325,-125,105,7.5,6.338636363636363,3.0158249158249157,3.322811447811447,5.0,2.5,2.5,3.6,4.356071327483725,-0.7560713274837245,0,MIXED,LATE-CONVERT,1
661789,2022-08-14,2022,TEX,SEA,away,SEA,TEX,0.5324675324675325,-125,105,7.5,3.776923076923077,3.1295639320029567,0.6473591449201201,3.8,4.35,-0.5499999999999998,3.760732684602176,4.113785557986871,-0.35305287338469515,0,MIXED,LATE-CONVERT,0
662881,2022-08-14,2022,COL,ARI,home,COL,ARI,0.5324675324675325,-125,105,12.0,4.5903846153846155,5.516666666666667,-0.9262820512820511,4.15,4.65,-0.5,5.24608193566126,4.735487560766371,0.5105943748948887,1,MIXED,UNCLASSIFIED,0
663371,2022-08-14,2022,LAA,MIN,away,MIN,LAA,0.552594002855783,-135,115,9.0,4.456589147286822,5.754320987654321,-1.297731840367499,4.4,3.7,0.7000000000000002,4.4139283962726825,4.344346928239546,0.06958146803313614,0,SP-LED,UNCLASSIFIED,0
663175,2022-08-14,2022,BOS,NYY,away,NYY,BOS,0.552594002855783,-135,115,9.5,3.9347529812606474,3.9382352941176473,-0.0034823128569998474,4.6,3.85,0.7499999999999996,3.349556255367878,5.001251564455569,-1.6516953090876911,0,BP-LED,LATE-CONVERT,0
661449,2022-08-15,2022,CHW,HOU,away,HOU,CHW,0.5427435387673957,-130,110,8.5,4.3820512820512825,3.806126687435099,0.5759245946161835,4.8,3.65,1.15,3.1368821292775664,4.389665172686527,-1.2527830434089609,0,OFFENSE-LED,LATE-CONVERT,0
661448,2022-08-16,2022,CHW,HOU,away,HOU,CHW,0.5324675324675325,-125,105,7.0,2.8028231797919765,2.6796986518636006,0.12312452792837592,4.65,3.55,1.1000000000000005,3.2214127336078557,4.378122534840915,-1.1567098012330592,0,MIXED,STARTER-HOLD,0
661191,2022-08-16,2022,MIL,LAD,home,MIL,LAD,0.552594002855783,-135,115,8.0,2.877530589543938,4.981188118811882,-2.103657529267944,4.65,6.35,-1.6999999999999993,4.31941431670282,3.4682561685611315,0.8511581481416881,1,SP-LED,UNCLASSIFIED,1
662004,2022-08-16,2022,SFG,ARI,home,SFG,ARI,0.5324675324675325,-125,105,8.0,3.790335305719921,3.1,0.6903353057199211,3.85,4.55,-0.6999999999999997,4.973684210526316,4.690140845070422,0.28354336545589387,1,HOME-LED,GRIND-OUT,1
661266,2022-08-17,2022,NYY,TBR,home,NYY,TBR,0.552594002855783,-135,115,8.5,4.910344827586207,3.221212121212121,1.6891327063740857,3.85,3.55,0.30000000000000027,3.375634517766497,3.6871887732005435,-0.31155425543404647,1,MIXED,LATE-CONVERT,1
661446,2022-08-18,2022,CHW,HOU,away,HOU,CHW,0.5427435387673957,-130,110,8.0,3.896915167095116,4.0758281110116386,-0.17891294391652268,4.7,3.5,1.2000000000000002,3.219328522121117,4.298993028659954,-1.0796645065388368,0,OFFENSE-LED,LATE-CONVERT,1
661179,2022-08-18,2022,MIL,LAD,home,MIL,LAD,0.5217391304347826,-120,100,7.5,2.81611071682044,1.746864686468647,1.069246030351793,4.0,6.45,-2.45,4.251592356687898,3.4493068768687145,0.8022854798191839,1,MIXED,UNCLASSIFIED,1
661493,2022-08-18,2022,ATL,NYM,away,NYM,ATL,0.5217391304347826,-120,100,7.0,0.630864197530864,2.3611558156547185,-1.7302916181238546,5.3,5.5,-0.20000000000000018,4.1895261845386536,3.593247588424437,0.5962785961142165,0,SP-LED,STARTER-HOLD,0
661607,2022-08-19,2022,PHI,NYM,home,PHI,NYM,0.5324675324675325,-125,105,7.5,2.6225464190981436,3.3633559066967647,-0.7408094875986211,4.7,5.1,-0.39999999999999947,4.320843091334894,4.176795580110497,0.14404751122439752,1,HOME-LED,GRIND-OUT,0
662936,2022-08-19,2022,CLE,CHW,home,CLE,CHW,0.5467695274831245,-135,110,7.5,3.9752904725019365,4.0922480620155035,-0.11695758951356705,4.25,3.6,0.6499999999999999,3.7392550143266474,4.553775743707093,-0.8145207293804457,1,MIXED,LATE-CONVERT,1
662341,2022-08-19,2022,OAK,SEA,away,SEA,OAK,0.552594002855783,-135,115,8.0,5.050636942675159,3.863779527559055,1.186857415116104,4.3,3.35,0.9499999999999997,3.802112284602557,4.901117798796217,-1.09900551419366,0,MIXED,LATE-CONVERT,1
661628,2022-08-20,2022,PHI,NYM,home,PHI,NYM,0.5324675324675325,-125,105,8.5,2.784857801691007,5.146783625730994,-2.361925824039987,4.45,5.25,-0.7999999999999998,4.322916666666667,4.142465753424657,0.18045091324200957,1,SP-LED,UNCLASSIFIED,0
663116,2022-08-20,2022,CHC,MIL,away,MIL,CHC,0.5324675324675325,-125,105,9.0,2.623809523809524,3.86271186440678,-1.2389023405972561,4.25,3.75,0.5,4.230869678767302,4.4298938812373,-0.19902420246999775,0,SP-LED,STARTER-HOLD,0
661043,2022-08-20,2022,BAL,BOS,away,BOS,BAL,0.5427435387673957,-130,110,9.0,3.66,5.137914691943128,-1.4779146919431279,4.25,4.85,-0.5999999999999996,5.096805421103582,3.6779911373707534,1.4188142837328286,0,SP-LED,UNCLASSIFIED,1
662300,2022-08-21,2022,PIT,CIN,home,PIT,CIN,0.5217391304347826,-120,100,8.5,5.332142857142857,6.2250000000000005,-0.8928571428571432,3.75,3.45,0.2999999999999998,5.092354454056582,5.604221635883905,-0.5118671818273235,1,MIXED,UNCLASSIFIED,0
661239,2022-08-21,2022,NYY,TOR,home,NYY,TOR,0.5217391304347826,-120,100,7.5,3.311554109031733,3.278443968593862,0.033110140437871305,3.6,3.9,-0.2999999999999998,3.427638737758433,4.254881808838643,-0.8272430710802103,1,MIXED,STARTER-HOLD,1
662878,2022-08-21,2022,COL,SFG,away,SFG,COL,0.5427435387673957,-130,110,11.0,3.689254766031196,4.096860282574569,-0.40760551654337274,3.8,4.25,-0.4500000000000002,4.837728194726167,5.36190227332114,-0.5241740785949727,0,MIXED,UNCLASSIFIED,1
663301,2022-08-21,2022,ARI,STL,away,STL,ARI,0.5427435387673957,-130,110,7.5,3.1426621160409556,3.0442119944211994,0.09845012161975619,6.3,4.25,2.05,4.247999999999999,4.927812585126668,-0.679812585126669,0,OFFENSE-LED,UNCLASSIFIED,1
663461,2022-08-23,2022,BAL,CHW,away,CHW,BAL,0.552594002855783,-135,115,7.5,2.802517162471396,3.2690821256038647,-0.46656496313246887,3.6,4.85,-1.2499999999999996,4.588410843073863,3.687272727272727,0.9011381158011358,0,MIXED,UNCLASSIFIED,0
661237,2022-08-23,2022,NYY,NYM,home,NYY,NYM,0.5427435387673957,-130,110,8.5,3.5255319148936173,3.5155374887082207,0.009994426185396588,3.3,5.0,-1.7000000000000002,3.410373555495834,4.097406034939121,-0.6870324794432872,1,MIXED,UNCLASSIFIED,1
662668,2022-08-23,2022,KCR,ARI,away,ARI,KCR,0.5324675324675325,-125,105,9.0,4.533087460484721,5.851677852348994,-1.318590391864273,4.45,3.75,0.7000000000000002,4.979658258746949,5.376563696706664,-0.396905437959715,0,SP-LED,UNCLASSIFIED,1
662877,2022-08-24,2022,COL,TEX,away,TEX,COL,0.552594002855783,-135,115,11.0,3.276510522742702,5.55360824742268,-2.277097724679978,4.1,4.8,-0.7000000000000002,3.981042654028436,5.295477903391573,-1.3144352493631373,0,SP-LED,STARTER-HOLD,1
662338,2022-08-24,2022,OAK,MIA,away,MIA,OAK,0.5217391304347826,-120,100,7.0,3.0610894941634244,4.0398496240601505,-0.9787601298967261,2.25,3.1,-0.8500000000000001,4.457323498419388,4.931506849315069,-0.47418335089568053,0,MIXED,GRIND-OUT,0
663460,2022-08-24,2022,BAL,CHW,away,CHW,BAL,0.5217391304347826,-120,100,8.5,4.102615518744551,4.111080332409973,-0.008464813665421289,3.3,5.0,-1.7000000000000002,4.593657086223984,3.693867696764848,0.8997893894591358,0,MIXED,UNCLASSIFIED,1
662640,2022-08-24,2022,KCR,ARI,away,ARI,KCR,0.5427435387673957,-130,110,7.5,2.9770176787086857,3.3336903602726387,-0.35667268156395293,4.55,3.85,0.6999999999999997,4.995957962813257,5.489749430523918,-0.4937914677106603,0,MIXED,GRIND-OUT,0
663459,2022-08-25,2022,BAL,CHW,away,CHW,BAL,0.5217391304347826,-120,100,8.0,4.0756097560975615,4.174626865671642,-0.09901710957408039,3.35,4.8,-1.4499999999999997,4.613109906357812,3.7445887445887442,0.8685211617690674,0,MIXED,UNCLASSIFIED,0
661669,2022-08-26,2022,MIN,SFG,home,MIN,SFG,0.5324675324675325,-125,105,7.5,4.097123681687441,3.4198653198653197,0.6772583618221208,3.5,3.9,-0.3999999999999999,4.279973208305425,4.833416210840378,-0.5534430025349524,1,HOME-LED,GRIND-OUT,1
663170,2022-08-27,2022,BOS,TBR,away,TBR,BOS,0.5427435387673957,-130,110,8.5,3.3192448233861147,4.201485148514852,-0.8822403251287372,4.9,4.65,0.25,3.7515710096355264,5.096286107290234,-1.3447150976547073,0,MIXED,STARTER-HOLD,0
661785,2022-08-27,2022,TEX,DET,home,TEX,DET,0.5217391304347826,-120,100,7.5,5.789243027888446,3.91145584725537,1.8777871806330761,4.95,3.25,1.7000000000000002,4.045393858477971,3.6256906077348066,0.4197032507431646,1,MIXED,LATE-CONVERT,0
661939,2022-08-27,2022,STL,ATL,away,ATL,STL,0.5217391304347826,-120,100,7.5,3.4552532123960695,3.325782957028405,0.12947025536766432,6.0,6.05,-0.04999999999999982,3.600917431192661,4.347048300536673,-0.7461308693440118,0,MIXED,GRIND-OUT,0
662467,2022-08-28,2022,WSN,CIN,away,CIN,WSN,0.5217391304347826,-120,100,8.0,3.4626943005181348,4.915878378378379,-1.4531840778602438,4.2,3.05,1.1500000000000004,5.498753117206983,4.599865501008742,0.8988876161982402,0,SP-LED,UNCLASSIFIED,0
661950,2022-08-28,2022,STL,ATL,home,STL,ATL,0.5467695274831245,-135,110,8.5,3.483116883116883,4.089717223650386,-0.6066003405335025,6.3,6.0,0.2999999999999998,4.303060966354667,3.618204804045512,0.6848561623091549,1,MIXED,UNCLASSIFIED,1
661651,2022-08-29,2022,MIN,BOS,home,MIN,BOS,0.5324675324675325,-125,105,8.5,4.251685393258427,2.8058823529411767,1.4458030403172502,3.85,4.6,-0.7499999999999996,4.210182767624021,5.157417893544734,-0.947235125920713,1,MIXED,UNCLASSIFIED,1
662001,2022-08-29,2022,SFG,SDP,home,SFG,SDP,0.552594002855783,-135,115,7.5,2.157377049180328,4.208213820078226,-2.0508367708978983,3.75,4.4,-0.6500000000000004,4.806669888835186,4.059973924380704,0.7466959644544824,1,SP-LED,UNCLASSIFIED,0
661648,2022-08-30,2022,MIN,BOS,home,MIN,BOS,0.552594002855783,-135,115,9.0,4.239380530973452,4.269064748201439,-0.029684217227987197,3.7,4.5,-0.7999999999999998,4.172956653008411,5.139388489208633,-0.966431836200222,1,MIXED,VOLATILE,1
662000,2022-08-30,2022,SFG,SDP,away,SDP,SFG,0.5427435387673957,-130,110,7.5,3.08812351543943,3.131989763275752,-0.04386624783632165,4.55,3.65,0.8999999999999999,4.095139607032058,4.770773638968481,-0.6756340319364229,0,MIXED,STARTER-HOLD,1
661649,2022-08-31,2022,MIN,BOS,home,MIN,BOS,0.5217391304347826,-120,100,8.0,3.9794197642792386,3.7264501160092807,0.25296964826995794,4.1,4.5,-0.40000000000000036,4.15473391750374,5.203125,-1.0483910824962601,1,BP-LED,GRIND-OUT,0
663312,2022-08-31,2022,ARI,PHI,away,PHI,ARI,0.552594002855783,-135,115,9.5,4.882407407407407,4.460294117647059,0.4221132897603477,3.95,5.6,-1.6499999999999995,4.538216560509554,5.012893243940175,-0.4746766834306211,0,MIXED,VOLATILE,1
662410,2022-09-01,2022,NYM,LAD,away,LAD,NYM,0.552594002855783,-135,115,7.5,2.6260663507109006,3.291780821917808,-0.6657144712069076,5.5,3.9,1.6,3.371118777723016,4.04520060944642,-0.6740818317234041,0,OFFENSE-LED,STARTER-HOLD,0
663290,2022-09-01,2022,ARI,MIL,away,MIL,ARI,0.552594002855783,-135,115,7.5,3.1094250706880304,3.12555910543131,-0.016134034743279457,4.2,5.4,-1.2000000000000002,4.265402843601896,5.210405508798776,-0.9450026651968804,0,MIXED,UNCLASSIFIED,0
661855,2022-09-02,2022,TBR,NYY,home,TBR,NYY,0.552594002855783,-135,115,7.5,3.304313280363224,3.8371007371007373,-0.5327874567375135,5.2,3.2,2.0,3.67495451788963,3.391038696537678,0.2839158213519517,1,OFFENSE-LED,STARTER-HOLD,1
662032,2022-09-02,2022,SFG,PHI,home,SFG,PHI,0.5217391304347826,-120,100,7.5,2.8504621072088727,3.889667896678967,-1.0392057894700941,3.65,4.85,-1.1999999999999997,4.740183399952974,4.535620052770448,0.20456334718252567,1,MIXED,UNCLASSIFIED,1
662031,2022-09-03,2022,SFG,PHI,away,PHI,SFG,0.5324675324675325,-125,105,8.5,3.658659217877095,3.9382352941176473,-0.27957607624055214,4.8,4.1,0.7000000000000002,4.612382934443288,4.73905920898666,-0.12667627454337183,0,MIXED,UNCLASSIFIED,0
662803,2022-09-03,2022,DET,KCR,home,DET,KCR,0.5217391304347826,-120,100,8.5,5.871084337349398,5.861627906976745,0.009456430372653202,3.9,3.65,0.25,3.6919048658084224,5.634372768388479,-1.9424679025800566,1,BP-LED,LATE-CONVERT,0
663436,2022-09-03,2022,LAA,HOU,home,LAA,HOU,0.5427435387673957,-130,110,8.0,2.536060365369341,4.0155485398579325,-1.4794881744885915,3.35,5.0,-1.65,4.292463442069741,3.212506917542889,1.0799565245268523,1,MIXED,UNCLASSIFIED,1
663107,2022-09-04,2022,CIN,COL,home,CIN,COL,0.5217391304347826,-120,100,9.5,3.516024653312789,4.5433701657458565,-1.0273455124330675,4.25,3.35,0.8999999999999999,5.371240601503759,5.1840344168260035,0.18720618467775552,1,MIXED,VOLATILE,0
663213,2022-09-04,2022,BOS,TEX,home,BOS,TEX,0.5217391304347826,-120,100,9.5,5.093517017828201,4.019540229885058,1.0739767879431437,5.05,4.85,0.20000000000000018,5.214301098427741,4.1294783155248265,1.084822782902915,1,MIXED,LATE-CONVERT,1
662786,2022-09-04,2022,DET,KCR,home,DET,KCR,0.5324675324675325,-125,105,8.0,3.873067331670823,4.587603305785124,-0.7145359741143009,3.85,4.1,-0.24999999999999956,3.7937743190661477,5.607675906183369,-1.813901587117221,1,BP-LED,LATE-CONVERT,0
661437,2022-09-04,2022,CHW,MIN,home,CHW,MIN,0.552594002855783,-135,115,8.5,4.259650516282764,4.181081081081081,0.07856943520168258,4.45,3.9,0.5500000000000003,4.529993105033325,4.262567511425011,0.26742559360831475,1,HOME-LED,UNCLASSIFIED,0
662962,2022-09-04,2022,CLE,SEA,away,SEA,CLE,0.5427435387673957,-130,110,7.5,2.9423645320197047,4.102710027100271,-1.1603454950805667,5.15,3.2,1.9500000000000002,3.6528884462151394,3.50103734439834,0.15185110181679962,0,MIXED,STARTER-HOLD,1
662030,2022-09-04,2022,SFG,PHI,home,SFG,PHI,0.5324675324675325,-125,105,7.5,2.3220744680851064,3.5928989139515455,-1.270824445866439,4.0,5.0,-1.0,4.729132759823296,4.597523219814241,0.13160954000905445,1,SP-LED,UNCLASSIFIED,1
662860,2022-09-05,2022,COL,MIL,away,MIL,COL,0.552594002855783,-135,115,11.5,4.2328125,5.063993453355156,-0.8311809533551564,4.15,3.1,1.0500000000000003,4.225254394079556,5.238996687174633,-1.0137422930950768,0,MIXED,VOLATILE,1
662121,2022-09-05,2022,SEA,CHW,away,CHW,SEA,0.5217391304347826,-120,100,7.5,3.8859733978234585,4.816888577435179,-0.9309151796117208,4.2,5.15,-0.9500000000000002,4.536952554744526,3.6316947909024213,0.9052577638421049,0,MIXED,GRIND-OUT,1
662646,2022-09-05,2022,KCR,CLE,away,CLE,KCR,0.552594002855783,-135,115,7.5,3.786607749830048,3.38972783143108,0.39687991839896775,2.95,4.1,-1.1499999999999995,3.475609756097561,5.562867215041128,-2.087257458943567,0,MIXED,LATE-CONVERT,1
662871,2022-09-07,2022,COL,MIL,away,MIL,COL,0.552594002855783,-135,115,12.0,4.592537313432836,4.220389700765484,0.3721476126673524,4.55,3.6,0.9499999999999997,4.365133836650652,5.199535962877031,-0.8344021262263785,0,MIXED,VOLATILE,0
663241,2022-09-08,2022,CHC,CIN,home,CHC,CIN,0.552594002855783,-135,115,8.5,3.894912559618442,6.85,-2.9550874403815577,3.65,4.7,-1.0500000000000003,4.855731225296442,5.426621160409557,-0.5708899351131143,1,SP-LED,UNCLASSIFIED,0
661595,2022-09-08,2022,PHI,MIA,home,PHI,MIA,0.552594002855783,-135,115,7.0,4.036356986100952,2.9405103668261563,1.0958466192747953,4.75,2.3,2.45,4.58627648839556,4.568198219870099,0.01807826852546146,1,MIXED,UNCLASSIFIED,0
663456,2022-09-09,2022,BAL,BOS,home,BAL,BOS,0.5324675324675325,-125,105,8.5,3.387253141831239,2.840740740740741,0.546512401090498,4.05,4.75,-0.7000000000000002,3.7573385518590996,5.170895365904802,-1.4135568140457027,1,BP-LED,UNCLASSIFIED,1
662870,2022-09-09,2022,COL,ARI,home,COL,ARI,0.5217391304347826,-120,100,10.0,4.65467720685112,4.396803652968036,0.2578735538830834,3.8,5.4,-1.6000000000000005,5.225806451612904,5.164835164835164,0.060971286777739664,1,MIXED,VOLATILE,1
662136,2022-09-09,2022,SEA,ATL,away,ATL,SEA,0.5217391304347826,-120,100,7.0,3.6543859649122807,3.7628787878787877,-0.10849282296650697,5.65,5.05,0.6000000000000005,3.557989997618481,3.5611510791366907,-0.0031610815182099294,0,MIXED,GRIND-OUT,1
662636,2022-09-10,2022,KCR,DET,home,KCR,DET,0.5324675324675325,-125,105,8.0,5.80448548812665,3.8709750566893426,1.9335104314373073,4.3,4.15,0.14999999999999947,5.48431105047749,3.8173840367739236,1.666927013703566,1,MIXED,UNCLASSIFIED,0
661084,2022-09-10,2022,HOU,LAA,home,HOU,LAA,0.552594002855783,-135,115,7.0,4.224301675977654,2.4950709484690066,1.7292307275086474,4.45,3.6,0.8500000000000001,3.111638954869359,4.3359375,-1.2242985451306412,1,MIXED,LATE-CONVERT,0
661665,2022-09-10,2022,MIN,CLE,away,CLE,MIN,0.5324675324675325,-125,105,7.5,3.8222586999343404,4.285929648241206,-0.4636709483068655,3.0,3.8,-0.7999999999999998,3.5350790513833994,4.266082453694483,-0.7310034023110834,0,MIXED,LATE-CONVERT,1
662088,2022-09-10,2022,SEA,ATL,away,ATL,SEA,0.5324675324675325,-125,105,7.0,2.4197278911564624,2.9086124401913875,-0.4888845490349252,5.7,4.85,0.8500000000000005,3.5394456289978673,3.5700712589073635,-0.030625629909496244,0,MIXED,STARTER-HOLD,0
663264,2022-09-11,2022,BAL,BOS,home,BAL,BOS,0.5324675324675325,-125,105,8.5,4.672254335260115,4.018580375782881,0.6536739594772341,3.55,5.1,-1.5499999999999998,3.8662107287882024,5.115121344119476,-1.248910615331274,1,MIXED,LATE-CONVERT,0
