game_id,season,home_team,away_team,actual_total,m3_projection,m3_residual,abs_error,game_date
744926,2024,TOR,CLE,13,9.142,3.8580000000000005,3.8580000000000005,2024-06-16
745242,2024,SEA,TEX,5,7.457,-2.457,2.457,2024-06-16
745321,2024,SFG,LAA,19,8.153,10.847,10.847,2024-06-16
745807,2024,NYM,SDP,17,8.459,8.541,8.541,2024-06-16
745891,2024,MIN,OAK,15,9.077,5.923,5.923,2024-06-16
745895,2024,MIN,OAK,8,8.0,0.0,0.0,2024-06-16
745977,2024,MIL,CIN,9,9.127,-0.12700000000000067,0.12700000000000067,2024-06-16
746130,2024,LAD,KCR,3,8.223,-5.223000000000001,5.223000000000001,2024-06-16
746377,2024,HOU,DET,5,8.417,-3.417,3.417,2024-06-16
746546,2024,COL,PIT,10,11.906,-1.9060000000000006,1.9060000000000006,2024-06-16
746866,2024,CHC,STL,3,9.566,-6.566000000000001,6.566000000000001,2024-06-16
746945,2024,BOS,NYY,12,9.148,2.8520000000000003,2.8520000000000003,2024-06-16
747023,2024,BAL,PHI,11,8.488,2.5120000000000005,2.5120000000000005,2024-06-16
747109,2024,ATL,TBR,14,9.844,4.156000000000001,4.156000000000001,2024-06-16
747189,2024,ARI,CHW,17,9.017,7.9830000000000005,7.9830000000000005,2024-06-16
744918,2024,TOR,BOS,10,8.244,1.7560000000000002,1.7560000000000002,2024-06-17
745005,2024,TEX,NYM,16,10.142,5.8580000000000005,5.8580000000000005,2024-06-17
745490,2024,PIT,CIN,5,8.509,-3.5090000000000003,3.5090000000000003,2024-06-17
745567,2024,PHI,SDP,11,10.458,0.5419999999999998,0.5419999999999998,2024-06-17
746055,2024,MIA,STL,13,8.569,4.430999999999999,4.430999999999999,2024-06-17
746215,2024,LAA,MIL,8,9.457,-1.4570000000000007,1.4570000000000007,2024-06-17
746543,2024,COL,LAD,14,12.824,1.1760000000000002,1.1760000000000002,2024-06-17
746868,2024,CHC,SFG,13,10.818,2.1820000000000004,2.1820000000000004,2024-06-17
747108,2024,ATL,DET,3,9.611,-6.611000000000001,6.611000000000001,2024-06-17
744843,2024,WSN,ARI,5,9.963,-4.962999999999999,4.962999999999999,2024-06-18
744917,2024,TOR,BOS,7,9.03,-2.0299999999999994,2.0299999999999994,2024-06-18
745004,2024,TEX,NYM,13,9.762,3.2379999999999995,3.2379999999999995,2024-06-18
745488,2024,PIT,CIN,3,9.682,-6.682,6.682,2024-06-18
745563,2024,PHI,SDP,7,9.304,-2.3040000000000003,2.3040000000000003,2024-06-18
745650,2024,OAK,KCR,12,9.011,2.9890000000000008,2.9890000000000008,2024-06-18
745733,2024,NYY,BAL,6,9.72,-3.7200000000000006,3.7200000000000006,2024-06-18
745893,2024,MIN,TBR,13,7.6,5.4,5.4,2024-06-18
746049,2024,MIA,STL,17,10.238,6.7620000000000005,6.7620000000000005,2024-06-18
746217,2024,LAA,MIL,9,8.861,0.13899999999999935,0.13899999999999935,2024-06-18
746542,2024,COL,LAD,20,11.774,8.226,8.226,2024-06-18
746627,2024,CLE,SEA,13,9.071,3.9290000000000003,3.9290000000000003,2024-06-18
746783,2024,CHW,HOU,2,9.271,-7.271000000000001,7.271000000000001,2024-06-18
746867,2024,CHC,SFG,7,8.979,-1.9789999999999992,1.9789999999999992,2024-06-18
747107,2024,ATL,DET,3,9.583,-6.583,6.583,2024-06-18
744842,2024,WSN,ARI,4,10.159,-6.159000000000001,6.159000000000001,2024-06-19
744920,2024,TOR,BOS,10,9.42,0.5800000000000001,0.5800000000000001,2024-06-19
745002,2024,TEX,NYM,8,9.36,-1.3599999999999994,1.3599999999999994,2024-06-19
745489,2024,PIT,CIN,1,8.716,-7.715999999999999,7.715999999999999,2024-06-19
745561,2024,PHI,SDP,7,9.452,-2.452,2.452,2024-06-19
745646,2024,OAK,KCR,6,7.956,-1.9560000000000004,1.9560000000000004,2024-06-19
745732,2024,NYY,BAL,13,9.475,3.5250000000000004,3.5250000000000004,2024-06-19
745887,2024,MIN,TBR,5,7.13,-2.13,2.13,2024-06-19
746050,2024,MIA,STL,7,9.333,-2.333,2.333,2024-06-19
746219,2024,LAA,MIL,2,8.62,-6.619999999999999,6.619999999999999,2024-06-19
746538,2024,COL,LAD,13,12.837,0.16300000000000026,0.16300000000000026,2024-06-19
746625,2024,CLE,SEA,8,7.544,0.4560000000000004,0.4560000000000004,2024-06-19
746781,2024,CHW,HOU,5,7.504,-2.5039999999999996,2.5039999999999996,2024-06-19
746864,2024,CHC,SFG,11,9.892,1.1080000000000005,1.1080000000000005,2024-06-19
747106,2024,ATL,DET,7,8.882,-1.8819999999999997,1.8819999999999997,2024-06-19
744841,2024,WSN,ARI,7,9.457,-2.4570000000000007,2.4570000000000007,2024-06-20
745164,2024,STL,SFG,11,9.659,1.3409999999999993,1.3409999999999993,2024-06-20
745401,2024,SDP,MIL,13,9.212,3.7880000000000003,3.7880000000000003,2024-06-20
745645,2024,OAK,KCR,5,7.678,-2.678,2.678,2024-06-20
745734,2024,NYY,BAL,22,10.955,11.045,11.045,2024-06-20
745889,2024,MIN,TBR,13,7.999,5.001,5.001,2024-06-20
746539,2024,COL,LAD,8,12.724,-4.724,4.724,2024-06-20
746626,2024,CLE,SEA,9,8.944,0.05599999999999916,0.05599999999999916,2024-06-20
746782,2024,CHW,HOU,8,8.834,-0.8339999999999996,0.8339999999999996,2024-06-20
745006,2024,TEX,KCR,8,9.239,-1.2390000000000008,1.2390000000000008,2024-06-21
745403,2024,SDP,MIL,14,7.815,6.185,6.185,2024-06-21
745483,2024,PIT,TBR,13,8.409,4.590999999999999,4.590999999999999,2024-06-21
745562,2024,PHI,ARI,9,12.317,-3.317,3.317,2024-06-21
745649,2024,OAK,MIN,11,8.061,2.939,2.939,2024-06-21
745729,2024,NYY,ATL,9,9.195,-0.19500000000000028,0.19500000000000028,2024-06-21
746052,2024,MIA,SEA,5,8.593,-3.593,3.593,2024-06-21
746131,2024,LAD,LAA,5,9.127,-4.127000000000001,4.127000000000001,2024-06-21
746375,2024,HOU,BAL,25,9.233,15.767,15.767,2024-06-21
746460,2024,DET,CHW,3,7.973,-4.973,4.973,2024-06-21
746540,2024,COL,WSN,16,11.334,4.666,4.666,2024-06-21
746624,2024,CLE,TOR,8,8.783,-0.7829999999999995,0.7829999999999995,2024-06-21
746698,2024,CIN,BOS,7,9.934,-2.9339999999999993,2.9339999999999993,2024-06-21
746861,2024,CHC,NYM,12,8.902,3.0980000000000008,3.0980000000000008,2024-06-21
744997,2024,TEX,KCR,6,9.331,-3.3309999999999995,3.3309999999999995,2024-06-22
745163,2024,STL,SFG,13,9.951,3.0489999999999995,3.0489999999999995,2024-06-22
745402,2024,SDP,MIL,10,9.721,0.2789999999999999,0.2789999999999999,2024-06-22
745486,2024,PIT,TBR,7,8.986,-1.9860000000000007,1.9860000000000007,2024-06-22
745564,2024,PHI,ARI,13,10.027,2.9730000000000008,2.9730000000000008,2024-06-22
745644,2024,OAK,MIN,12,8.068,3.9320000000000004,3.9320000000000004,2024-06-22
745731,2024,NYY,ATL,11,10.952,0.04800000000000004,0.04800000000000004,2024-06-22
746048,2024,MIA,SEA,9,8.293,0.7070000000000007,0.7070000000000007,2024-06-22
746132,2024,LAD,LAA,9,8.169,0.8309999999999995,0.8309999999999995,2024-06-22
746376,2024,HOU,BAL,6,7.812,-1.8120000000000003,1.8120000000000003,2024-06-22
746459,2024,DET,CHW,6,9.123,-3.1229999999999993,3.1229999999999993,2024-06-22
746541,2024,COL,WSN,15,10.609,4.391,4.391,2024-06-22
746622,2024,CLE,TOR,9,8.136,0.8640000000000008,0.8640000000000008,2024-06-22
746700,2024,CIN,BOS,7,9.938,-2.9380000000000006,2.9380000000000006,2024-06-22
746863,2024,CHC,NYM,9,9.895,-0.8949999999999996,0.8949999999999996,2024-06-22
745000,2024,TEX,KCR,4,9.753,-5.753,5.753,2024-06-23
745165,2024,STL,SFG,8,8.031,-0.031000000000000583,0.031000000000000583,2024-06-23
745396,2024,SDP,MIL,8,8.154,-0.15399999999999991,0.15399999999999991,2024-06-23
745485,2024,PIT,TBR,4,7.974,-3.974,3.974,2024-06-23
745566,2024,PHI,ARI,5,9.989,-4.989000000000001,4.989000000000001,2024-06-23
745648,2024,OAK,MIN,3,7.619,-4.619,4.619,2024-06-23
745727,2024,NYY,ATL,4,9.943,-5.943,5.943,2024-06-23
746051,2024,MIA,SEA,10,9.153,0.8469999999999995,0.8469999999999995,2024-06-23
746373,2024,HOU,BAL,9,7.641,1.359,1.359,2024-06-23
746457,2024,DET,CHW,13,8.675,4.324999999999999,4.324999999999999,2024-06-23
746536,2024,COL,WSN,3,11.311,-8.311,8.311,2024-06-23
746621,2024,CLE,TOR,11,8.214,2.7859999999999996,2.7859999999999996,2024-06-23
746699,2024,CIN,BOS,11,9.525,1.4749999999999996,1.4749999999999996,2024-06-23
746862,2024,CHC,NYM,7,9.391,-2.391,2.391,2024-06-23
745078,2024,TBR,SEA,7,7.712,-0.7119999999999997,0.7119999999999997,2024-06-24
745160,2024,STL,ATL,7,9.585,-2.585000000000001,2.585000000000001,2024-06-24
745323,2024,SFG,CHC,9,7.153,1.8470000000000004,1.8470000000000004,2024-06-24
745397,2024,SDP,WSN,13,8.565,4.4350000000000005,4.4350000000000005,2024-06-24
745974,2024,MIL,TEX,9,8.701,0.2989999999999995,0.2989999999999995,2024-06-24
746218,2024,LAA,OAK,6,9.696,-3.6959999999999997,3.6959999999999997,2024-06-24
746298,2024,KCR,MIA,5,10.038,-5.038,5.038,2024-06-24
746458,2024,DET,PHI,9,9.228,-0.22799999999999976,0.22799999999999976,2024-06-24
746696,2024,CIN,PIT,16,9.898,6.102,6.102,2024-06-24
746780,2024,CHW,LAD,3,8.815,-5.8149999999999995,5.8149999999999995,2024-06-24
746941,2024,BOS,TOR,13,8.733,4.2669999999999995,4.2669999999999995,2024-06-24
747021,2024,BAL,CLE,5,8.766,-3.766,3.766,2024-06-24
745076,2024,TBR,SEA,14,8.24,5.76,5.76,2024-06-25
745322,2024,SFG,CHC,6,8.353,-2.3529999999999998,2.3529999999999998,2024-06-25
745399,2024,SDP,WSN,16,8.914,7.086,7.086,2024-06-25
745806,2024,NYM,NYY,16,9.104,6.896000000000001,6.896000000000001,2024-06-25
745973,2024,MIL,TEX,4,8.839,-4.839,4.839,2024-06-25
746213,2024,LAA,OAK,12,9.3,2.6999999999999993,2.6999999999999993,2024-06-25
746293,2024,KCR,MIA,3,9.286,-6.286,6.286,2024-06-25
746372,2024,HOU,COL,7,8.667,-1.6669999999999998,1.6669999999999998,2024-06-25
746454,2024,DET,PHI,5,8.043,-3.0429999999999993,3.0429999999999993,2024-06-25
746697,2024,CIN,PIT,14,9.4,4.6,4.6,2024-06-25
746775,2024,CHW,LAD,7,10.801,-3.801,3.801,2024-06-25
746943,2024,BOS,TOR,13,9.888,3.112,3.112,2024-06-25
747022,2024,BAL,CLE,18,10.934,7.066000000000001,7.066000000000001,2024-06-25
747188,2024,ARI,MIN,9,7.275,1.7249999999999996,1.7249999999999996,2024-06-25
745073,2024,TBR,SEA,7,7.493,-0.4930000000000003,0.4930000000000003,2024-06-26
745157,2024,STL,ATL,8,8.87,-0.8699999999999992,0.8699999999999992,2024-06-26
745158,2024,STL,ATL,5,8.513,-3.513,3.513,2024-06-26
745325,2024,SFG,CHC,7,8.956,-1.9559999999999995,1.9559999999999995,2024-06-26
745400,2024,SDP,WSN,13,7.299,5.701,5.701,2024-06-26
745808,2024,NYM,NYY,14,8.555,5.445,5.445,2024-06-26
745975,2024,MIL,TEX,11,9.424,1.5760000000000005,1.5760000000000005,2024-06-26
746212,2024,LAA,OAK,7,9.096,-2.096,2.096,2024-06-26
746291,2024,KCR,MIA,6,8.854,-2.853999999999999,2.853999999999999,2024-06-26
746374,2024,HOU,COL,8,8.726,-0.7260000000000009,0.7260000000000009,2024-06-26
746456,2024,DET,PHI,8,7.984,0.016000000000000014,0.016000000000000014,2024-06-26
746695,2024,CIN,PIT,7,10.4,-3.4000000000000004,3.4000000000000004,2024-06-26
746777,2024,CHW,LAD,4,8.532,-4.532,4.532,2024-06-26
746942,2024,BOS,TOR,5,9.533,-4.5329999999999995,4.5329999999999995,2024-06-26
747019,2024,BAL,CLE,6,9.265,-3.2650000000000006,3.2650000000000006,2024-06-26
747184,2024,ARI,MIN,11,8.244,2.7560000000000002,2.7560000000000002,2024-06-26
744919,2024,TOR,NYY,11,9.643,1.3569999999999993,1.3569999999999993,2024-06-27
745162,2024,STL,CIN,15,9.026,5.974,5.974,2024-06-27
745324,2024,SFG,CHC,8,8.555,-0.5549999999999997,0.5549999999999997,2024-06-27
745565,2024,PHI,MIA,11,9.277,1.7230000000000008,1.7230000000000008,2024-06-27
746210,2024,LAA,DET,5,8.325,-3.3249999999999993,3.3249999999999993,2024-06-27
746288,2024,KCR,CLE,3,8.348,-5.348000000000001,5.348000000000001,2024-06-27
746816,2024,CHW,ATL,1,7.818,-6.818,6.818,2024-06-27
747020,2024,BAL,TEX,13,9.591,3.4090000000000007,3.4090000000000007,2024-06-27
747185,2024,ARI,MIN,19,8.816,10.184,10.184,2024-06-27
744922,2024,TOR,NYY,21,9.383,11.617,11.617,2024-06-28
745070,2024,TBR,WSN,4,7.711,-3.7110000000000003,3.7110000000000003,2024-06-28
745161,2024,STL,CIN,1,9.249,-8.249,8.249,2024-06-28
745238,2024,SEA,MIN,5,6.349,-1.3490000000000002,1.3490000000000002,2024-06-28
745319,2024,SFG,LAD,8,8.579,-0.5790000000000006,0.5790000000000006,2024-06-28
745560,2024,PHI,MIA,2,9.796,-7.795999999999999,7.795999999999999,2024-06-28
745804,2024,NYM,HOU,9,8.559,0.4410000000000007,0.4410000000000007,2024-06-28
745970,2024,MIL,CHC,6,9.262,-3.2620000000000005,3.2620000000000005,2024-06-28
746214,2024,LAA,DET,7,9.299,-2.2989999999999995,2.2989999999999995,2024-06-28
746292,2024,KCR,CLE,13,10.082,2.9179999999999993,2.9179999999999993,2024-06-28
746776,2024,CHW,COL,8,10.275,-2.2750000000000004,2.2750000000000004,2024-06-28
746939,2024,BOS,SDP,11,9.352,1.6479999999999997,1.6479999999999997,2024-06-28
747017,2024,BAL,TEX,3,9.401,-6.401,6.401,2024-06-28
747105,2024,ATL,PIT,7,10.84,-3.84,3.84,2024-06-28
747183,2024,ARI,OAK,13,8.862,4.138,4.138,2024-06-28
744921,2024,TOR,NYY,12,9.633,2.367000000000001,2.367000000000001,2024-06-29
745071,2024,TBR,WSN,9,7.935,1.0650000000000004,1.0650000000000004,2024-06-29
745159,2024,STL,CIN,13,8.276,4.724,4.724,2024-06-29
745239,2024,SEA,MIN,6,7.04,-1.04,1.04,2024-06-29
745317,2024,SFG,LAD,21,7.755,13.245000000000001,13.245000000000001,2024-06-29
745559,2024,PHI,MIA,5,10.54,-5.539999999999999,5.539999999999999,2024-06-29
745801,2024,NYM,HOU,15,7.948,7.052,7.052,2024-06-29
745972,2024,MIL,CHC,8,8.473,-0.47300000000000075,0.47300000000000075,2024-06-29
746211,2024,LAA,DET,11,8.762,2.2379999999999995,2.2379999999999995,2024-06-29
746289,2024,KCR,CLE,9,7.106,1.8940000000000001,1.8940000000000001,2024-06-29
746778,2024,CHW,COL,14,9.738,4.2620000000000005,4.2620000000000005,2024-06-29
746940,2024,BOS,SDP,12,9.086,2.9139999999999997,2.9139999999999997,2024-06-29
747018,2024,BAL,TEX,11,10.389,0.6110000000000007,0.6110000000000007,2024-06-29
747104,2024,ATL,PIT,3,8.9,-5.9,5.9,2024-06-29
747186,2024,ARI,OAK,3,8.792,-5.792,5.792,2024-06-29
744916,2024,TOR,NYY,9,9.407,-0.40700000000000003,0.40700000000000003,2024-06-30
745072,2024,TBR,WSN,5,8.445,-3.4450000000000003,3.4450000000000003,2024-06-30
745154,2024,STL,CIN,2,8.414,-6.414,6.414,2024-06-30
745243,2024,SEA,MIN,8,7.169,0.8310000000000004,0.8310000000000004,2024-06-30
745320,2024,SFG,LAD,14,10.082,3.9179999999999993,3.9179999999999993,2024-06-30
745555,2024,PHI,MIA,13,9.497,3.503,3.503,2024-06-30
745802,2024,NYM,HOU,15,8.344,6.656000000000001,6.656000000000001,2024-06-30
745971,2024,MIL,CHC,8,9.258,-1.2579999999999991,1.2579999999999991,2024-06-30
746209,2024,LAA,DET,13,10.064,2.936,2.936,2024-06-30
746290,2024,KCR,CLE,8,8.279,-0.2789999999999999,0.2789999999999999,2024-06-30
746779,2024,CHW,COL,9,7.063,1.9370000000000003,1.9370000000000003,2024-06-30
746938,2024,BOS,SDP,5,9.75,-4.75,4.75,2024-06-30
747016,2024,BAL,TEX,13,10.987,2.013,2.013,2024-06-30
747101,2024,ATL,PIT,6,9.279,-3.279,3.279,2024-06-30
747182,2024,ARI,OAK,6,8.696,-2.6959999999999997,2.6959999999999997,2024-06-30
744840,2024,WSN,NYM,16,8.416,7.584,7.584,2024-07-01
744914,2024,TOR,HOU,4,9.044,-5.0440000000000005,5.0440000000000005,2024-07-01
746535,2024,COL,MIL,15,11.572,3.428000000000001,3.428000000000001,2024-07-01
744838,2024,WSN,NYM,9,8.395,0.6050000000000004,0.6050000000000004,2024-07-02
744913,2024,TOR,HOU,13,9.309,3.6910000000000007,3.6910000000000007,2024-07-02
744999,2024,TEX,SDP,7,9.107,-2.1069999999999993,2.1069999999999993,2024-07-02
745240,2024,SEA,BAL,2,6.972,-4.972,4.972,2024-07-02
745482,2024,PIT,STL,11,10.055,0.9450000000000003,0.9450000000000003,2024-07-02
745647,2024,OAK,LAA,12,8.721,3.279,3.279,2024-07-02
745730,2024,NYY,CIN,9,10.076,-1.0760000000000005,1.0760000000000005,2024-07-02
745886,2024,MIN,DET,8,8.009,-0.009000000000000341,0.009000000000000341,2024-07-02
746047,2024,MIA,BOS,11,8.339,2.6609999999999996,2.6609999999999996,2024-07-02
746133,2024,LAD,ARI,11,10.428,0.5719999999999992,0.5719999999999992,2024-07-02
746282,2024,KCR,TBR,6,9.37,-3.369999999999999,3.369999999999999,2024-07-02
746537,2024,COL,MIL,7,11.173,-4.173,4.173,2024-07-02
746623,2024,CLE,CHW,13,8.901,4.099,4.099,2024-07-02
746860,2024,CHC,PHI,10,10.042,-0.041999999999999815,0.041999999999999815,2024-07-02
747102,2024,ATL,SFG,8,10.618,-2.6180000000000003,2.6180000000000003,2024-07-02
744837,2024,WSN,NYM,12,9.12,2.880000000000001,2.880000000000001,2024-07-03
744915,2024,TOR,HOU,11,8.619,2.3810000000000002,2.3810000000000002,2024-07-03
744998,2024,TEX,SDP,10,10.057,-0.057000000000000384,0.057000000000000384,2024-07-03
745234,2024,SEA,BAL,5,7.188,-2.1879999999999997,2.1879999999999997,2024-07-03
745487,2024,PIT,STL,9,9.673,-0.673,0.673,2024-07-03
745643,2024,OAK,LAA,5,8.688,-3.6880000000000006,3.6880000000000006,2024-07-03
745728,2024,NYY,CIN,5,8.883,-3.882999999999999,3.882999999999999,2024-07-03
745888,2024,MIN,DET,11,9.467,1.5329999999999995,1.5329999999999995,2024-07-03
746045,2024,MIA,BOS,9,9.154,-0.15399999999999991,0.15399999999999991,2024-07-03
746128,2024,LAD,ARI,16,9.244,6.756,6.756,2024-07-03
746283,2024,KCR,TBR,6,8.526,-2.526,2.526,2024-07-03
746534,2024,COL,MIL,3,12.533,-9.533,9.533,2024-07-03
746617,2024,CLE,CHW,10,8.533,1.4670000000000005,1.4670000000000005,2024-07-03
746858,2024,CHC,PHI,8,8.199,-0.19899999999999984,0.19899999999999984,2024-07-03
747100,2024,ATL,SFG,4,9.219,-5.218999999999999,5.218999999999999,2024-07-03
744834,2024,WSN,NYM,1,9.057,-8.057,8.057,2024-07-04
744912,2024,TOR,HOU,8,9.73,-1.7300000000000004,1.7300000000000004,2024-07-04
744996,2024,TEX,SDP,4,8.909,-4.909000000000001,4.909000000000001,2024-07-04
745236,2024,SEA,BAL,10,7.101,2.899,2.899,2024-07-04
745484,2024,PIT,STL,5,9.819,-4.819000000000001,4.819000000000001,2024-07-04
745641,2024,OAK,LAA,5,8.738,-3.7379999999999995,3.7379999999999995,2024-07-04
745726,2024,NYY,CIN,12,10.375,1.625,1.625,2024-07-04
745890,2024,MIN,DET,15,7.53,7.47,7.47,2024-07-04
746043,2024,MIA,BOS,11,8.367,2.632999999999999,2.632999999999999,2024-07-04
746126,2024,LAD,ARI,12,9.337,2.6630000000000003,2.6630000000000003,2024-07-04
746285,2024,KCR,TBR,18,8.736,9.264,9.264,2024-07-04
746532,2024,COL,MIL,7,11.405,-4.404999999999999,4.404999999999999,2024-07-04
746619,2024,CLE,CHW,12,7.684,4.316,4.316,2024-07-04
746857,2024,CHC,PHI,12,9.011,2.9890000000000008,2.9890000000000008,2024-07-04
747103,2024,ATL,SFG,6,10.459,-4.459,4.459,2024-07-04
744836,2024,WSN,STL,13,9.975,3.0250000000000004,3.0250000000000004,2024-07-05
744992,2024,TEX,TBR,3,9.275,-6.275,6.275,2024-07-05
745237,2024,SEA,TOR,3,8.234,-5.234,5.234,2024-07-05
745398,2024,SDP,ARI,18,9.757,8.243,8.243,2024-07-05
745479,2024,PIT,NYM,16,7.742,8.258,8.258,2024-07-05
745639,2024,OAK,BAL,5,8.945,-3.9450000000000003,3.9450000000000003,2024-07-05
745725,2024,NYY,BOS,8,8.761,-0.7609999999999992,0.7609999999999992,2024-07-05
745884,2024,MIN,HOU,25,8.433,16.567,16.567,2024-07-05
746046,2024,MIA,CHW,5,8.224,-3.224,3.224,2024-07-05
746127,2024,LAD,MIL,13,8.24,4.76,4.76,2024-07-05
746533,2024,COL,KCR,6,10.81,-4.8100000000000005,4.8100000000000005,2024-07-05
746620,2024,CLE,SFG,6,6.814,-0.8140000000000001,0.8140000000000001,2024-07-05
746693,2024,CIN,DET,9,9.847,-0.8469999999999995,0.8469999999999995,2024-07-05
746859,2024,CHC,LAA,6,9.295,-3.295,3.295,2024-07-05
747097,2024,ATL,PHI,14,9.317,4.683,4.683,2024-07-05
744835,2024,WSN,STL,20,10.03,9.97,9.97,2024-07-06
744995,2024,TEX,TBR,7,9.123,-2.1229999999999993,2.1229999999999993,2024-07-06
745235,2024,SEA,TOR,9,9.419,-0.4190000000000005,0.4190000000000005,2024-07-06
745395,2024,SDP,ARI,12,8.335,3.664999999999999,3.664999999999999,2024-07-06
745476,2024,PIT,NYM,7,9.35,-2.3499999999999996,2.3499999999999996,2024-07-06
745642,2024,OAK,BAL,27,9.632,17.368000000000002,17.368000000000002,2024-07-06
745724,2024,NYY,BOS,18,9.649,8.351,8.351,2024-07-06
745885,2024,MIN,HOU,12,7.525,4.475,4.475,2024-07-06
746044,2024,MIA,CHW,7,7.399,-0.399,0.399,2024-07-06
746129,2024,LAD,MIL,8,10.408,-2.4079999999999995,2.4079999999999995,2024-07-06
746529,2024,COL,KCR,4,10.847,-6.8469999999999995,6.8469999999999995,2024-07-06
746615,2024,CLE,SFG,9,8.897,0.10299999999999976,0.10299999999999976,2024-07-06
746694,2024,CIN,DET,8,9.429,-1.4290000000000003,1.4290000000000003,2024-07-06
746856,2024,CHC,LAA,7,9.369,-2.3689999999999998,2.3689999999999998,2024-07-06
747099,2024,ATL,PHI,6,8.78,-2.7799999999999994,2.7799999999999994,2024-07-06
744832,2024,WSN,STL,11,9.338,1.6620000000000008,1.6620000000000008,2024-07-07
744993,2024,TEX,TBR,15,8.613,6.3870000000000005,6.3870000000000005,2024-07-07
745233,2024,SEA,TOR,9,7.781,1.2190000000000003,1.2190000000000003,2024-07-07
745391,2024,SDP,ARI,10,8.037,1.9629999999999992,1.9629999999999992,2024-07-07
745477,2024,PIT,NYM,5,8.46,-3.460000000000001,3.460000000000001,2024-07-07
745637,2024,OAK,BAL,9,7.943,1.0570000000000004,1.0570000000000004,2024-07-07
745723,2024,NYY,BOS,3,9.213,-6.212999999999999,6.212999999999999,2024-07-07
745883,2024,MIN,HOU,5,8.9,-3.9000000000000004,3.9000000000000004,2024-07-07
746039,2024,MIA,CHW,11,8.091,2.9090000000000007,2.9090000000000007,2024-07-07
746122,2024,LAD,MIL,11,11.158,-0.15799999999999947,0.15799999999999947,2024-07-07
746530,2024,COL,KCR,11,11.553,-0.5530000000000008,0.5530000000000008,2024-07-07
746616,2024,CLE,SFG,9,8.296,0.7040000000000006,0.7040000000000006,2024-07-07
746691,2024,CIN,DET,6,9.037,-3.037000000000001,3.037000000000001,2024-07-07
746855,2024,CHC,LAA,5,9.359,-4.359,4.359,2024-07-07
747098,2024,ATL,PHI,6,10.977,-4.977,4.977,2024-07-07
744833,2024,WSN,STL,6,9.443,-3.4429999999999996,3.4429999999999996,2024-07-08
745480,2024,PIT,NYM,10,8.781,1.2189999999999994,1.2189999999999994,2024-07-08
746208,2024,LAA,TEX,13,8.708,4.292,4.292,2024-07-08
746455,2024,DET,CLE,1,9.168,-8.168,8.168,2024-07-08
746692,2024,CIN,COL,6,10.025,-4.025,4.025,2024-07-08
746771,2024,CHW,MIN,14,9.18,4.82,4.82,2024-07-08
747181,2024,ARI,ATL,9,9.531,-0.5310000000000006,0.5310000000000006,2024-07-08
745074,2024,TBR,NYY,8,8.352,-0.3520000000000003,0.3520000000000003,2024-07-09
745316,2024,SFG,TOR,7,7.646,-0.6459999999999999,0.6459999999999999,2024-07-09
745393,2024,SDP,SEA,11,8.875,2.125,2.125,2024-07-09
745557,2024,PHI,LAD,11,11.651,-0.6509999999999998,0.6509999999999998,2024-07-09
745803,2024,NYM,WSN,12,8.516,3.484,3.484,2024-07-09
745968,2024,MIL,PIT,14,9.528,4.4719999999999995,4.4719999999999995,2024-07-09
746206,2024,LAA,TEX,9,8.989,0.010999999999999233,0.010999999999999233,2024-07-09
746368,2024,HOU,MIA,7,8.673,-1.673,1.673,2024-07-09
746451,2024,DET,CLE,17,8.347,8.653,8.653,2024-07-09
746690,2024,CIN,COL,18,9.588,8.412,8.412,2024-07-09
746937,2024,BOS,OAK,21,9.973,11.027,11.027,2024-07-09
747014,2024,BAL,CHC,11,10.253,0.7469999999999999,0.7469999999999999,2024-07-09
747180,2024,ARI,ATL,8,8.161,-0.1609999999999996,0.1609999999999996,2024-07-09
745069,2024,TBR,NYY,3,8.531,-5.531000000000001,5.531000000000001,2024-07-10
745155,2024,STL,KCR,10,8.468,1.532,1.532,2024-07-10
745156,2024,STL,KCR,13,8.128,4.872,4.872,2024-07-10
745318,2024,SFG,TOR,16,8.374,7.6259999999999994,7.6259999999999994,2024-07-10
745394,2024,SDP,SEA,2,7.994,-5.994,5.994,2024-07-10
745556,2024,PHI,LAD,7,9.874,-2.8740000000000006,2.8740000000000006,2024-07-10
745796,2024,NYM,WSN,8,8.769,-0.7690000000000001,0.7690000000000001,2024-07-10
745969,2024,MIL,PIT,9,9.473,-0.47300000000000075,0.47300000000000075,2024-07-10
746205,2024,LAA,TEX,9,9.46,-0.46000000000000085,0.46000000000000085,2024-07-10
746366,2024,HOU,MIA,10,9.049,0.9510000000000005,0.9510000000000005,2024-07-10
746453,2024,DET,CLE,9,7.429,1.5709999999999997,1.5709999999999997,2024-07-10
746689,2024,CIN,COL,11,9.283,1.7170000000000005,1.7170000000000005,2024-07-10
746772,2024,CHW,MIN,4,7.109,-3.109,3.109,2024-07-10
746773,2024,CHW,MIN,5,7.495,-2.495,2.495,2024-07-10
746934,2024,BOS,OAK,7,9.357,-2.3569999999999993,2.3569999999999993,2024-07-10
747015,2024,BAL,CHC,4,8.893,-4.893000000000001,4.893000000000001,2024-07-10
747179,2024,ARI,ATL,12,9.26,2.74,2.74,2024-07-10
745065,2024,TBR,NYY,9,7.96,1.04,1.04,2024-07-11
745313,2024,SFG,TOR,8,8.815,-0.8149999999999995,0.8149999999999995,2024-07-11
