features,feature_a,feature_b,depth,n_flagged,z_score,mean_residual,z_a,z_b,controlled_z,bucket_consistent,month_consistent,direction,plausibility,val_n,val_z,val_mean_residual,val_direction,val_consistent,val_status,val_attenuation,oos_n,oos_z,oos_mean_residual,oos_direction,oos_consistent,oos_status,oos_attenuation,synthetic_roi,real_roi,games_per_season
opp_sp_workload_ip_last_10_HIGH × batting_barrel_rate_last_10_HIGH,opp_sp_workload_ip_last_10_HIGH,batting_barrel_rate_last_10_HIGH,2,127,2.979873816686222,1.6535433070866141,1.7744349635143328,0.7187683732360793,3.461467969987003,4,4,OVER,PLAUSIBLE,140,0.6099518753106423,0.65,OVER,True,WEAK,79.53094953567728,189.0,-0.5175219119590159,0.19047619047619047,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × batting_xwoba_contact_last_10_HIGH,opp_sp_workload_ip_last_10_HIGH,batting_xwoba_contact_last_10_HIGH,2,122,2.4761478515248703,1.471311475409836,1.7744349635143328,0.21907271058855046,2.7903267106193046,4,4,OVER,PLAUSIBLE,129,0.4852954023703768,0.6124031007751938,OVER,True,WEAK,80.40119445728895,116.0,-0.5519729949758211,0.12931034482758622,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × opp_pl_ch_pct_last_3_LOW,opp_sp_workload_ip_last_10_HIGH,opp_pl_ch_pct_last_3_LOW,2,114,2.3061113341629493,1.4342105263157894,1.7744349635143328,-0.08862291656771847,2.4827022291446634,3,4,OVER,PLAUSIBLE,191,0.2429607140641589,0.5052356020942408,OVER,True,WEAK,89.46448462982181,118.0,-0.2855739138596249,0.24152542372881355,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × opp_pl_ch_pct_last_5_LOW,opp_sp_workload_ip_last_10_HIGH,opp_pl_ch_pct_last_5_LOW,2,115,2.3278544750670296,1.4391304347826086,1.7744349635143328,0.2605791980284774,2.5689823771618503,3,4,OVER,PLAUSIBLE,185,0.6450898356594268,0.6324324324324324,OVER,True,WEAK,72.2882232300689,112.0,-0.006055825004295338,0.35714285714285715,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × opp_pl_primary_mix_drift_last_3_HIGH,opp_sp_workload_ip_last_10_HIGH,opp_pl_primary_mix_drift_last_3_HIGH,2,126,2.5383431247451083,1.4801587301587302,1.7744349635143328,1.5029651223410423,3.3258648993154876,3,4,OVER,PLAUSIBLE,194,0.46361501615780115,0.5721649484536082,OVER,True,WEAK,81.7355261533306,139.0,0.8678466898512377,0.6906474820143885,OVER,True,THREE_STAGE_SURVIVOR,65.81050523110883,0.4329004329004323,0.6278466839429786,147.0
opp_sp_workload_ip_last_10_HIGH × opp_pl_primary_mix_drift_last_5_HIGH,opp_sp_workload_ip_last_10_HIGH,opp_pl_primary_mix_drift_last_5_HIGH,2,127,2.235265509857765,1.3543307086614174,1.7744349635143328,0.6524943242329859,2.620362303943648,3,4,OVER,PLAUSIBLE,207,0.0069168653632192606,0.4323671497584541,OVER,True,WEAK,99.69055732606641,141.0,-0.622279109987346,0.12411347517730496,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × opp_pl_secondary_2strike_drift_last_5_LOW,opp_sp_workload_ip_last_10_HIGH,opp_pl_secondary_2strike_drift_last_5_LOW,2,124,2.13063382860813,1.3225806451612903,1.7744349635143328,0.519934796252049,1.7340874491016858,4,4,OVER,PLAUSIBLE,172,1.6816410260144576,0.9767441860465116,OVER,True,PASS,21.07320350240492,158.0,-0.9172583074590582,0.03164556962025317,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × opp_pl_spin_ff_mean_last_3_HIGH,opp_sp_workload_ip_last_10_HIGH,opp_pl_spin_ff_mean_last_3_HIGH,2,111,2.6067835682717653,1.5765765765765767,1.7744349635143328,0.5732654498202371,2.5105947852844044,3,3,OVER,PLAUSIBLE,145,0.4307461744493291,0.5827586206896552,OVER,True,WEAK,83.47595175556121,163.0,-0.39432734856001483,0.22085889570552147,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × opp_pl_spin_ff_mean_last_5_HIGH,opp_sp_workload_ip_last_10_HIGH,opp_pl_spin_ff_mean_last_5_HIGH,2,113,2.8866488568851274,1.6858407079646018,1.7744349635143328,0.8818963563534776,2.757080190030144,4,3,OVER,PLAUSIBLE,140,0.3521315041104967,0.5571428571428572,OVER,True,WEAK,87.80137378778836,157.0,-0.30134568831041425,0.2515923566878981,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × opp_pl_spin_sl_mean_last_3_HIGH,opp_sp_workload_ip_last_10_HIGH,opp_pl_spin_sl_mean_last_3_HIGH,2,61,3.0020080645937446,2.19672131147541,1.7744349635143328,0.30799457550185644,2.843044356671403,4,4,OVER,PLAUSIBLE,94,0.6425983791401887,0.7127659574468085,OVER,True,WEAK,78.59438198320929,66.0,0.7600203329476307,0.7803030303030303,OVER,True,WEAK,74.68293500235875,,,
opp_sp_workload_ip_last_10_HIGH × opp_pl_spin_sl_mean_last_5_HIGH,opp_sp_workload_ip_last_10_HIGH,opp_pl_spin_sl_mean_last_5_HIGH,2,59,2.129979699288642,1.7118644067796611,1.7744349635143328,0.2542644068366704,2.0588560062534365,3,4,OVER,PLAUSIBLE,100,0.9144243465581674,0.82,OVER,True,PASS,57.068870334136925,65.0,0.9137149273632325,0.8692307692307693,OVER,True,THREE_STAGE_SURVIVOR,57.10217671706498,-3.225806451612903,-3.265080815571797,72.0
opp_sp_workload_ip_last_10_HIGH × opp_pl_velo_std_last_3_HIGH,opp_sp_workload_ip_last_10_HIGH,opp_pl_velo_std_last_3_HIGH,2,114,2.3474754466737795,1.4517543859649122,1.7744349635143328,0.9988678431137124,3.310461602002696,3,4,OVER,PLAUSIBLE,140,1.3734968207879967,0.925,OVER,True,PASS,41.49047127482621,122.0,0.12313833318497713,0.4098360655737705,OVER,True,WEAK,94.75443573395172,,,
opp_sp_workload_ip_last_10_HIGH × opp_pl_velo_std_last_5_HIGH,opp_sp_workload_ip_last_10_HIGH,opp_pl_velo_std_last_5_HIGH,2,119,2.372921560003856,1.4411764705882353,1.7744349635143328,1.1712055206801295,3.0683707063337895,3,4,OVER,PLAUSIBLE,123,0.03323655322745415,0.44308943089430897,OVER,True,WEAK,98.59934041699212,114.0,-0.05223907732829284,0.33771929824561403,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × top_order_xwoba_contact_HIGH,opp_sp_workload_ip_last_10_HIGH,top_order_xwoba_contact_HIGH,2,134,2.887781358628249,1.585820895522388,1.7744349635143328,1.244539642407457,3.400006156482341,4,4,OVER,PLAUSIBLE,263,0.6052140860499986,0.5893536121673004,OVER,True,WEAK,79.0422469401393,229.0,-0.2774355822188657,0.27729257641921395,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × middle_order_avg_exit_velo_LOW,opp_sp_workload_ip_last_10_HIGH,middle_order_avg_exit_velo_LOW,2,108,2.140596698194582,1.3888888888888888,1.7744349635143328,0.19896365563656288,2.024302675455869,3,4,OVER,PLAUSIBLE,189,0.25893301079947884,0.5105820105820106,OVER,True,WEAK,87.90369942091998,166.0,-0.21947377000835178,0.28313253012048195,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × lineup_quality_xwoba_HIGH,opp_sp_workload_ip_last_10_HIGH,lineup_quality_xwoba_HIGH,2,129,3.9985620686379657,2.050387596899225,1.7744349635143328,2.5472982787234884,4.495395159069465,4,4,OVER,PLAUSIBLE,269,-0.26119155230665964,0.362453531598513,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_ip_last_10_HIGH × high_lev_hr_rate_last_5_HIGH,opp_sp_workload_ip_last_10_HIGH,high_lev_hr_rate_last_5_HIGH,2,104,2.4915492193076765,1.5625,1.7744349635143328,0.9528259533289781,2.1878422091544256,4,3,OVER,PLAUSIBLE,122,1.4553111786978619,0.9918032786885246,OVER,True,PASS,41.59010918105614,136.0,-0.7518968187923519,0.06985294117647059,UNDER,False,DEAD,,,,
opp_sp_workload_ip_last_10_HIGH × high_lev_hr_rate_last_10_HIGH,opp_sp_workload_ip_last_10_HIGH,high_lev_hr_rate_last_10_HIGH,2,117,2.411740301093303,1.4658119658119657,1.7744349635143328,1.3174582269328283,2.7704141184449815,3,3,OVER,PLAUSIBLE,140,1.928802235680618,1.125,OVER,True,PASS,20.024463877547554,158.0,0.5780300202442895,0.5664556962025317,OVER,True,WEAK,76.03265907269312,,,
opp_sp_workload_ip_last_10_LOW × batting_avg_exit_velo_last_1_LOW,opp_sp_workload_ip_last_10_LOW,batting_avg_exit_velo_last_1_LOW,2,125,-2.301283859648306,-0.476,0.2776153098580759,-0.7389177727483136,-2.681321340435915,4,4,UNDER,PLAUSIBLE,179,-0.8072796578184647,0.17318435754189945,UNDER,True,WEAK,64.92046583328329,194.0,-0.03648739163643571,0.3479381443298969,UNDER,True,WEAK,98.41447670684084,,,
opp_sp_workload_ip_last_10_LOW × opp_pl_heart_rate_season_baseline_HIGH,opp_sp_workload_ip_last_10_LOW,opp_pl_heart_rate_season_baseline_HIGH,2,116,-2.0176831536993367,-0.3922413793103448,0.2776153098580759,-0.6390468677286184,-2.327131282785754,4,3,UNDER,PLAUSIBLE,159,0.048001342280101604,0.44654088050314467,OVER,False,DEAD,,,,,,,,,,,
opp_sp_workload_ip_last_10_LOW × opp_pl_velo_mean_last_5_HIGH,opp_sp_workload_ip_last_10_LOW,opp_pl_velo_mean_last_5_HIGH,2,98,-2.22394819543356,-0.5612244897959183,0.2776153098580759,-0.8344777722488255,-2.1424639351867456,3,4,UNDER,PLAUSIBLE,148,-0.5051203429278714,0.2533783783783784,UNDER,True,WEAK,77.28722530655,262.0,1.4807501325395567,0.7709923664122137,OVER,False,DEAD,,,,
opp_sp_workload_ip_last_10_LOW × low_lev_bb_rate_last_5_HIGH,opp_sp_workload_ip_last_10_LOW,low_lev_bb_rate_last_5_HIGH,2,88,2.1035726570434137,1.4715909090909092,0.2776153098580759,0.41247084805112144,1.66902818501122,4,4,OVER,PLAUSIBLE,111,-0.4847769220250143,0.23423423423423423,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_3_HIGH × opp_sp_damage_hr_rate_last_10_HIGH,opp_sp_workload_bf_last_3_HIGH,opp_sp_damage_hr_rate_last_10_HIGH,2,113,2.107647549158107,1.3539823008849559,0.8782848817964843,1.3409929788648376,2.2555499793533373,4,4,OVER,PLAUSIBLE,94,1.199273489765665,0.9574468085106383,OVER,True,PASS,43.0989545550578,115.0,0.6664927408973763,0.6391304347826087,OVER,True,THREE_STAGE_SURVIVOR,68.37741010523298,1.400894187779436,1.3638205135623194,101.0
opp_sp_workload_bf_last_3_HIGH × opp_sp_damage_hits_per_bf_last_10_LOW,opp_sp_workload_bf_last_3_HIGH,opp_sp_damage_hits_per_bf_last_10_LOW,2,138,2.00302137105638,1.2282608695652173,0.8782848817964843,1.0346939763791945,1.8973045232512677,4,4,OVER,PLAUSIBLE,220,0.3058139329090868,0.5181818181818182,OVER,True,WEAK,84.73236794534036,189.0,0.3157238332039055,0.46296296296296297,OVER,True,WEAK,84.23762033864895,,,
opp_sp_workload_bf_last_3_HIGH × batting_hard_hit_rate_last_3_LOW,opp_sp_workload_bf_last_3_HIGH,batting_hard_hit_rate_last_3_LOW,2,126,2.4006352080317064,1.4246031746031746,0.8782848817964843,0.277120507132122,2.1266203496604636,4,4,OVER,PLAUSIBLE,239,1.1103922581557804,0.7364016736401674,OVER,True,PASS,53.74589798396746,135.0,-0.1447580128629339,0.3037037037037037,UNDER,False,DEAD,,,,
opp_sp_workload_bf_last_3_HIGH × opp_pl_heart_drift_last_3_LOW,opp_sp_workload_bf_last_3_HIGH,opp_pl_heart_drift_last_3_LOW,2,145,2.2714614343730815,1.3103448275862069,0.8782848817964843,1.7351897116480146,2.279929735134143,4,4,OVER,PLAUSIBLE,218,1.7035947518785897,0.9220183486238532,OVER,True,PASS,25.000058284116182,149.0,-0.25689094393750445,0.2651006711409396,UNDER,False,DEAD,,,,
opp_sp_workload_bf_last_3_HIGH × opp_pl_pfx_z_mean_last_3_HIGH,opp_sp_workload_bf_last_3_HIGH,opp_pl_pfx_z_mean_last_3_HIGH,2,94,3.100423387383432,1.9042553191489362,0.8782848817964843,2.1599907896485737,2.050031445209792,4,4,OVER,PLAUSIBLE,160,-0.03433773575580633,0.41875,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_3_HIGH × opp_pl_secondary_2strike_drift_last_5_LOW,opp_sp_workload_bf_last_3_HIGH,opp_pl_secondary_2strike_drift_last_5_LOW,2,146,2.0451649049662843,1.2226027397260273,0.8782848817964843,0.519934796252049,1.6245626723437123,4,4,OVER,PLAUSIBLE,184,2.124726671454729,1.0978260869565217,OVER,True,PASS,-3.890237227093251,155.0,-1.2373360114070446,-0.08709677419354839,UNDER,False,DEAD,,,,
opp_sp_workload_bf_last_3_HIGH × opp_pl_spin_ff_mean_last_3_HIGH,opp_sp_workload_bf_last_3_HIGH,opp_pl_spin_ff_mean_last_3_HIGH,2,124,2.289278425370294,1.3870967741935485,0.8782848817964843,0.5732654498202371,2.109695021161277,3,3,OVER,PLAUSIBLE,145,0.13843517838520575,0.4793103448275862,OVER,True,WEAK,93.95289027096764,165.0,-0.7940045564930158,0.08181818181818182,UNDER,False,DEAD,,,,
opp_sp_workload_bf_last_3_HIGH × opp_pl_spin_ff_mean_last_5_HIGH,opp_sp_workload_bf_last_3_HIGH,opp_pl_spin_ff_mean_last_5_HIGH,2,127,2.3626327202363164,1.405511811023622,0.8782848817964843,0.8818963563534776,2.201044206122442,3,3,OVER,PLAUSIBLE,141,0.06571031509761695,0.45390070921985815,OVER,True,WEAK,97.21876724491293,155.0,-0.5048239411189207,0.1774193548387097,UNDER,False,DEAD,,,,
opp_sp_workload_bf_last_3_HIGH × top_order_avg_exit_velo_HIGH,opp_sp_workload_bf_last_3_HIGH,top_order_avg_exit_velo_HIGH,2,160,2.016740078709558,1.178125,0.8782848817964843,0.4769135894172455,1.9147251280527033,4,3,OVER,PLAUSIBLE,270,0.3186647301697022,0.512962962962963,OVER,True,WEAK,84.19901832993746,265.0,-0.3050403617016509,0.27547169811320754,UNDER,False,DEAD,,,,
opp_sp_workload_bf_last_3_HIGH × bottom_order_avg_exit_velo_HIGH,opp_sp_workload_bf_last_3_HIGH,bottom_order_avg_exit_velo_HIGH,2,149,2.415801007074463,1.3523489932885906,0.8782848817964843,1.7929142189276839,2.093372301709542,3,4,OVER,PLAUSIBLE,272,1.600022175849308,0.84375,OVER,True,PASS,33.7684614269229,217.0,0.10481803117570487,0.391705069124424,OVER,True,WEAK,95.66114796422576,,,
opp_sp_workload_bf_last_3_HIGH × lineup_depth_dropoff_hh_HIGH,opp_sp_workload_bf_last_3_HIGH,lineup_depth_dropoff_hh_HIGH,2,151,2.059888752557375,1.2152317880794703,0.8782848817964843,0.25608965636526654,2.038355023859617,4,4,OVER,PLAUSIBLE,227,1.7103988287072673,0.9140969162995595,OVER,True,PASS,16.966446533397107,237.0,-0.7983162757415067,0.12658227848101267,UNDER,False,DEAD,,,,
opp_sp_workload_bf_last_3_HIGH × lineup_quality_xwoba_HIGH,opp_sp_workload_bf_last_3_HIGH,lineup_quality_xwoba_HIGH,2,141,2.8580927806825955,1.5460992907801419,0.8782848817964843,2.5472982787234884,2.5812457429852866,3,4,OVER,PLAUSIBLE,336,1.1382393238208603,0.6949404761904762,OVER,True,WEAK,60.174864458073486,245.0,0.06209653006350477,0.37755102040816324,OVER,True,WEAK,97.82734379782191,,,
opp_sp_workload_bf_last_3_HIGH × high_lev_hr_rate_last_5_HIGH,opp_sp_workload_bf_last_3_HIGH,high_lev_hr_rate_last_5_HIGH,2,123,2.3176028059698766,1.4024390243902438,0.8782848817964843,0.9528259533289781,1.771283844371926,3,4,OVER,PLAUSIBLE,158,0.5602358192177127,0.620253164556962,OVER,True,WEAK,75.82692695337569,153.0,0.5568031199305671,0.5620915032679739,OVER,True,WEAK,75.97504117201159,,,
opp_sp_workload_bf_last_3_LOW × opp_sp_damage_hr_rate_last_10_LOW,opp_sp_workload_bf_last_3_LOW,opp_sp_damage_hr_rate_last_10_LOW,2,85,2.0533881894685697,1.464705882352941,0.3056620614602189,0.9711224852972684,2.085592160922525,4,4,OVER,PLAUSIBLE,181,-1.5242232500132211,-0.052486187845303865,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_3_LOW × high_lev_k_rate_last_5_HIGH,opp_sp_workload_bf_last_3_LOW,high_lev_k_rate_last_5_HIGH,2,122,3.5157557467158815,1.8975409836065573,0.3056620614602189,1.1159909333575648,3.857339771916219,4,4,OVER,PLAUSIBLE,196,-0.08954616296940586,0.4030612244897959,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_3_LOW × high_lev_k_rate_drift_last_5_HIGH,opp_sp_workload_bf_last_3_LOW,high_lev_k_rate_drift_last_5_HIGH,2,125,3.120391172838388,1.72,0.3056620614602189,0.7022511625707911,3.692997875359161,4,4,OVER,PLAUSIBLE,220,-0.5485055571872541,0.2727272727272727,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_HIGH × opp_sp_damage_hr_rate_last_3_LOW,opp_sp_workload_bf_last_5_HIGH,opp_sp_damage_hr_rate_last_3_LOW,2,143,-2.01696060746997,-0.3076923076923077,-0.705992518711719,-1.5136448633881254,-1.5621206678636606,3,4,UNDER,PLAUSIBLE,190,-0.685393909832107,0.21842105263157896,UNDER,True,WEAK,66.01847813518532,164.0,-0.7293822199024225,0.10365853658536585,UNDER,True,THREE_STAGE_SURVIVOR,63.837557501068744,3.291866028708132,3.0996753242243713,158.0
opp_sp_workload_bf_last_5_HIGH × batting_avg_exit_velo_last_1_HIGH,opp_sp_workload_bf_last_5_HIGH,batting_avg_exit_velo_last_1_HIGH,2,136,-2.0266946937746297,-0.33088235294117646,-0.705992518711719,-0.0698885305209875,-2.4577699503607033,3,4,UNDER,PLAUSIBLE,157,0.20488292093008112,0.5,OVER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_HIGH × high_lev_hr_rate_last_10_LOW,opp_sp_workload_bf_last_5_HIGH,high_lev_hr_rate_last_10_LOW,2,116,-2.1919585471334506,-0.46551724137931033,-0.705992518711719,-1.8294922401111575,-2.1116194050863415,3,4,UNDER,PLAUSIBLE,131,1.7453243438661983,1.0801526717557253,OVER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_HIGH × exit_prob_by_5_last_5_HIGH,opp_sp_workload_bf_last_5_HIGH,exit_prob_by_5_last_5_HIGH,2,79,-2.087769294544118,-0.6075949367088608,-0.705992518711719,-0.9548936757154578,-1.6152173294960523,3,4,UNDER,PLAUSIBLE,111,2.221378174145429,1.3288288288288288,OVER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_HIGH × exit_prob_by_6_last_5_HIGH,opp_sp_workload_bf_last_5_HIGH,exit_prob_by_6_last_5_HIGH,2,118,-2.771209448372741,-0.6991525423728814,-0.705992518711719,-0.328105525311744,-2.807126084362808,3,4,UNDER,PLAUSIBLE,160,2.0434248717927384,1.11875,OVER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_HIGH × exit_prob_by_7_last_5_HIGH,opp_sp_workload_bf_last_5_HIGH,exit_prob_by_7_last_5_HIGH,2,238,-3.3359255192067363,-0.523109243697479,-0.705992518711719,-1.208073993931313,-3.1035236015192678,3,4,UNDER,PLAUSIBLE,331,1.3486790180514572,0.7462235649546828,OVER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_HIGH × exit_prob_by_7_last_10_HIGH,opp_sp_workload_bf_last_5_HIGH,exit_prob_by_7_last_10_HIGH,2,175,-3.352231338635732,-0.6914285714285714,-0.705992518711719,-0.9855465307170687,-3.066968285564077,3,4,UNDER,PLAUSIBLE,254,1.195562752771713,0.75,OVER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_LOW × park_factor_runs_HIGH,opp_sp_workload_bf_last_5_LOW,park_factor_runs_HIGH,2,141,2.3466827072303276,1.351063829787234,0.5532854121430172,-0.19848441207391893,3.2668414997186557,3,4,OVER,PLAUSIBLE,225,-1.4520978634856185,0.017777777777777778,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_LOW × park_factor_hr_HIGH,opp_sp_workload_bf_last_5_LOW,park_factor_hr_HIGH,2,141,2.3466827072303276,1.351063829787234,0.5532854121430172,-0.19848441207391893,3.2668414997186557,3,4,OVER,PLAUSIBLE,225,-1.4520978634856185,0.017777777777777778,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_LOW × batting_total_bip_last_3_HIGH,opp_sp_workload_bf_last_5_LOW,batting_total_bip_last_3_HIGH,2,153,2.128284599186971,1.2352941176470589,0.5532854121430172,1.6890867690033482,3.273162924815745,3,4,OVER,PLAUSIBLE,203,1.6905546229530017,0.9359605911330049,OVER,True,PASS,20.56726700936459,249.0,2.3953520675241764,1.0421686746987953,OVER,True,THREE_STAGE_SURVIVOR,-12.548484748666988,4.311152764761008,4.39775079408764,194.0
opp_sp_workload_bf_last_5_LOW × bottom_order_hard_hit_rate_HIGH,opp_sp_workload_bf_last_5_LOW,bottom_order_hard_hit_rate_HIGH,2,125,2.152587615126738,1.328,0.5532854121430172,1.2569856550716323,2.417959656419602,3,3,OVER,PLAUSIBLE,287,-1.7314572348323745,-0.005226480836236934,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_LOW × bottom_order_xwoba_contact_HIGH,opp_sp_workload_bf_last_5_LOW,bottom_order_xwoba_contact_HIGH,2,132,2.456213221299104,1.4242424242424243,0.5532854121430172,0.8617599814373214,2.4184213817849747,4,3,OVER,PLAUSIBLE,316,-0.5937720834586423,0.2879746835443038,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_LOW × lineup_quality_hh_HIGH,opp_sp_workload_bf_last_5_LOW,lineup_quality_hh_HIGH,2,117,2.4423630708420934,1.4786324786324787,0.5532854121430172,0.8691482727122756,2.38960817459472,4,4,OVER,PLAUSIBLE,312,-1.3053725064216861,0.11538461538461539,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_5_LOW × high_lev_k_rate_last_5_HIGH,opp_sp_workload_bf_last_5_LOW,high_lev_k_rate_last_5_HIGH,2,109,2.8508203480347007,1.6926605504587156,0.5532854121430172,1.1159909333575648,2.2698594104325065,4,4,OVER,PLAUSIBLE,163,0.4844602773504316,0.5920245398773006,OVER,True,WEAK,83.00628527208286,166.0,-0.8064515356499395,0.0783132530120482,UNDER,False,DEAD,,,,
opp_sp_workload_bf_last_5_LOW × high_lev_k_rate_drift_last_5_HIGH,opp_sp_workload_bf_last_5_LOW,high_lev_k_rate_drift_last_5_HIGH,2,109,2.237438542333708,1.426605504587156,0.5532854121430172,0.7022511625707911,1.5093208569529895,3,4,OVER,PLAUSIBLE,190,-0.24277043594251435,0.35526315789473684,UNDER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_10_HIGH × opp_sp_damage_hr_rate_last_10_HIGH,opp_sp_workload_bf_last_10_HIGH,opp_sp_damage_hr_rate_last_10_HIGH,2,88,2.1035726570434137,1.4715909090909092,0.2002418164726616,1.3409929788648376,2.142843380889942,4,3,OVER,PLAUSIBLE,72,1.3832157683001685,1.125,OVER,True,PASS,34.24445009452214,90.0,0.659443352531877,0.6722222222222223,OVER,True,THREE_STAGE_SURVIVOR,68.65126810220431,-0.5007704160246554,-0.6853231734564202,78.0
opp_sp_workload_bf_last_10_HIGH × batting_xwoba_contact_last_5_LOW,opp_sp_workload_bf_last_10_HIGH,batting_xwoba_contact_last_5_LOW,2,113,-2.088572828464776,-0.4336283185840708,0.2002418164726616,-1.2337040663398806,-2.0928925032404013,3,4,UNDER,PLAUSIBLE,169,1.6837024077643545,0.9822485207100592,OVER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_10_HIGH × opp_pl_spin_ff_mean_last_3_HIGH,opp_sp_workload_bf_last_10_HIGH,opp_pl_spin_ff_mean_last_3_HIGH,2,105,2.2866501837653956,1.4666666666666666,0.2002418164726616,0.5732654498202371,1.9058411718523407,3,4,OVER,PLAUSIBLE,113,0.36145478073426596,0.5752212389380531,OVER,True,WEAK,84.19282567571996,136.0,-0.08432903802412346,0.3272058823529412,UNDER,False,DEAD,,,,
opp_sp_workload_bf_last_10_HIGH × opp_pl_spin_ff_mean_last_5_HIGH,opp_sp_workload_bf_last_10_HIGH,opp_pl_spin_ff_mean_last_5_HIGH,2,102,2.62326261118184,1.6323529411764706,0.2002418164726616,0.8818963563534776,2.3424342897466315,4,4,OVER,PLAUSIBLE,108,0.21508933633240737,0.5185185185185185,OVER,True,WEAK,91.80069370807276,132.0,0.2423425149364729,0.45454545454545453,OVER,True,WEAK,90.76178976883705,,,
opp_sp_workload_bf_last_10_HIGH × exit_prob_by_7_last_10_HIGH,opp_sp_workload_bf_last_10_HIGH,exit_prob_by_7_last_10_HIGH,2,165,-2.007214779760125,-0.2515151515151515,0.2002418164726616,-0.9855465307170687,-1.8473231645472612,3,4,UNDER,PLAUSIBLE,205,0.6684339614996121,0.6292682926829268,OVER,False,DEAD,,,,,,,,,,,
opp_sp_workload_bf_last_10_LOW × park_factor_runs_LOW,opp_sp_workload_bf_last_10_LOW,park_factor_runs_LOW,2,149,-2.6947939101989564,-0.5436241610738255,-0.15225113614703126,-0.6436062893558794,-3.595254107750534,4,4,UNDER,PLAUSIBLE,220,0.9307328191832621,0.6977272727272728,OVER,False,DEAD,,,,,,,,,,,
