game_id,game_date,season_year,home_team,away_team,home_score,away_score,total_goals,home_goals_reg,away_goals_reg,went_to_ot,went_to_so,ot_goals,reg_total_goals,home_goalie_id,home_goalie_name,home_goalie_starter,home_goalie_sa,home_goalie_ga,home_goalie_toi,away_goalie_id,away_goalie_name,away_goalie_starter,away_goalie_sa,away_goalie_ga,away_goalie_toi,home_pp_opportunities,home_pp_goals,home_pk_goals_against,away_pp_opportunities,away_pp_goals,away_pk_goals_against,home_pp_pct,away_pp_pct,home_pk_pct,away_pk_pct,home_rest_days,home_is_b2b,home_games_last_7,away_rest_days,away_is_b2b,away_games_last_7,home_xgoals,home_xgoals_against,home_corsi_pct,home_fenwick_pct,home_shots_on_goal,home_hd_shots,home_hd_shots_against,away_xgoals,away_xgoals_against,away_corsi_pct,away_fenwick_pct,away_shots_on_goal,away_hd_shots,away_hd_shots_against,total_line,over_price,under_price,moneypuck_available,market_available,pregame_confirmed
2023020143,2023-11-01,2023,COL,STL,4,1,5,4,1,False,False,0,5,8481031,I. Prosvetov,True,28,1,60:00,8476412,J. Binnington,True,28,4,59:32,3,1,0,4,0,0,0.3333,0.0,1.0,1.0,3,False,2,5,False,2,3.59,1.992,0.5221,0.4943,28.0,2.0,0.0,1.992,3.59,0.4779,0.5057,28.0,0.0,2.0,6.5,-108,-112,True,True,
2023020144,2023-11-01,2023,ANA,ARI,4,3,7,3,3,True,False,1,6,8480843,L. Dostal,True,35,3,63:27,8478872,K. Vejmelka,True,29,4,62:48,4,2,0,4,0,0,0.5,0.0,1.0,1.0,2,False,3,2,False,2,1.918,2.589,0.3853,0.4167,29.0,1.0,1.0,2.589,1.918,0.6147,0.5833,35.0,1.0,1.0,6.5,-110,-110,True,True,
2023020146,2023-11-02,2023,CBJ,TBL,4,2,6,4,2,False,False,0,6,8478007,E. Merzlikins,True,29,2,60:00,8477035,M. Tomkins,True,27,3,57:47,4,0,0,3,0,0,0.0,0.0,1.0,1.0,3,False,2,3,False,1,3.285,1.845,0.4667,0.4778,28.0,3.0,0.0,1.845,3.285,0.5333,0.5222,29.0,0.0,3.0,6.5,-120,100,True,True,
2023020147,2023-11-02,2023,DET,FLA,0,2,2,0,2,False,False,0,2,8473503,J. Reimer,True,26,1,58:04,8475683,S. Bobrovsky,True,22,0,59:49,5,0,0,5,0,0,0.0,0.0,1.0,1.0,3,False,2,3,False,2,2.262,3.076,0.4107,0.443,22.0,3.0,4.0,3.076,2.262,0.5893,0.557,27.0,4.0,3.0,6.5,-125,105,True,True,
2023020148,2023-11-02,2023,NYR,CAR,2,1,3,2,1,False,False,0,3,8478048,I. Shesterkin,True,27,1,59:28,8475883,F. Andersen,True,26,2,58:48,5,1,0,2,1,0,0.2,0.5,1.0,1.0,3,False,2,3,False,2,2.67,2.787,0.4407,0.4762,26.0,2.0,3.0,2.787,2.67,0.5593,0.5238,27.0,3.0,2.0,5.5,-112,-108,True,True,
2023020149,2023-11-02,2023,OTT,LAK,2,3,5,2,3,False,False,0,5,8476914,J. Korpisalo,True,38,3,59:22,8475660,C. Talbot,True,26,2,60:00,3,1,0,4,1,0,0.3333,0.25,1.0,1.0,5,False,1,2,False,3,1.82,3.83,0.3923,0.3956,26.0,1.0,4.0,3.83,1.82,0.6077,0.6044,38.0,4.0,1.0,7.0,110,-130,True,True,
2023020150,2023-11-02,2023,WSH,NYI,0,3,3,0,3,False,False,0,3,8475311,D. Kuemper,True,21,3,57:58,8473575,S. Varlamov,True,32,0,60:00,3,0,0,2,0,0,0.0,0.0,1.0,1.0,4,False,2,3,False,2,4.393,3.91,0.6667,0.6237,32.0,4.0,6.0,3.91,4.393,0.3333,0.3763,21.0,6.0,4.0,5.5,-108,-112,True,True,
2023020145,2023-11-02,2023,BOS,TOR,3,2,5,2,2,True,True,0,4,8480280,J. Swayman,True,35,2,65:00,8478492,I. Samsonov,True,40,2,64:54,2,0,0,2,0,0,0.0,0.0,1.0,1.0,3,False,2,2,False,2,4.71,2.177,0.5241,0.5138,40.0,7.0,1.0,2.177,4.71,0.4759,0.4862,35.0,1.0,7.0,6.0,100,-120,True,True,
2023020151,2023-11-02,2023,MIN,NJD,3,5,8,3,5,False,False,0,8,8479406,F. Gustavsson,True,38,5,58:31,8477970,V. Vanecek,True,25,3,60:00,2,1,0,5,3,0,0.5,0.6,1.0,1.0,4,False,2,4,False,2,2.649,4.486,0.4492,0.4286,25.0,5.0,6.0,4.486,2.649,0.5508,0.5714,38.0,6.0,5.0,7.0,114,-135,True,True,
2023020152,2023-11-02,2023,EDM,DAL,3,4,7,3,4,False,False,0,7,8479973,S. Skinner,True,27,4,57:50,8475809,S. Wedgewood,True,49,3,59:56,4,0,0,2,1,0,0.0,0.5,1.0,1.0,4,False,1,1,True,2,5.527,2.892,0.7,0.7129,49.0,7.0,3.0,2.892,5.527,0.3,0.2871,27.0,3.0,7.0,6.5,-115,-105,True,True,
2023020153,2023-11-02,2023,ARI,MTL,3,2,5,3,2,False,False,0,5,8478971,C. Ingram,True,30,2,60:00,8474596,J. Allen,True,35,3,57:45,4,1,0,5,1,0,0.25,0.2,1.0,1.0,1,True,3,3,False,2,3.722,2.588,0.5659,0.5217,35.0,4.0,3.0,2.588,3.722,0.4341,0.4783,30.0,3.0,4.0,6.5,100,-120,True,True,
2023020154,2023-11-02,2023,SEA,NSH,4,2,6,4,2,False,False,0,6,8475831,P. Grubauer,True,34,2,59:54,8477424,J. Saros,True,31,4,57:52,4,1,0,5,2,0,0.25,0.4,1.0,1.0,3,False,2,2,False,2,1.785,3.487,0.4628,0.4138,31.0,0.0,3.0,3.487,1.785,0.5372,0.5862,34.0,3.0,0.0,6.0,100,-120,True,True,
2023020155,2023-11-02,2023,VGK,WPG,5,2,7,5,2,False,False,0,7,8480313,L. Thompson,True,31,2,60:00,8476945,C. Hellebuyck,True,25,4,59:23,4,2,0,5,1,0,0.5,0.2,1.0,1.0,3,False,3,3,False,2,2.837,3.385,0.3661,0.4198,26.0,2.0,4.0,3.385,2.837,0.6339,0.5802,31.0,4.0,2.0,6.0,-105,-115,True,True,
2023020156,2023-11-02,2023,SJS,VAN,1,10,11,1,10,False,False,0,11,8478039,K. Kahkonen,True,19,6,28:47,8477967,T. Demko,True,31,1,60:00,3,1,0,5,4,0,0.3333,0.8,1.0,1.0,4,False,2,2,False,3,3.381,5.042,0.4683,0.4945,31.0,6.0,5.0,5.042,3.381,0.5317,0.5055,33.0,5.0,6.0,6.0,-122,102,True,True,
2023020157,2023-11-03,2023,BUF,PHI,1,5,6,1,5,False,False,0,6,8480045,U. Luukkonen,True,19,5,60:00,8481035,S. Ersson,True,22,1,60:00,2,0,0,2,0,0,0.0,0.0,1.0,1.0,2,False,2,2,False,3,2.762,2.568,0.4952,0.5507,22.0,1.0,2.0,2.568,2.762,0.5048,0.4493,19.0,2.0,1.0,7.0,114,-135,True,True,
2023020158,2023-11-03,2023,STL,NJD,4,1,5,4,1,False,False,0,5,8476412,J. Binnington,True,34,1,60:00,8481033,A. Schmid,True,33,2,57:50,2,0,0,1,0,0,0.0,0.0,1.0,1.0,2,False,1,1,True,2,5.847,4.267,0.512,0.4851,35.0,7.0,9.0,4.267,5.847,0.488,0.5149,34.0,9.0,7.0,6.5,-120,100,True,True,
2023020159,2023-11-04,2023,EDM,NSH,2,5,7,2,5,False,False,0,7,8475789,J. Campbell,True,34,5,60:00,8480947,K. Lankinen,True,35,2,60:00,3,2,0,4,1,0,0.6667,0.25,1.0,1.0,2,False,2,2,False,2,3.1,3.326,0.5565,0.5165,35.0,4.0,5.0,3.326,3.1,0.4435,0.4835,34.0,5.0,4.0,6.5,-130,110,True,True,
2023020160,2023-11-04,2023,ARI,WPG,3,5,8,3,5,False,False,0,8,8478872,K. Vejmelka,True,27,5,57:52,8476945,C. Hellebuyck,True,25,3,60:00,3,1,0,3,1,0,0.3333,0.3333,1.0,1.0,2,False,3,2,False,2,2.935,3.072,0.4091,0.4342,25.0,4.0,3.0,3.072,2.935,0.5909,0.5658,27.0,3.0,4.0,6.5,-102,-118,True,True,
2023020161,2023-11-04,2023,DET,BOS,5,4,9,5,4,False,False,0,9,8478024,V. Husso,True,30,4,59:57,8476999,L. Ullmark,True,40,5,59:48,8,2,0,4,1,0,0.25,0.25,1.0,1.0,2,False,2,2,False,2,3.12,2.134,0.5748,0.573,40.0,3.0,3.0,2.134,3.12,0.4252,0.427,30.0,3.0,3.0,6.0,-112,-108,True,True,
2023020162,2023-11-04,2023,OTT,TBL,4,6,10,4,6,False,False,0,10,8476914,J. Korpisalo,True,21,3,24:57,8477992,J. Johansson,True,28,4,59:50,4,1,0,3,1,0,0.25,0.3333,1.0,1.0,2,False,1,2,False,2,2.93,4.792,0.4677,0.4607,28.0,4.0,8.0,4.792,2.93,0.5323,0.5393,38.0,8.0,4.0,7.0,114,-135,True,True,
2023020164,2023-11-04,2023,STL,MTL,6,3,9,6,3,False,False,0,9,8480981,J. Hofer,True,33,3,60:00,8478470,S. Montembeault,True,34,5,59:45,0,0,0,4,1,1,,0.25,1.0,,1,True,2,2,False,2,3.736,3.179,0.5167,0.5109,35.0,3.0,4.0,3.179,3.736,0.4833,0.4891,33.0,4.0,3.0,6.5,100,-120,True,True,
2023020165,2023-11-04,2023,TOR,BUF,4,6,10,4,6,False,False,0,10,8479361,J. Woll,True,40,5,59:23,8482221,D. Levi,True,28,4,60:00,4,1,1,3,1,0,0.25,0.3333,0.6667,1.0,2,False,2,1,True,3,3.224,4.856,0.488,0.4624,28.0,3.0,7.0,4.856,3.224,0.512,0.5376,41.0,7.0,3.0,6.5,-130,110,True,True,
2023020166,2023-11-04,2023,WSH,CBJ,2,1,3,2,1,False,False,0,3,8479292,C. Lindgren,True,35,1,59:37,8478007,E. Merzlikins,True,27,2,58:03,3,0,0,4,0,0,0.0,0.0,1.0,1.0,2,False,2,2,False,2,4.076,4.236,0.4286,0.4706,27.0,5.0,4.0,4.236,4.076,0.5714,0.5294,35.0,4.0,5.0,6.5,102,-122,True,True,
2023020163,2023-11-04,2023,PHI,LAK,0,5,5,0,5,False,False,0,5,8477361,C. Petersen,True,30,5,60:00,8475660,C. Talbot,True,24,0,59:52,4,0,0,5,1,0,0.0,0.2,1.0,1.0,1,True,3,2,False,2,2.045,2.525,0.5046,0.4756,24.0,0.0,2.0,2.525,2.045,0.4954,0.5244,30.0,2.0,0.0,6.5,-112,-108,True,True,
2023020167,2023-11-04,2023,NYI,CAR,3,4,7,3,3,True,False,1,6,8478009,I. Sorokin,True,46,4,61:14,8477293,A. Raanta,True,25,3,61:10,1,0,0,3,1,1,0.0,0.3333,1.0,0.0,2,False,2,2,False,2,1.856,3.886,0.2734,0.301,25.0,1.0,4.0,3.886,1.856,0.7266,0.699,46.0,4.0,1.0,5.5,-120,100,True,True,
2023020168,2023-11-04,2023,CHI,FLA,5,2,7,5,2,False,False,0,7,8475852,P. Mrazek,True,40,2,60:00,8476932,A. Stolarz,True,24,4,57:04,3,1,0,3,1,0,0.3333,0.3333,1.0,1.0,5,False,1,2,False,2,2.967,3.967,0.3306,0.3864,25.0,3.0,5.0,3.967,2.967,0.6694,0.6136,40.0,5.0,3.0,6.5,-110,-110,True,True,
2023020169,2023-11-04,2023,MIN,NYR,5,4,9,4,4,True,True,0,8,8479406,F. Gustavsson,True,4,3,06:53,8471734,J. Quick,True,39,4,65:00,4,0,0,1,0,0,0.0,0.0,1.0,1.0,2,False,2,2,False,2,5.036,1.272,0.705,0.7222,39.0,6.0,1.0,1.272,5.036,0.295,0.2778,18.0,1.0,6.0,6.0,-110,-110,True,True,
2023020170,2023-11-04,2023,SEA,CGY,3,6,9,3,6,False,False,0,9,8475831,P. Grubauer,True,29,4,58:42,8478435,D. Vladar,True,20,3,60:00,3,1,0,2,1,0,0.3333,0.5,1.0,1.0,2,False,2,3,False,2,1.743,3.638,0.4898,0.4507,20.0,0.0,7.0,3.638,1.743,0.5102,0.5493,31.0,7.0,0.0,6.0,-115,-105,True,True,
2023020171,2023-11-04,2023,SJS,PIT,2,10,12,2,10,False,False,0,12,8478406,M. Blackwood,True,18,6,29:27,8477465,T. Jarry,True,26,2,59:06,6,2,0,4,2,0,0.3333,0.5,1.0,1.0,2,False,2,5,False,1,3.019,4.259,0.4576,0.4881,26.0,5.0,6.0,4.259,3.019,0.5424,0.5119,35.0,6.0,5.0,6.5,-120,100,True,True,
2023020172,2023-11-04,2023,VAN,DAL,2,0,2,2,0,False,False,0,2,8477967,T. Demko,True,27,0,60:00,8479979,J. Oettinger,True,28,2,55:53,5,0,0,3,0,0,0.0,0.0,1.0,1.0,2,False,2,2,False,3,2.353,3.37,0.4915,0.4891,28.0,0.0,2.0,3.37,2.353,0.5085,0.5109,27.0,2.0,0.0,6.0,-122,102,True,True,
2023020173,2023-11-04,2023,VGK,COL,7,0,7,7,0,False,False,0,7,8478499,A. Hill,True,41,0,60:00,8480382,A. Georgiev,True,34,7,60:00,4,1,0,3,0,2,0.25,0.0,1.0,0.5,2,False,2,3,False,2,2.525,3.74,0.3786,0.4242,34.0,2.0,5.0,3.74,2.525,0.6214,0.5758,41.0,5.0,2.0,6.5,100,-120,True,True,
2023020174,2023-11-05,2023,CHI,NJD,2,4,6,2,4,False,False,0,6,8482821,A. Soderblom,True,40,3,57:53,8477970,V. Vanecek,True,34,2,59:55,2,0,0,3,1,0,0.0,0.3333,1.0,1.0,1,True,2,2,False,2,2.43,3.957,0.4331,0.4362,34.0,4.0,5.0,3.957,2.43,0.5669,0.5638,41.0,5.0,4.0,6.5,-105,-115,True,True,
2023020175,2023-11-05,2023,ANA,VGK,4,2,6,4,2,False,False,0,6,8476434,J. Gibson,True,32,2,60:00,8480313,L. Thompson,True,22,3,59:29,2,1,0,4,0,0,0.5,0.0,1.0,1.0,4,False,2,1,True,3,3.985,2.991,0.469,0.4458,23.0,5.0,4.0,2.991,3.985,0.531,0.5542,32.0,4.0,5.0,6.5,100,-120,True,True,
2023020176,2023-11-06,2023,FLA,CBJ,5,4,9,4,4,True,False,1,8,8475683,S. Bobrovsky,True,23,4,59:02,8478007,E. Merzlikins,True,10,3,06:09,1,0,0,2,1,0,0.0,0.5,1.0,1.0,2,False,2,2,False,2,3.8,4.062,0.6125,0.6471,46.0,3.0,6.0,4.062,3.8,0.3875,0.3529,23.0,6.0,3.0,6.5,-118,-102,True,True,
2023020177,2023-11-06,2023,TOR,TBL,6,5,11,5,5,True,False,1,10,8478492,I. Samsonov,True,12,4,15:13,8477992,J. Johansson,True,34,6,60:46,3,0,0,3,2,0,0.0,0.6667,1.0,1.0,2,False,3,2,False,2,2.796,3.932,0.5364,0.55,34.0,1.0,7.0,3.932,2.796,0.4636,0.45,31.0,7.0,1.0,6.5,-125,105,True,True,
2023020178,2023-11-06,2023,DAL,BOS,2,3,5,2,3,False,False,0,5,8479979,J. Oettinger,True,29,3,57:30,8480280,J. Swayman,True,37,2,59:31,3,0,0,4,1,0,0.0,0.25,1.0,1.0,2,False,3,2,False,2,3.032,2.544,0.5778,0.6129,37.0,1.0,3.0,2.544,3.032,0.4222,0.3871,29.0,3.0,1.0,5.5,-112,-108,True,True,
2023020179,2023-11-06,2023,VAN,EDM,6,2,8,6,2,False,False,0,8,8477967,T. Demko,True,43,2,60:00,8479973,S. Skinner,True,36,6,60:00,6,3,0,3,1,0,0.5,0.3333,1.0,1.0,2,False,3,2,False,2,4.057,3.624,0.4317,0.4608,36.0,7.0,6.0,3.624,4.057,0.5683,0.5392,43.0,6.0,7.0,7.0,105,-125,True,True,
2023020180,2023-11-07,2023,CAR,BUF,3,2,5,2,2,True,False,1,4,8477293,A. Raanta,True,21,2,61:06,8480045,U. Luukkonen,True,27,3,61:24,4,1,0,4,1,0,0.25,0.25,1.0,1.0,3,False,2,3,False,3,2.974,2.219,0.6055,0.5625,27.0,3.0,4.0,2.219,2.974,0.3945,0.4375,21.0,4.0,3.0,6.5,-120,100,True,True,
2023020181,2023-11-07,2023,MTL,TBL,3,5,8,3,5,False,False,0,8,8474596,J. Allen,True,9,4,13:50,8477035,M. Tomkins,True,26,3,60:00,6,1,0,5,2,0,0.1667,0.4,1.0,1.0,3,False,2,1,True,3,3.156,4.55,0.5169,0.4881,26.0,3.0,7.0,4.55,3.156,0.4831,0.5119,32.0,7.0,3.0,6.5,-112,-108,True,True,
2023020182,2023-11-07,2023,NYI,MIN,2,4,6,2,4,False,False,0,6,8473575,S. Varlamov,True,31,4,57:36,8470594,M. Fleury,True,29,2,59:52,5,1,0,4,1,0,0.2,0.25,1.0,1.0,3,False,2,3,False,2,3.231,2.493,0.5538,0.5109,29.0,4.0,5.0,2.493,3.231,0.4462,0.4891,31.0,5.0,4.0,6.0,102,-122,True,True,
2023020183,2023-11-07,2023,NYR,DET,5,3,8,5,3,False,False,0,8,8471734,J. Quick,True,28,3,60:00,8478024,V. Husso,True,32,5,56:42,3,2,0,6,0,0,0.6667,0.0,1.0,1.0,3,False,2,3,False,2,4.465,2.757,0.5299,0.5464,32.0,6.0,2.0,2.757,4.465,0.4701,0.4536,28.0,2.0,6.0,6.0,-120,100,True,True,
2023020184,2023-11-07,2023,STL,WPG,2,5,7,2,5,False,False,0,7,8476412,J. Binnington,True,36,4,59:23,8476945,C. Hellebuyck,True,22,2,59:32,1,0,0,3,2,0,0.0,0.6667,1.0,1.0,3,False,3,3,False,2,1.644,4.039,0.4158,0.4,22.0,0.0,4.0,4.039,1.644,0.5842,0.6,37.0,4.0,0.0,6.0,-110,-110,True,True,
2023020185,2023-11-07,2023,ARI,SEA,4,3,7,3,3,True,True,0,6,8478971,C. Ingram,True,38,3,65:00,8478916,J. Daccord,True,27,3,65:00,4,2,0,3,1,0,0.5,0.3333,1.0,1.0,3,False,3,3,False,2,2.386,4.207,0.4331,0.44,27.0,1.0,6.0,4.207,2.386,0.5669,0.56,38.0,6.0,1.0,6.5,-102,-118,True,True,
2023020186,2023-11-07,2023,CGY,NSH,4,2,6,4,2,False,False,0,6,8474593,J. Markstrom,True,18,2,59:42,8477424,J. Saros,True,38,3,58:00,3,0,0,2,0,0,0.0,0.0,1.0,1.0,3,False,2,3,False,2,4.014,1.602,0.6496,0.6829,39.0,5.0,3.0,1.602,4.014,0.3504,0.3171,18.0,3.0,5.0,6.0,-102,-118,True,True,
2023020187,2023-11-07,2023,ANA,PIT,0,2,2,0,2,False,False,0,2,8476434,J. Gibson,True,35,1,58:49,8477465,T. Jarry,True,20,0,38:15,3,0,0,2,0,0,0.0,0.0,1.0,1.0,2,False,2,3,False,1,2.372,2.962,0.4455,0.4375,31.0,4.0,3.0,2.962,2.372,0.5545,0.5625,36.0,3.0,4.0,6.5,-130,110,True,True,
2023020188,2023-11-07,2023,COL,NJD,6,3,9,6,3,False,False,0,9,8480382,A. Georgiev,True,23,3,60:00,8477970,V. Vanecek,True,31,5,58:28,5,1,0,6,2,1,0.2,0.3333,1.0,0.8,3,False,2,2,False,3,4.787,3.156,0.5586,0.5897,32.0,5.0,4.0,3.156,4.787,0.4414,0.4103,23.0,4.0,5.0,6.5,-108,-112,True,True,
2023020189,2023-11-07,2023,SJS,PHI,2,1,3,2,1,False,False,0,3,8478406,M. Blackwood,True,39,1,60:00,8481035,S. Ersson,True,19,2,58:28,5,1,0,4,0,0,0.2,0.0,1.0,1.0,3,False,2,3,False,3,2.236,2.696,0.4492,0.3947,19.0,1.0,2.0,2.696,2.236,0.5508,0.6053,39.0,2.0,1.0,6.5,-120,100,True,True,
2023020190,2023-11-08,2023,TOR,OTT,3,6,9,3,6,False,False,0,9,8479361,J. Woll,True,31,6,60:00,8476914,J. Korpisalo,True,30,3,60:00,2,1,0,3,1,0,0.5,0.3333,1.0,1.0,2,False,3,4,False,2,2.648,2.807,0.5254,0.5056,30.0,1.0,2.0,2.807,2.648,0.4746,0.4944,31.0,2.0,1.0,7.0,114,-135,True,True,
2023020191,2023-11-08,2023,WSH,FLA,3,4,7,3,3,True,False,1,6,8475311,D. Kuemper,True,25,4,60:15,8475683,S. Bobrovsky,True,28,3,60:15,2,0,0,1,0,1,0.0,0.0,1.0,0.5,4,False,2,2,False,3,2.662,3.025,0.5248,0.5139,28.0,4.0,6.0,3.025,2.662,0.4752,0.4861,25.0,6.0,4.0,6.5,-108,-112,True,True,
2023020192,2023-11-08,2023,VGK,LAK,1,4,5,1,4,False,False,0,5,8478499,A. Hill,True,32,3,58:23,8475660,C. Talbot,True,38,1,60:00,2,0,0,4,2,0,0.0,0.5,1.0,1.0,3,False,3,4,False,2,2.55,3.75,0.4514,0.4792,38.0,3.0,4.0,3.75,2.55,0.5486,0.5208,33.0,4.0,3.0,6.0,-115,-105,True,True,
2023020193,2023-11-09,2023,BOS,NYI,5,2,7,5,2,False,False,0,7,8476999,L. Ullmark,True,29,2,60:00,8478009,I. Sorokin,True,34,4,58:51,3,2,1,1,1,0,0.6667,1.0,0.0,1.0,3,False,2,2,False,2,3.615,3.425,0.4918,0.5114,35.0,1.0,5.0,3.425,3.615,0.5082,0.4886,29.0,5.0,1.0,5.5,100,-120,True,True,
2023020195,2023-11-09,2023,DET,MTL,2,3,5,2,2,True,False,1,4,8473503,J. Reimer,True,27,3,63:20,8480051,C. Primeau,True,29,2,64:16,4,0,0,5,2,0,0.0,0.4,1.0,1.0,2,False,2,2,False,2,2.136,2.874,0.5339,0.5349,29.0,1.0,5.0,2.874,2.136,0.4661,0.4651,27.0,5.0,1.0,6.5,-125,105,True,True,
2023020196,2023-11-09,2023,NYR,MIN,4,1,5,4,1,False,False,0,5,8475839,L. Domingue,True,26,1,60:00,8470594,M. Fleury,True,27,3,57:44,1,1,0,1,0,0,1.0,0.0,1.0,1.0,2,False,2,2,False,2,3.04,2.423,0.4661,0.4607,28.0,3.0,2.0,2.423,3.04,0.5339,0.5393,26.0,2.0,3.0,6.0,-122,102,True,True,
2023020197,2023-11-09,2023,OTT,VAN,2,5,7,2,5,False,False,0,7,8476341,A. Forsberg,True,16,5,60:00,8479193,C. DeSmith,True,30,2,59:23,2,0,0,3,1,0,0.0,0.3333,1.0,1.0,1,True,2,3,False,2,2.017,1.956,0.5784,0.6406,30.0,3.0,2.0,1.956,2.017,0.4216,0.3594,16.0,2.0,3.0,6.5,-130,110,True,True,
2023020198,2023-11-09,2023,TBL,CHI,3,5,8,3,5,False,False,0,8,8477992,J. Johansson,True,29,5,55:45,8475852,P. Mrazek,True,33,3,59:34,4,1,0,5,1,0,0.25,0.2,1.0,1.0,2,False,3,4,False,2,3.323,2.667,0.6204,0.5732,33.0,3.0,3.0,2.667,3.323,0.3796,0.4268,29.0,3.0,3.0,6.5,-118,-102,True,True,
2023020194,2023-11-09,2023,CBJ,DAL,2,5,7,2,5,False,False,0,7,8477484,S. Martin,True,30,4,58:26,8479979,J. Oettinger,True,29,2,60:00,1,0,0,2,0,0,0.0,0.0,1.0,1.0,3,False,2,3,False,2,2.341,3.426,0.4173,0.4536,29.0,0.0,4.0,3.426,2.341,0.5827,0.5464,31.0,4.0,0.0,6.5,102,-122,True,True,
2023020199,2023-11-09,2023,STL,ARI,2,1,3,2,1,False,False,0,3,8480981,J. Hofer,True,20,1,60:00,8478872,K. Vejmelka,True,33,2,58:04,7,0,0,2,1,0,0.0,0.5,1.0,1.0,2,False,3,2,False,2,4.627,2.16,0.5784,0.5921,33.0,4.0,3.0,2.16,4.627,0.4216,0.4079,20.0,3.0,4.0,6.5,100,-120,True,True,
2023020200,2023-11-09,2023,WPG,NSH,6,3,9,6,3,False,False,0,9,8476316,L. Brossoit,True,23,3,60:00,8477424,J. Saros,True,36,5,57:46,4,1,0,5,0,0,0.25,0.0,1.0,1.0,2,False,2,2,False,2,2.989,2.004,0.4956,0.5,37.0,3.0,1.0,2.004,2.989,0.5044,0.5,23.0,1.0,3.0,6.0,100,-120,True,True,
2023020201,2023-11-09,2023,COL,SEA,3,4,7,3,4,False,False,0,7,8481031,I. Prosvetov,True,22,4,59:28,8475831,P. Grubauer,True,26,3,60:00,3,0,0,4,1,0,0.0,0.25,1.0,1.0,2,False,2,2,False,2,1.988,4.237,0.5214,0.4625,26.0,2.0,7.0,4.237,1.988,0.4786,0.5375,22.0,7.0,2.0,6.5,-105,-115,True,True,
2023020202,2023-11-09,2023,LAK,PIT,3,4,7,3,3,True,False,1,6,8477831,P. Copley,True,20,4,63:45,8476433,M. Hellberg,True,36,3,63:45,3,0,1,2,0,1,0.0,0.0,0.5,0.6667,1,True,2,2,False,2,4.398,3.767,0.5847,0.593,36.0,8.0,5.0,3.767,4.398,0.4153,0.407,20.0,5.0,8.0,6.5,-130,110,True,True,
2023020203,2023-11-09,2023,SJS,EDM,3,2,5,3,2,False,False,0,5,8478406,M. Blackwood,True,41,2,60:00,8479973,S. Skinner,True,18,3,58:07,2,0,0,4,0,0,0.0,0.0,1.0,1.0,2,False,2,3,False,2,1.728,4.269,0.3185,0.3488,18.0,2.0,5.0,4.269,1.728,0.6815,0.6512,41.0,5.0,2.0,7.0,-102,-118,True,True,
2023020204,2023-11-10,2023,BUF,MIN,3,2,5,3,2,False,False,0,5,8482221,D. Levi,True,35,2,60:00,8479406,F. Gustavsson,True,25,3,58:15,4,0,0,5,2,0,0.0,0.4,1.0,1.0,3,False,2,1,True,3,2.421,5.661,0.4074,0.4066,25.0,3.0,8.0,5.661,2.421,0.5926,0.5934,35.0,8.0,3.0,6.5,-120,100,True,True,
2023020205,2023-11-10,2023,FLA,CAR,5,2,7,5,2,False,False,0,7,8475683,S. Bobrovsky,True,30,2,60:00,8477293,A. Raanta,True,34,4,59:43,2,0,0,3,0,0,0.0,0.0,1.0,1.0,2,False,3,3,False,2,4.137,1.768,0.4651,0.5056,35.0,6.0,2.0,1.768,4.137,0.5349,0.4944,30.0,2.0,6.0,6.5,-112,-108,True,True,
2023020206,2023-11-10,2023,NJD,WSH,2,4,6,2,4,False,False,0,6,8477970,V. Vanecek,True,5,2,10:37,8479292,C. Lindgren,True,26,2,59:06,4,0,0,4,0,0,0.0,0.0,1.0,1.0,3,False,2,2,False,2,3.169,2.176,0.5234,0.4868,26.0,4.0,1.0,2.176,3.169,0.4766,0.5132,27.0,1.0,4.0,6.0,-120,100,True,True,
2023020207,2023-11-10,2023,TOR,CGY,5,4,9,4,4,True,True,0,8,8479361,J. Woll,True,28,4,65:00,8478435,D. Vladar,True,36,4,65:00,1,1,0,2,0,1,1.0,0.0,1.0,0.0,2,False,3,3,False,2,4.344,2.356,0.5899,0.6019,36.0,5.0,2.0,2.356,4.344,0.4101,0.3981,28.0,2.0,5.0,6.5,-130,110,True,True,
2023020208,2023-11-10,2023,ANA,PHI,3,6,9,3,6,False,False,0,9,8480843,L. Dostal,True,35,5,57:30,8481035,S. Ersson,True,38,3,60:00,6,2,0,3,0,0,0.3333,0.0,1.0,1.0,3,False,2,3,False,2,4.094,2.879,0.5735,0.5446,38.0,2.0,3.0,2.879,4.094,0.4265,0.4554,36.0,3.0,2.0,6.0,-120,100,True,True,
2023020209,2023-11-10,2023,VGK,SJS,5,0,5,5,0,False,False,0,5,8478499,A. Hill,True,20,0,60:00,8478039,K. Kahkonen,True,39,5,60:00,0,0,0,4,0,1,,0.0,1.0,,2,False,3,1,True,3,2.814,2.465,0.5929,0.625,39.0,2.0,4.0,2.465,2.814,0.4071,0.375,20.0,4.0,2.0,6.5,100,-120,True,True,
2023020210,2023-11-11,2023,DET,CBJ,5,4,9,5,4,False,False,0,9,8478024,V. Husso,True,22,4,60:00,8477484,S. Martin,True,28,5,57:59,3,0,0,3,0,0,0.0,0.0,1.0,1.0,2,False,2,2,False,2,3.392,1.666,0.4397,0.48,28.0,6.0,1.0,1.666,3.392,0.5603,0.52,22.0,1.0,6.0,6.5,-130,110,True,True,
