game_id,season,game_date,home_team,away_team,commence_time_utc
662597,2022,2022-09-03,LAD,SDP,2022-09-03T01:00:00+00:00
662803,2022,2022-09-03,DET,KCR,2022-09-03T22:00:00+00:00
662963,2022,2022-09-03,CLE,SEA,2022-09-03T23:00:00+00:00
663214,2022,2022-09-03,BOS,TEX,2022-09-03T20:00:00+00:00
663321,2022,2022-09-03,ARI,MIL,2022-09-03T00:00:00+00:00
663355,2022,2022-09-03,BAL,OAK,2022-09-03T23:00:00+00:00
663436,2022,2022-09-03,LAA,HOU,2022-09-03T01:00:00+00:00
661437,2022,2022-09-04,CHW,MIN,2022-09-04T18:00:00+00:00
661474,2022,2022-09-04,ATL,MIA,2022-09-04T17:00:00+00:00
661853,2022,2022-09-04,TBR,NYY,2022-09-04T17:00:00+00:00
661927,2022,2022-09-04,STL,CHC,2022-09-04T18:00:00+00:00
662030,2022,2022-09-04,SFG,PHI,2022-09-04T20:00:00+00:00
662299,2022,2022-09-04,PIT,TOR,2022-09-04T16:00:00+00:00
662424,2022,2022-09-04,NYM,WSN,2022-09-04T17:00:00+00:00
662599,2022,2022-09-04,LAD,SDP,2022-09-04T23:00:00+00:00
662786,2022,2022-09-04,DET,KCR,2022-09-04T17:00:00+00:00
662962,2022,2022-09-04,CLE,SEA,2022-09-04T18:00:00+00:00
663107,2022,2022-09-04,CIN,COL,2022-09-04T16:00:00+00:00
663108,2022,2022-09-04,CIN,COL,2022-09-04T16:00:00+00:00
663213,2022,2022-09-04,BOS,TEX,2022-09-04T17:00:00+00:00
663311,2022,2022-09-04,ARI,MIL,2022-09-04T20:00:00+00:00
663354,2022,2022-09-04,BAL,OAK,2022-09-04T17:00:00+00:00
663435,2022,2022-09-04,LAA,HOU,2022-09-04T20:00:00+00:00
661045,2022,2022-09-05,BAL,TOR,2022-09-05T17:00:00+00:00
661088,2022,2022-09-05,HOU,TEX,2022-09-05T23:00:00+00:00
661236,2022,2022-09-05,NYY,MIN,2022-09-05T17:00:00+00:00
661852,2022,2022-09-05,TBR,BOS,2022-09-05T20:00:00+00:00
661926,2022,2022-09-05,STL,WSN,2022-09-05T20:00:00+00:00
662121,2022,2022-09-05,SEA,CHW,2022-09-05T22:00:00+00:00
662211,2022,2022-09-05,SDP,ARI,2022-09-05T22:00:00+00:00
662602,2022,2022-09-05,LAD,SFG,2022-09-05T02:00:00+00:00
662646,2022,2022-09-05,KCR,CLE,2022-09-05T00:00:00+00:00
662860,2022,2022-09-05,COL,MIL,2022-09-05T20:00:00+00:00
663353,2022,2022-09-05,BAL,TOR,2022-09-05T17:00:00+00:00
663434,2022,2022-09-05,LAA,DET,2022-09-05T01:00:00+00:00
661087,2022,2022-09-06,HOU,TEX,2022-09-06T00:00:00+00:00
661597,2022,2022-09-06,PHI,MIA,2022-09-06T22:00:00+00:00
661925,2022,2022-09-06,STL,WSN,2022-09-06T23:00:00+00:00
662043,2022,2022-09-06,TBR,BOS,2022-09-06T22:00:00+00:00
662138,2022,2022-09-06,SEA,CHW,2022-09-06T01:00:00+00:00
662205,2022,2022-09-06,SDP,ARI,2022-09-06T01:00:00+00:00
662282,2022,2022-09-06,PIT,NYM,2022-09-06T22:00:00+00:00
662313,2022,2022-09-06,OAK,ATL,2022-09-06T01:00:00+00:00
662601,2022,2022-09-06,LAD,SFG,2022-09-06T02:00:00+00:00
662644,2022,2022-09-06,KCR,CLE,2022-09-06T00:00:00+00:00
662859,2022,2022-09-06,COL,MIL,2022-09-06T00:00:00+00:00
663242,2022,2022-09-06,CHC,CIN,2022-09-06T23:00:00+00:00
663407,2022,2022-09-06,LAA,DET,2022-09-06T01:00:00+00:00
663458,2022,2022-09-06,BAL,TOR,2022-09-06T23:00:00+00:00
661086,2022,2022-09-07,HOU,TEX,2022-09-07T00:00:00+00:00
661235,2022,2022-09-07,NYY,MIN,2022-09-07T19:00:00+00:00
661251,2022,2022-09-07,NYY,MIN,2022-09-07T19:00:00+00:00
661596,2022,2022-09-07,PHI,MIA,2022-09-07T22:00:00+00:00
661924,2022,2022-09-07,STL,WSN,2022-09-07T23:00:00+00:00
662065,2022,2022-09-07,TBR,BOS,2022-09-07T22:00:00+00:00
662137,2022,2022-09-07,SEA,CHW,2022-09-07T20:00:00+00:00
662216,2022,2022-09-07,SDP,ARI,2022-09-07T00:00:00+00:00
662283,2022,2022-09-07,PIT,NYM,2022-09-07T16:00:00+00:00
662285,2022,2022-09-07,PIT,NYM,2022-09-07T22:00:00+00:00
662312,2022,2022-09-07,OAK,ATL,2022-09-07T19:00:00+00:00
662582,2022,2022-09-07,LAD,SFG,2022-09-07T20:00:00+00:00
662643,2022,2022-09-07,KCR,CLE,2022-09-07T00:00:00+00:00
662871,2022,2022-09-07,COL,MIL,2022-09-07T19:00:00+00:00
663168,2022,2022-09-07,CHC,CIN,2022-09-07T23:00:00+00:00
663409,2022,2022-09-07,LAA,DET,2022-09-07T20:00:00+00:00
663457,2022,2022-09-07,BAL,TOR,2022-09-07T23:00:00+00:00
661219,2022,2022-09-08,MIL,SFG,2022-09-08T20:00:00+00:00
661233,2022,2022-09-08,MIL,SFG,2022-09-08T20:00:00+00:00
661252,2022,2022-09-08,NYY,MIN,2022-09-08T23:00:00+00:00
661595,2022,2022-09-08,PHI,MIA,2022-09-08T22:00:00+00:00
661923,2022,2022-09-08,STL,WSN,2022-09-08T17:00:00+00:00
662334,2022,2022-09-08,OAK,CHW,2022-09-08T01:00:00+00:00
663241,2022,2022-09-08,CHC,CIN,2022-09-08T18:00:00+00:00
661085,2022,2022-09-09,HOU,LAA,2022-09-09T00:00:00+00:00
661185,2022,2022-09-09,MIL,CIN,2022-09-09T00:00:00+00:00
661234,2022,2022-09-09,NYY,TBR,2022-09-09T23:00:00+00:00
661337,2022,2022-09-09,MIA,NYM,2022-09-09T22:00:00+00:00
661594,2022,2022-09-09,PHI,WSN,2022-09-09T23:00:00+00:00
661650,2022,2022-09-09,MIN,CLE,2022-09-09T00:00:00+00:00
661830,2022,2022-09-09,TEX,TOR,2022-09-09T00:00:00+00:00
661850,2022,2022-09-09,SDP,LAD,2022-09-09T01:00:00+00:00
662136,2022,2022-09-09,SEA,ATL,2022-09-09T01:00:00+00:00
662284,2022,2022-09-09,PIT,STL,2022-09-09T22:00:00+00:00
662333,2022,2022-09-09,OAK,CHW,2022-09-09T01:00:00+00:00
662637,2022,2022-09-09,KCR,DET,2022-09-09T00:00:00+00:00
662870,2022,2022-09-09,COL,ARI,2022-09-09T00:00:00+00:00
663217,2022,2022-09-09,CHC,SFG,2022-09-09T20:00:00+00:00
663456,2022,2022-09-09,BAL,BOS,2022-09-09T23:00:00+00:00
661084,2022,2022-09-10,HOU,LAA,2022-09-10T23:00:00+00:00
661175,2022,2022-09-10,MIL,CIN,2022-09-10T23:00:00+00:00
661282,2022,2022-09-10,NYY,TBR,2022-09-10T17:00:00+00:00
661323,2022,2022-09-10,MIA,NYM,2022-09-10T22:00:00+00:00
661593,2022,2022-09-10,PHI,WSN,2022-09-10T22:00:00+00:00
661665,2022,2022-09-10,MIN,CLE,2022-09-10T23:00:00+00:00
661841,2022,2022-09-10,TEX,TOR,2022-09-10T23:00:00+00:00
661849,2022,2022-09-10,SDP,LAD,2022-09-10T00:00:00+00:00
662088,2022,2022-09-10,SEA,ATL,2022-09-10T01:00:00+00:00
662265,2022,2022-09-10,PIT,STL,2022-09-10T23:00:00+00:00
662322,2022,2022-09-10,OAK,CHW,2022-09-10T20:00:00+00:00
662636,2022,2022-09-10,KCR,DET,2022-09-10T20:00:00+00:00
662869,2022,2022-09-10,COL,ARI,2022-09-10T00:00:00+00:00
663127,2022,2022-09-10,CHC,SFG,2022-09-10T18:00:00+00:00
663455,2022,2022-09-10,BAL,BOS,2022-09-10T21:00:00+00:00
661083,2022,2022-09-11,HOU,LAA,2022-09-11T18:00:00+00:00
661176,2022,2022-09-11,MIL,CIN,2022-09-11T18:00:00+00:00
661232,2022,2022-09-11,NYY,TBR,2022-09-11T17:00:00+00:00
661322,2022,2022-09-11,MIA,NYM,2022-09-11T17:00:00+00:00
661592,2022,2022-09-11,PHI,WSN,2022-09-11T17:00:00+00:00
661647,2022,2022-09-11,MIN,CLE,2022-09-11T18:00:00+00:00
661839,2022,2022-09-11,TEX,TOR,2022-09-11T18:00:00+00:00
661848,2022,2022-09-11,SDP,LAD,2022-09-11T20:00:00+00:00
662120,2022,2022-09-11,SEA,ATL,2022-09-11T20:00:00+00:00
662323,2022,2022-09-11,OAK,CHW,2022-09-11T20:00:00+00:00
662325,2022,2022-09-11,PIT,STL,2022-09-11T17:00:00+00:00
662635,2022,2022-09-11,KCR,DET,2022-09-11T18:00:00+00:00
662868,2022,2022-09-11,COL,ARI,2022-09-11T19:00:00+00:00
663130,2022,2022-09-11,CHC,SFG,2022-09-11T00:00:00+00:00
663264,2022,2022-09-11,BAL,BOS,2022-09-11T17:00:00+00:00
661419,2022,2022-09-12,MIA,TEX,2022-09-12T23:00:00+00:00
661420,2022,2022-09-12,MIA,TEX,2022-09-12T17:00:00+00:00
661799,2022,2022-09-12,TOR,TBR,2022-09-12T23:00:00+00:00
662029,2022,2022-09-12,SFG,ATL,2022-09-12T01:00:00+00:00
662423,2022,2022-09-12,NYM,CHC,2022-09-12T23:00:00+00:00
662782,2022,2022-09-12,DET,HOU,2022-09-12T22:00:00+00:00
662970,2022,2022-09-12,CLE,LAA,2022-09-12T22:00:00+00:00
663085,2022,2022-09-12,CIN,PIT,2022-09-12T22:00:00+00:00
663324,2022,2022-09-12,ARI,LAD,2022-09-12T01:00:00+00:00
661320,2022,2022-09-13,MIA,PHI,2022-09-13T22:00:00+00:00
661436,2022,2022-09-13,CHW,COL,2022-09-13T00:00:00+00:00
661645,2022,2022-09-13,MIN,KCR,2022-09-13T23:00:00+00:00
661798,2022,2022-09-13,TOR,TBR,2022-09-13T23:00:00+00:00
661838,2022,2022-09-13,TEX,OAK,2022-09-13T00:00:00+00:00
661840,2022,2022-09-13,TOR,TBR,2022-09-13T17:00:00+00:00
661922,2022,2022-09-13,STL,MIL,2022-09-13T23:00:00+00:00
662028,2022,2022-09-13,SFG,ATL,2022-09-13T01:00:00+00:00
662119,2022,2022-09-13,SEA,SDP,2022-09-13T01:00:00+00:00
662430,2022,2022-09-13,NYM,CHC,2022-09-13T23:00:00+00:00
662464,2022,2022-09-13,WSN,BAL,2022-09-13T23:00:00+00:00
662787,2022,2022-09-13,DET,HOU,2022-09-13T22:00:00+00:00
662965,2022,2022-09-13,CLE,LAA,2022-09-13T22:00:00+00:00
663106,2022,2022-09-13,CIN,PIT,2022-09-13T22:00:00+00:00
663158,2022,2022-09-13,CIN,PIT,2022-09-13T16:00:00+00:00
663160,2022,2022-09-13,BOS,NYY,2022-09-13T23:00:00+00:00
663323,2022,2022-09-13,ARI,LAD,2022-09-13T01:00:00+00:00
661336,2022,2022-09-14,MIA,PHI,2022-09-14T22:00:00+00:00
661435,2022,2022-09-14,CHW,COL,2022-09-14T18:00:00+00:00
661646,2022,2022-09-14,MIN,KCR,2022-09-14T23:00:00+00:00
661770,2022,2022-09-14,TOR,TBR,2022-09-14T23:00:00+00:00
661829,2022,2022-09-14,TEX,OAK,2022-09-14T00:00:00+00:00
661921,2022,2022-09-14,STL,MIL,2022-09-14T23:00:00+00:00
662027,2022,2022-09-14,SFG,ATL,2022-09-14T19:00:00+00:00
662118,2022,2022-09-14,SEA,SDP,2022-09-14T20:00:00+00:00
662422,2022,2022-09-14,NYM,CHC,2022-09-14T23:00:00+00:00
662463,2022,2022-09-14,WSN,BAL,2022-09-14T23:00:00+00:00
662792,2022,2022-09-14,DET,HOU,2022-09-14T17:00:00+00:00
662969,2022,2022-09-14,CLE,LAA,2022-09-14T17:00:00+00:00
663006,2022,2022-09-14,CIN,PIT,2022-09-14T16:00:00+00:00
663159,2022,2022-09-14,BOS,NYY,2022-09-14T23:00:00+00:00
663322,2022,2022-09-14,ARI,LAD,2022-09-14T01:00:00+00:00
661321,2022,2022-09-15,MIA,PHI,2022-09-15T22:00:00+00:00
661644,2022,2022-09-15,MIN,KCR,2022-09-15T23:00:00+00:00
661822,2022,2022-09-15,TOR,TBR,2022-09-15T19:00:00+00:00
661919,2022,2022-09-15,STL,CIN,2022-09-15T23:00:00+00:00
662398,2022,2022-09-15,NYM,PIT,2022-09-15T23:00:00+00:00
662709,2022,2022-09-15,HOU,OAK,2022-09-15T23:00:00+00:00
662974,2022,2022-09-15,CLE,CHW,2022-09-15T17:00:00+00:00
663284,2022,2022-09-15,ARI,SDP,2022-09-15T01:00:00+00:00
661164,2022,2022-09-16,MIL,NYY,2022-09-16T00:00:00+00:00
661473,2022,2022-09-16,ATL,PHI,2022-09-16T23:00:00+00:00
661776,2022,2022-09-16,TOR,BAL,2022-09-16T23:00:00+00:00
661953,2022,2022-09-16,STL,CIN,2022-09-16T00:00:00+00:00
662026,2022,2022-09-16,SFG,LAD,2022-09-16T02:00:00+00:00
662064,2022,2022-09-16,TBR,TEX,2022-09-16T23:00:00+00:00
662404,2022,2022-09-16,NYM,PIT,2022-09-16T23:00:00+00:00
662490,2022,2022-09-16,WSN,MIA,2022-09-16T23:00:00+00:00
662740,2022,2022-09-16,HOU,OAK,2022-09-16T00:00:00+00:00
662781,2022,2022-09-16,DET,CHW,2022-09-16T23:00:00+00:00
662959,2022,2022-09-16,CLE,MIN,2022-09-16T23:00:00+00:00
663126,2022,2022-09-16,CHC,COL,2022-09-16T18:00:00+00:00
663209,2022,2022-09-16,BOS,KCR,2022-09-16T23:00:00+00:00
663283,2022,2022-09-16,ARI,SDP,2022-09-16T01:00:00+00:00
663427,2022,2022-09-16,LAA,SEA,2022-09-16T01:00:00+00:00
661163,2022,2022-09-17,MIL,NYY,2022-09-17T23:00:00+00:00
661472,2022,2022-09-17,ATL,PHI,2022-09-17T23:00:00+00:00
661769,2022,2022-09-17,TOR,BAL,2022-09-17T19:00:00+00:00
661952,2022,2022-09-17,STL,CIN,2022-09-17T23:00:00+00:00
661965,2022,2022-09-17,STL,CIN,2022-09-17T17:00:00+00:00
662015,2022,2022-09-17,TBR,TEX,2022-09-17T22:00:00+00:00
662024,2022,2022-09-17,SFG,LAD,2022-09-17T01:00:00+00:00
662403,2022,2022-09-17,NYM,PIT,2022-09-17T23:00:00+00:00
662462,2022,2022-09-17,WSN,MIA,2022-09-17T20:00:00+00:00
662784,2022,2022-09-17,DET,CHW,2022-09-17T22:00:00+00:00
662823,2022,2022-09-17,HOU,OAK,2022-09-17T23:00:00+00:00
662958,2022,2022-09-17,CLE,MIN,2022-09-17T23:00:00+00:00
663129,2022,2022-09-17,CHC,COL,2022-09-17T18:00:00+00:00
663141,2022,2022-09-17,CLE,MIN,2022-09-17T17:00:00+00:00
663208,2022,2022-09-17,BOS,KCR,2022-09-17T20:00:00+00:00
663289,2022,2022-09-17,ARI,SDP,2022-09-17T00:00:00+00:00
663426,2022,2022-09-17,LAA,SEA,2022-09-17T01:00:00+00:00
661162,2022,2022-09-18,MIL,NYY,2022-09-18T18:00:00+00:00
661471,2022,2022-09-18,ATL,PHI,2022-09-18T17:00:00+00:00
661780,2022,2022-09-18,TOR,BAL,2022-09-18T17:00:00+00:00
661930,2022,2022-09-18,STL,CIN,2022-09-18T18:00:00+00:00
661994,2022,2022-09-18,TBR,TEX,2022-09-18T17:00:00+00:00
662025,2022,2022-09-18,SFG,LAD,2022-09-18T23:00:00+00:00
662402,2022,2022-09-18,NYM,PIT,2022-09-18T17:00:00+00:00
662461,2022,2022-09-18,WSN,MIA,2022-09-18T17:00:00+00:00
662783,2022,2022-09-18,DET,CHW,2022-09-18T16:00:00+00:00
662822,2022,2022-09-18,HOU,OAK,2022-09-18T18:00:00+00:00
662968,2022,2022-09-18,CLE,MIN,2022-09-18T17:00:00+00:00
663112,2022,2022-09-18,CHC,COL,2022-09-18T18:00:00+00:00
663207,2022,2022-09-18,BOS,KCR,2022-09-18T17:00:00+00:00
663287,2022,2022-09-18,ARI,SDP,2022-09-18T20:00:00+00:00
663425,2022,2022-09-18,LAA,SEA,2022-09-18T20:00:00+00:00
661161,2022,2022-09-19,MIL,NYM,2022-09-19T23:00:00+00:00
661299,2022,2022-09-19,MIA,CHC,2022-09-19T22:00:00+00:00
661470,2022,2022-09-19,ATL,WSN,2022-09-19T23:00:00+00:00
662013,2022,2022-09-19,TBR,HOU,2022-09-19T22:00:00+00:00
662622,2022,2022-09-19,LAD,ARI,2022-09-19T02:00:00+00:00
662886,2022,2022-09-19,COL,SFG,2022-09-19T00:00:00+00:00
663044,2022,2022-09-19,CLE,MIN,2022-09-19T17:00:00+00:00
663263,2022,2022-09-19,BAL,DET,2022-09-19T23:00:00+00:00
663423,2022,2022-09-19,LAA,SEA,2022-09-19T20:00:00+00:00
661159,2022,2022-09-20,MIL,NYM,2022-09-20T23:00:00+00:00
661229,2022,2022-09-20,NYY,PIT,2022-09-20T23:00:00+00:00
661298,2022,2022-09-20,MIA,CHC,2022-09-20T22:00:00+00:00
661434,2022,2022-09-20,CHW,CLE,2022-09-20T00:00:00+00:00
661469,2022,2022-09-20,ATL,WSN,2022-09-20T23:00:00+00:00
661591,2022,2022-09-20,PHI,TOR,2022-09-20T22:00:00+00:00
661837,2022,2022-09-20,TEX,LAA,2022-09-20T00:00:00+00:00
662012,2022,2022-09-20,TBR,HOU,2022-09-20T22:00:00+00:00
662204,2022,2022-09-20,SDP,STL,2022-09-20T01:00:00+00:00
662321,2022,2022-09-20,OAK,SEA,2022-09-20T01:00:00+00:00
662607,2022,2022-09-20,LAD,ARI,2022-09-20T02:00:00+00:00
662621,2022,2022-09-20,LAD,ARI,2022-09-20T19:00:00+00:00
662634,2022,2022-09-20,KCR,MIN,2022-09-20T00:00:00+00:00
662867,2022,2022-09-20,COL,SFG,2022-09-20T00:00:00+00:00
663104,2022,2022-09-20,CIN,BOS,2022-09-20T22:00:00+00:00
663262,2022,2022-09-20,BAL,DET,2022-09-20T23:00:00+00:00
661070,2022,2022-09-21,CIN,BOS,2022-09-21T22:00:00+00:00
661158,2022,2022-09-21,MIL,NYM,2022-09-21T18:00:00+00:00
661228,2022,2022-09-21,NYY,PIT,2022-09-21T23:00:00+00:00
661297,2022,2022-09-21,MIA,CHC,2022-09-21T22:00:00+00:00
661433,2022,2022-09-21,CHW,CLE,2022-09-21T00:00:00+00:00
661468,2022,2022-09-21,ATL,WSN,2022-09-21T16:00:00+00:00
661588,2022,2022-09-21,PHI,TOR,2022-09-21T22:00:00+00:00
661783,2022,2022-09-21,TEX,LAA,2022-09-21T00:00:00+00:00
662011,2022,2022-09-21,TBR,HOU,2022-09-21T22:00:00+00:00
662203,2022,2022-09-21,SDP,STL,2022-09-21T01:00:00+00:00
662320,2022,2022-09-21,OAK,SEA,2022-09-21T01:00:00+00:00
662606,2022,2022-09-21,LAD,ARI,2022-09-21T02:00:00+00:00
662633,2022,2022-09-21,KCR,MIN,2022-09-21T00:00:00+00:00
662899,2022,2022-09-21,COL,SFG,2022-09-21T00:00:00+00:00
663261,2022,2022-09-21,BAL,DET,2022-09-21T23:00:00+00:00
661069,2022,2022-09-22,CIN,MIL,2022-09-22T22:00:00+00:00
661243,2022,2022-09-22,NYY,BOS,2022-09-22T23:00:00+00:00
661432,2022,2022-09-22,CHW,CLE,2022-09-22T00:00:00+00:00
661609,2022,2022-09-22,PHI,ATL,2022-09-22T23:00:00+00:00
661806,2022,2022-09-22,TEX,LAA,2022-09-22T18:00:00+00:00
662041,2022,2022-09-22,TBR,TOR,2022-09-22T22:00:00+00:00
662202,2022,2022-09-22,SDP,STL,2022-09-22T20:00:00+00:00
662264,2022,2022-09-22,PIT,CHC,2022-09-22T22:00:00+00:00
662306,2022,2022-09-22,OAK,SEA,2022-09-22T19:00:00+00:00
662586,2022,2022-09-22,LAD,ARI,2022-09-22T02:00:00+00:00
662632,2022,2022-09-22,KCR,MIN,2022-09-22T18:00:00+00:00
662898,2022,2022-09-22,COL,SFG,2022-09-22T19:00:00+00:00
663260,2022,2022-09-22,BAL,HOU,2022-09-22T23:00:00+00:00
661068,2022,2022-09-23,CIN,MIL,2022-09-23T22:00:00+00:00
661222,2022,2022-09-23,NYY,BOS,2022-09-23T23:00:00+00:00
661296,2022,2022-09-23,MIA,WSN,2022-09-23T22:00:00+00:00
661431,2022,2022-09-23,CHW,DET,2022-09-23T00:00:00+00:00
661587,2022,2022-09-23,PHI,ATL,2022-09-23T23:00:00+00:00
661668,2022,2022-09-23,MIN,LAA,2022-09-23T00:00:00+00:00
661807,2022,2022-09-23,TEX,CLE,2022-09-23T00:00:00+00:00
662040,2022,2022-09-23,TBR,TOR,2022-09-23T23:00:00+00:00
662263,2022,2022-09-23,PIT,CHC,2022-09-23T22:00:00+00:00
662305,2022,2022-09-23,OAK,NYM,2022-09-23T01:00:00+00:00
662585,2022,2022-09-23,LAD,STL,2022-09-23T02:00:00+00:00
662642,2022,2022-09-23,KCR,SEA,2022-09-23T00:00:00+00:00
662897,2022,2022-09-23,COL,SDP,2022-09-23T00:00:00+00:00
663259,2022,2022-09-23,BAL,HOU,2022-09-23T23:00:00+00:00
663282,2022,2022-09-23,ARI,SFG,2022-09-23T01:00:00+00:00
661067,2022,2022-09-24,CIN,MIL,2022-09-24T22:00:00+00:00
661221,2022,2022-09-24,NYY,BOS,2022-09-24T17:00:00+00:00
661295,2022,2022-09-24,MIA,WSN,2022-09-24T22:00:00+00:00
661430,2022,2022-09-24,CHW,DET,2022-09-24T23:00:00+00:00
661586,2022,2022-09-24,PHI,ATL,2022-09-24T20:00:00+00:00
661656,2022,2022-09-24,MIN,LAA,2022-09-24T23:00:00+00:00
661805,2022,2022-09-24,TEX,CLE,2022-09-24T23:00:00+00:00
662039,2022,2022-09-24,TBR,TOR,2022-09-24T22:00:00+00:00
662249,2022,2022-09-24,PIT,CHC,2022-09-24T22:00:00+00:00
662311,2022,2022-09-24,OAK,NYM,2022-09-24T20:00:00+00:00
662584,2022,2022-09-24,LAD,STL,2022-09-24T01:00:00+00:00
662641,2022,2022-09-24,KCR,SEA,2022-09-24T23:00:00+00:00
662866,2022,2022-09-24,COL,SDP,2022-09-24T00:00:00+00:00
663258,2022,2022-09-24,BAL,HOU,2022-09-24T23:00:00+00:00
663281,2022,2022-09-24,ARI,SFG,2022-09-24T00:00:00+00:00
661066,2022,2022-09-25,CIN,MIL,2022-09-25T17:00:00+00:00
661220,2022,2022-09-25,NYY,BOS,2022-09-25T23:00:00+00:00
661294,2022,2022-09-25,MIA,WSN,2022-09-25T17:00:00+00:00
661429,2022,2022-09-25,CHW,DET,2022-09-25T18:00:00+00:00
661585,2022,2022-09-25,PHI,ATL,2022-09-25T17:00:00+00:00
661667,2022,2022-09-25,MIN,LAA,2022-09-25T18:00:00+00:00
661828,2022,2022-09-25,TEX,CLE,2022-09-25T18:00:00+00:00
662063,2022,2022-09-25,TBR,TOR,2022-09-25T17:00:00+00:00
662243,2022,2022-09-25,PIT,CHC,2022-09-25T17:00:00+00:00
662310,2022,2022-09-25,OAK,NYM,2022-09-25T20:00:00+00:00
662598,2022,2022-09-25,LAD,STL,2022-09-25T20:00:00+00:00
662631,2022,2022-09-25,KCR,SEA,2022-09-25T18:00:00+00:00
662865,2022,2022-09-25,COL,SDP,2022-09-25T19:00:00+00:00
663280,2022,2022-09-25,ARI,SFG,2022-09-25T19:00:00+00:00
663454,2022,2022-09-25,BAL,HOU,2022-09-25T17:00:00+00:00
661768,2022,2022-09-26,TOR,NYY,2022-09-26T23:00:00+00:00
662242,2022,2022-09-26,PIT,CIN,2022-09-26T22:00:00+00:00
662460,2022,2022-09-26,WSN,ATL,2022-09-26T23:00:00+00:00
663250,2022,2022-09-26,BOS,BAL,2022-09-26T23:00:00+00:00
661155,2022,2022-09-27,MIL,STL,2022-09-27T23:00:00+00:00
661666,2022,2022-09-27,MIN,CHW,2022-09-27T23:00:00+00:00
661778,2022,2022-09-27,TOR,NYY,2022-09-27T23:00:00+00:00
662046,2022,2022-09-27,SFG,COL,2022-09-27T01:00:00+00:00
662117,2022,2022-09-27,SEA,TEX,2022-09-27T01:00:00+00:00
662210,2022,2022-09-27,SDP,LAD,2022-09-27T01:00:00+00:00
662241,2022,2022-09-27,PIT,CIN,2022-09-27T22:00:00+00:00
662401,2022,2022-09-27,NYM,MIA,2022-09-27T23:00:00+00:00
662489,2022,2022-09-27,WSN,ATL,2022-09-27T23:00:00+00:00
662774,2022,2022-09-27,DET,KCR,2022-09-27T22:00:00+00:00
662821,2022,2022-09-27,HOU,ARI,2022-09-27T00:00:00+00:00
662955,2022,2022-09-27,CLE,TBR,2022-09-27T22:00:00+00:00
663128,2022,2022-09-27,CHC,PHI,2022-09-27T23:00:00+00:00
663206,2022,2022-09-27,BOS,BAL,2022-09-27T23:00:00+00:00
663422,2022,2022-09-27,LAA,OAK,2022-09-27T01:00:00+00:00
661099,2022,2022-09-28,WSN,ATL,2022-09-28T23:00:00+00:00
661112,2022,2022-09-28,SEA,TEX,2022-09-28T01:00:00+00:00
661133,2022,2022-09-28,MIN,CHW,2022-09-28T23:00:00+00:00
661154,2022,2022-09-28,MIL,STL,2022-09-28T23:00:00+00:00
661737,2022,2022-09-28,TOR,NYY,2022-09-28T23:00:00+00:00
662045,2022,2022-09-28,SFG,COL,2022-09-28T01:00:00+00:00
662214,2022,2022-09-28,SDP,LAD,2022-09-28T01:00:00+00:00
662240,2022,2022-09-28,PIT,CIN,2022-09-28T16:00:00+00:00
662400,2022,2022-09-28,NYM,MIA,2022-09-28T23:00:00+00:00
662773,2022,2022-09-28,DET,KCR,2022-09-28T22:00:00+00:00
662820,2022,2022-09-28,HOU,ARI,2022-09-28T00:00:00+00:00
662967,2022,2022-09-28,CLE,TBR,2022-09-28T22:00:00+00:00
663098,2022,2022-09-28,CHC,PHI,2022-09-28T23:00:00+00:00
663181,2022,2022-09-28,BOS,BAL,2022-09-28T23:00:00+00:00
663421,2022,2022-09-28,LAA,OAK,2022-09-28T01:00:00+00:00
661128,2022,2022-09-29,SEA,TEX,2022-09-29T01:00:00+00:00
661132,2022,2022-09-29,MIN,CHW,2022-09-29T17:00:00+00:00
661156,2022,2022-09-29,MIL,MIA,2022-09-29T23:00:00+00:00
662050,2022,2022-09-29,SFG,COL,2022-09-29T01:00:00+00:00
662209,2022,2022-09-29,SDP,LAD,2022-09-29T01:00:00+00:00
662772,2022,2022-09-29,DET,KCR,2022-09-29T17:00:00+00:00
662932,2022,2022-09-29,CLE,TBR,2022-09-29T22:00:00+00:00
663110,2022,2022-09-29,CHC,PHI,2022-09-29T18:00:00+00:00
663180,2022,2022-09-29,BOS,BAL,2022-09-29T17:00:00+00:00
663420,2022,2022-09-29,LAA,OAK,2022-09-29T01:00:00+00:00
661097,2022,2022-09-30,WSN,PHI,2022-09-30T17:00:00+00:00
661111,2022,2022-09-30,SEA,OAK,2022-09-30T01:00:00+00:00
661157,2022,2022-09-30,MIL,MIA,2022-09-30T00:00:00+00:00
661218,2022,2022-09-30,NYY,BAL,2022-09-30T23:00:00+00:00
661467,2022,2022-09-30,ATL,NYM,2022-09-30T23:00:00+00:00
661751,2022,2022-09-30,TOR,BOS,2022-09-30T23:00:00+00:00
661958,2022,2022-09-30,STL,PIT,2022-09-30T00:00:00+00:00
662049,2022,2022-09-30,SFG,ARI,2022-09-30T02:00:00+00:00
662208,2022,2022-09-30,SDP,CHW,2022-09-30T01:00:00+00:00
662596,2022,2022-09-30,LAD,COL,2022-09-30T02:00:00+00:00
662771,2022,2022-09-30,DET,MIN,2022-09-30T23:00:00+00:00
662819,2022,2022-09-30,HOU,TBR,2022-09-30T00:00:00+00:00
662940,2022,2022-09-30,CLE,KCR,2022-09-30T23:00:00+00:00
