game_id,date,season,home_team,away_team,home_ortg,home_drtg,home_pace,away_ortg,away_drtg,away_pace,home_ortg_x_away_drtg,away_ortg_x_home_drtg,home_ortg_trend,away_ortg_trend,home_pace_trend,away_pace_trend,home_3pa_rate,away_3pa_rate,home_ft_rate,away_ft_rate,home_pace_vol,away_pace_vol,home_tov_rate,away_tov_rate,home_dreb_rate,away_dreb_rate,home_ortg_fb,home_drtg_fb,home_pace_fb,away_ortg_fb,away_drtg_fb,away_pace_fb,home_games_in_season,away_games_in_season,injury_adj_home,injury_adj_away,proj_total_naive,actual_total,home_score,away_score,days_rest_home,b2b_flag_home,games_l7_home,days_rest_away,b2b_flag_away,games_l7_away,rolling_league_avg,close_total,opening_total,home_3par_season,home_FTr_season,home_opp_FTr_season,away_3par_season,away_FTr_season,away_opp_FTr_season,combined_3par,foul_environment_score,team_pair,meeting_number,natl_tv,national_tv_flag,holiday_flag,game_spread,ref_1,ref_2,ref_3,attendance,crew_avg_pts,crew_avg_ft_rate,went_ot,home_win_pct_last10,home_streak,home_cover_pct_last10,home_pts_scored_last10,home_pts_allowed_last10,home_pace_proxy_last10,home_total_last10,away_win_pct_last10,away_streak,away_cover_pct_last10,away_pts_scored_last10,away_pts_allowed_last10,away_pace_proxy_last10,away_total_last10,home_3in4,away_3in4,game_month,day_of_week,days_into_season,is_early_season,is_late_season,line_move,line_move_direction,combined_pace_proxy,prior_meeting_over_rate,prior_meeting_avg_me,closing_line_percentile,line_vs_recent_env,home_opp_tov_rate,away_opp_tov_rate,combined_tov_env,rest_asymmetry,rest_asymmetry_large,rest_asymmetry_home_advantage,rest_asymmetry_away_advantage,high_foul_environment,low_foul_environment,bilateral_foul_environment,is_tanking_candidate,is_seeding_game,short_rotation_proxy,early_season_anchor,home_schedule_harder,away_schedule_harder,schedule_compression_flag,high_variance_environment
22301093,2024-04-02,2023-24,PHI,OKC,109.13,114.93,98.74,113.4,112.86,101.8,12316.79,13033.59,14.3,-0.984,-0.575,-1.155,0.4141,0.3957,0.2037,0.2232,3.0,3.0,0.1261,0.1209,0.7441,0.7697,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,74,0.0,0.0,223.14,214,109,105,1,0,3,1,0,4,228.79,221.0,225.5,0.3735243902439024,0.2665280487804878,0.2737365853658536,0.382440243902439,0.2438975609756097,0.2590841463414634,0.7559646341463415,0.5176341463414634,OKC_vs_PHI,2,TNT/truTV,0,0,,Tony Brothers,Jason Goldenberg,Marat Kogut,20733.0,230.84133479478743,0.2688395652173913,0,0.4,1.0,0.3,108.1,107.9,108.0,210.5,0.7,2.0,0.6,117.6,113.9,115.75,230.2,0,0,4,1,161,0,1,-4.5,-1,111.875,1.0,19.5,25.468622656886712,109.125,0.15003,0.14857,0.5456000000000001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22300589,2024-04-02,2023-24,GSW,DAL,116.33,112.95,102.4,119.5,110.84,101.57,12893.34,13498.53,0.051,3.203,-2.635,-1.404,0.3918,0.4112,0.1701,0.2401,3.0,3.0,0.1294,0.1141,0.763,0.7796,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,74,74,0.0,0.0,240.51,204,104,100,1,0,4,1,0,3,228.81,232.0,233.0,0.4246768292682927,0.2227646341463414,0.25165,0.4409719512195122,0.254640243902439,0.2418853658536585,0.8656487804878049,0.506290243902439,DAL_vs_GSW,3,,0,0,,,,,,,,0,0.6,4.0,0.5,114.3,109.7,112.0,231.5,0.9,7.0,0.2,116.7,103.7,110.2,234.9,0,0,4,1,161,0,1,-1.0,-1,111.1,0.5,-6.5,66.62591687041565,120.9,0.1303099999999999,0.13372,0.50753,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22301100,2024-04-02,2023-24,UTA,CLE,112.3,117.44,102.04,107.8,110.15,98.03,12369.76,12659.36,-3.002,0.213,0.043,0.104,0.3973,0.4493,0.2362,0.2226,3.0,3.0,0.1436,0.1399,0.7598,0.7538,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,75,0.0,0.0,220.18,242,113,129,1,0,3,1,0,3,228.75,216.0,216.0,0.4064182926829269,0.2531670731707316,0.2386719512195122,0.4216914634146341,0.2373048780487804,0.2418890243902439,0.828109756097561,0.4759768292682926,CLE_vs_UTA,2,,0,0,,Tyler Ford,Scott Twardoski,CJ Washington,18206.0,230.49470631213808,0.2646599741461133,0,0.1,-9.0,0.3,107.3,119.5,113.4,227.8,0.4,-1.0,0.7,105.0,110.1,107.55,218.0,0,0,4,1,161,0,1,0.0,0,110.475,1.0,13.5,11.532192339038303,105.525,0.11083,0.12472,0.51905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22301103,2024-04-03,2023-24,WAS,LAL,105.92,113.47,102.52,113.81,112.6,103.26,11926.73,12913.87,-3.888,-6.121,0.839,2.013,0.4056,0.3858,0.2107,0.2855,3.0,3.0,0.1415,0.1397,0.7398,0.7842,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,76,76,0.0,0.0,226.07,245,120,125,0,1,4,0,1,4,228.69,235.0,235.0,0.3896975609756097,0.2235512195121951,0.2609243902439024,0.3594621951219512,0.2781878048780488,0.1942012195121951,0.7491597560975609,0.5391121951219513,LAL_vs_WAS,2,,0,0,,Nick Buchert,Intae Hwang,Bill Kennedy,20333.0,229.28849477775609,0.2601112546956767,0,0.4,1.0,0.6,107.4,116.0,111.7,223.7,0.7,2.0,0.6,121.3,116.4,118.85,235.9,1,1,4,2,162,0,1,0.0,0,115.275,1.0,21.5,74.81662591687042,119.725,0.12039,0.11098,0.51257,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
22301105,2024-04-03,2023-24,BOS,OKC,123.54,107.58,99.49,113.37,114.75,101.68,14175.67,12196.34,-1.872,2.108,-2.143,-1.043,0.4793,0.4053,0.1998,0.2302,3.0,3.0,0.1077,0.1271,0.7653,0.7764,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,75,0.0,0.0,238.29,235,135,100,1,0,3,0,1,4,228.71,229.5,230.5,0.4708,0.2270682926829268,0.1909048780487804,0.382440243902439,0.2438975609756097,0.2590841463414634,0.8532402439024391,0.4348024390243902,BOS_vs_OKC,2,ESPN,1,0,,Phenizee Ransom,Sean Wright,Zach Zarba,19156.0,230.91406870638752,0.2535553023081052,0,0.8,2.0,0.8,121.3,108.3,114.8,233.3,0.7,-1.0,0.6,117.0,112.7,114.85,228.3,0,1,4,2,162,0,1,-1.0,-1,114.825,1.0,10.0,59.20945395273024,114.675,0.12788,0.15815,0.52083,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22301104,2024-04-03,2023-24,ATL,DET,120.51,112.38,101.14,105.23,113.37,101.21,13661.69,11825.94,3.219,-3.269,0.453,-2.277,0.4234,0.3884,0.2019,0.258,3.0,3.0,0.129,0.1534,0.7729,0.8114,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,75,0.0,0.0,228.39,234,121,113,1,0,4,1,0,3,228.71,224.5,223.0,0.4082939024390244,0.2529146341463414,0.245240243902439,0.360980487804878,0.248990243902439,0.2789914634146341,0.7692743902439025,0.4942304878048781,ATL_vs_DET,3,,0,0,,Brian Forte,Kevin Scott,Tom Washington,17899.0,227.25509021886023,0.2452924784831275,0,0.6,1.0,0.8,117.3,114.1,115.7,226.5,0.1,-1.0,0.3,99.0,112.3,105.65,213.2,0,0,4,2,162,0,1,1.5,1,110.675,1.0,14.0,38.75305623471883,113.825,0.13153,0.1183999999999999,0.53233,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22301107,2024-04-03,2023-24,MIL,MEM,117.77,108.86,99.93,104.23,116.5,99.24,13721.3,11346.06,-4.704,-1.916,2.204,2.236,0.4477,0.4323,0.2522,0.2766,3.0,3.0,0.1207,0.164,0.7993,0.7574,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,75,0.0,0.0,221.09,212,101,111,0,1,3,1,0,3,228.71,219.5,222.5,0.4303146341463414,0.2738939024390244,0.2366231707317073,0.4288451219512195,0.2418268292682926,0.2535536585365853,0.859159756097561,0.4784499999999999,MEM_vs_MIL,2,,0,0,,Eric Dalen,Karl Lane,Brett Nansel,17420.0,227.47016922471468,0.2499440384363111,0,0.5,-1.0,0.6,115.9,115.1,115.5,223.2,0.3,1.0,0.8,107.0,117.0,112.0,219.6,0,0,4,2,162,0,1,-3.0,-1,113.75,0.0,0.0,20.660146699266505,105.75,0.1141399999999999,0.14701,0.54585,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22301109,2024-04-03,2023-24,NOP,ORL,113.3,110.71,100.42,110.15,109.71,96.21,12430.13,12193.82,-5.612,-2.825,0.216,0.127,0.3758,0.4009,0.2483,0.2598,3.0,3.0,0.1206,0.1612,0.7762,0.7989,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,75,0.0,0.0,219.68,225,108,117,1,0,3,1,0,4,228.69,207.5,209.5,0.3726243902439024,0.2650085365853658,0.2397682926829268,0.369260975609756,0.2897317073170731,0.2666475609756097,0.7418853658536585,0.5295,NOP_vs_ORL,2,,0,0,,James Capers,John Conley,Sean Corbin,16427.0,228.4672461946655,0.2632965854978354,0,0.6,-2.0,0.4,109.5,105.9,107.7,218.1,0.7,2.0,0.4,109.0,100.4,104.7,209.3,0,0,4,2,162,0,1,-2.0,-1,106.2,1.0,19.5,1.7114914425427872,101.3,0.14541,0.15334,0.58055,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
22301110,2024-04-03,2023-24,PHX,CLE,114.31,109.06,103.15,109.01,110.26,98.09,12603.74,11888.05,-0.125,6.543,-1.361,1.381,0.403,0.4488,0.1929,0.2333,3.0,3.0,0.1517,0.1435,0.7838,0.7612,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,76,0.0,0.0,224.7,223,122,101,1,0,3,0,1,4,228.69,226.5,226.5,0.3782073170731707,0.274930487804878,0.2317780487804878,0.4216914634146341,0.2373048780487804,0.2418890243902439,0.7998987804878048,0.4690829268292683,CLE_vs_PHX,2,ESPN,1,0,,Ray Acosta,Derrick Collins,Mark Lindsay,17071.0,228.81511300703485,0.2526243248765155,0,0.6,1.0,0.6,115.5,112.6,114.05,229.4,0.4,1.0,0.8,106.3,111.9,109.1,216.7,0,1,4,2,162,0,1,0.0,0,111.575,1.0,7.5,46.251018744906276,114.925,0.09879,0.13116,0.52515,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22301102,2024-04-03,2023-24,CHA,POR,110.73,115.48,97.34,106.78,116.13,99.25,12859.15,12330.78,7.328,-8.111,-1.744,1.734,0.4245,0.3668,0.1943,0.2011,3.0,3.0,0.1385,0.1618,0.7439,0.7395,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,75,0.0,0.0,213.79,175,86,89,1,0,4,1,0,3,228.74,212.5,212.0,0.392159756097561,0.2133926829268292,0.2388329268292682,0.3694817073170731,0.2302475609756097,0.2768634146341463,0.7616414634146341,0.469080487804878,CHA_vs_POR,2,,0,0,,Kevin Cutler,Jacyn Goble,Evan Scott,14209.0,228.75571784712812,0.2579463513426419,0,0.2,-3.0,0.7,101.6,114.7,108.15,215.7,0.0,-10.0,0.7,102.1,117.2,109.65,217.8,1,0,4,2,162,0,1,0.5,1,108.9,0.0,-41.5,5.093724531377343,103.6,0.14588,0.12894,0.5751200000000001,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22301108,2024-04-03,2023-24,MIN,TOR,110.09,104.54,98.09,110.4,117.43,101.9,12927.62,11541.27,0.393,1.04,0.324,-1.003,0.3907,0.3895,0.2401,0.2063,3.0,3.0,0.1234,0.1511,0.7571,0.6862,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,75,0.0,0.0,220.48,218,133,85,0,1,4,0,1,3,228.7,215.0,215.5,0.3850646341463414,0.274380487804878,0.2545865853658536,0.3694719512195122,0.2426292682926829,0.2216060975609756,0.7545365853658537,0.4972158536585366,MIN_vs_TOR,2,,0,0,,Brent Barnaky,David Guthrie,Matt Kallio,18024.0,228.9741638367168,0.260337655319322,0,0.8,1.0,0.4,111.2,102.4,106.8,213.7,0.0,-14.0,0.3,102.4,119.9,111.15,234.2,1,1,4,2,162,0,1,-0.5,-1,108.975,0.0,-31.5,9.005704971475142,106.025,0.15506,0.1619,0.5914600000000001,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
22301106,2024-04-03,2023-24,BKN,IND,113.18,111.69,99.05,115.43,112.94,102.28,12782.78,12892.16,2.627,3.705,0.699,0.057,0.4066,0.355,0.2483,0.2251,3.0,3.0,0.1432,0.1086,0.7646,0.745,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,76,76,0.0,0.0,230.12,226,115,111,1,0,4,1,0,3,228.72,230.5,231.0,0.4125731707317073,0.2386548780487805,0.2427231707317073,0.3811378048780487,0.2239731707317073,0.2927134146341463,0.7937109756097561,0.4666963414634146,BKN_vs_IND,3,,0,0,,Curtis Blair,Robert Hussey,Ashley Moyer-Gleich,17732.0,229.9407608331659,0.2599169352506378,0,0.3,-2.0,0.5,106.5,113.1,109.8,217.9,0.6,2.0,0.4,121.7,114.6,118.15,237.7,1,0,4,2,162,0,1,-0.5,-1,113.975,0.5,5.25,62.10268948655256,116.525,0.1305,0.13235,0.51465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22301112,2024-04-04,2023-24,NYK,SAC,109.06,111.68,95.08,112.6,112.19,100.92,12235.59,12575.69,9.212,-0.531,2.5,-3.049,0.4425,0.4075,0.1956,0.2262,3.0,3.0,0.1391,0.1255,0.7602,0.7915,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,75,0.0,0.0,217.24,229,120,109,1,0,3,1,0,3,228.67,213.5,215.5,0.4044987804878049,0.2475926829268293,0.2330487804878048,0.4330963414634146,0.231390243902439,0.2677451219512195,0.8375951219512195,0.4644390243902438,NYK_vs_SAC,2,TNT/truTV,0,0,,Tony Brothers,Michael Smith,Justin Van Duyne,19812.0,228.4991246498599,0.2550979662698413,0,0.6,-3.0,0.7,113.3,105.4,109.35,201.1,0.6,2.0,0.2,108.9,105.0,106.95,227.1,0,0,4,3,163,0,1,-2.0,-1,108.15,0.0,-28.5,6.519967400162999,105.35,0.14928,0.14979,0.56367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22301124,2024-04-04,2023-24,DAL,ATL,114.88,111.88,102.32,109.41,117.19,99.52,13463.32,12241.67,1.237,0.126,-1.889,1.924,0.4171,0.4277,0.2356,0.1954,3.0,3.0,0.1187,0.1284,0.7779,0.7828,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,76,0.0,0.0,226.36,204,109,95,1,0,3,0,1,4,228.66,228.0,230.0,0.4409719512195122,0.254640243902439,0.2418853658536585,0.4082939024390244,0.2529146341463414,0.245240243902439,0.8492658536585367,0.4948,ATL_vs_DAL,2,,0,0,,JB DeRosa,Courtney Kirkland,Dannica Mosher,20211.0,227.82093361958513,0.2622500916680003,0,0.8,-1.0,0.2,114.0,104.9,109.45,226.3,0.7,2.0,0.8,117.2,113.0,115.1,219.9,0,1,4,3,163,0,1,-2.0,-1,112.275,1.0,47.0,52.77098614506927,115.725,0.13757,0.1282599999999999,0.5129299999999999,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22301114,2024-04-04,2023-24,LAC,DEN,115.01,119.02,98.53,112.0,112.25,97.96,12909.72,13330.71,-0.895,-1.846,-0.395,0.749,0.3899,0.3365,0.2646,0.2104,3.0,3.0,0.1387,0.1217,0.7347,0.7521,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,76,0.0,0.0,223.03,202,102,100,1,0,3,1,0,3,228.68,221.5,218.5,0.3837280487804878,0.2591134146341463,0.2388621951219512,0.3519280487804878,0.2269768292682927,0.2553743902439024,0.7356560975609756,0.4658390243902439,DEN_vs_LAC,4,TNT/truTV,0,0,,Aaron Smith,Josh Tiven,CJ Washington,19370.0,229.97339874999284,0.2585066359454251,0,0.5,-1.0,0.5,109.4,112.7,111.05,228.7,0.7,2.0,0.5,112.7,106.0,109.35,222.2,0,0,4,3,163,0,1,3.0,1,110.2,0.0,-6.666666666666667,27.098614506927465,111.3,0.12167,0.12969,0.51176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22301113,2024-04-04,2023-24,HOU,GSW,117.09,111.56,101.61,113.76,108.63,101.47,12719.96,12690.53,-9.272,-1.717,-0.076,-2.824,0.4169,0.3858,0.2304,0.1659,3.0,3.0,0.1109,0.1298,0.7553,0.7635,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,75,0.0,0.0,234.4,243,110,133,1,0,3,1,0,3,228.67,228.0,227.0,0.3981646341463415,0.2595890243902439,0.2895195121951219,0.4246768292682927,0.2227646341463414,0.25165,0.8228414634146342,0.5122841463414634,GSW_vs_HOU,3,,0,0,,Tyler Ford,Natalie Sago,Scott Twardoski,18055.0,229.00969749379593,0.2603069538639264,0,0.8,-2.0,0.8,121.9,112.8,117.35,232.8,0.7,5.0,0.5,114.8,108.8,111.8,218.9,0,0,4,3,163,0,1,1.0,1,114.575,0.5,-4.0,52.77098614506927,113.425,0.1476299999999999,0.12791,0.5162399999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22301111,2024-04-04,2023-24,MIA,PHI,113.51,108.04,96.8,112.54,113.76,96.71,12913.43,12158.68,7.888,9.789,2.029,0.547,0.4072,0.417,0.2226,0.2096,3.0,3.0,0.1124,0.1299,0.8122,0.743,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,75,76,0.0,0.0,218.71,214,105,109,1,0,3,1,0,3,228.68,209.5,210.0,0.3941658536585366,0.2596695121951219,0.2249036585365853,0.3735243902439024,0.2665280487804878,0.2737365853658536,0.7676902439024391,0.4914317073170732,MIA_vs_PHI,4,,0,0,,Marc Davis,Jacyn Goble,J.T. Orr,19719.0,228.26374811167543,0.2503708586239443,0,0.7,3.0,0.5,108.1,99.4,103.75,213.7,0.5,2.0,0.3,108.5,107.0,107.75,210.5,0,0,4,3,163,0,1,-0.5,-1,105.75,0.3333333333333333,-6.0,2.852485737571312,103.75,0.15511,0.1487,0.54611,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22301121,2024-04-05,2023-24,MEM,DET,102.21,111.33,99.51,104.43,112.24,101.63,11471.74,11626.1,0.752,-1.781,0.805,-1.5,0.417,0.3782,0.2626,0.2564,3.0,3.0,0.1561,0.1524,0.759,0.8133,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,76,76,0.0,0.0,207.81,198,108,90,1,0,3,1,0,3,228.58,212.5,209.5,0.4288451219512195,0.2418268292682926,0.2535536585365853,0.360980487804878,0.248990243902439,0.2789914634146341,0.7898256097560976,0.5025439024390244,DET_vs_MEM,3,,0,0,,JB DeRosa,Andy Nagy,Brandon Schwab,16745.0,227.35502928444103,0.2574421937866055,0,0.3,2.0,0.8,107.2,117.4,112.3,213.2,0.1,-2.0,0.4,100.8,113.6,107.2,215.0,0,0,4,4,164,0,1,3.0,1,109.75,0.5,0.75,5.093724531377343,102.75,0.14494,0.12535,0.57879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22301122,2024-04-05,2023-24,MIL,TOR,116.41,108.37,99.42,109.1,117.73,102.16,13705.26,11823.02,-6.723,-2.137,1.441,-0.529,0.4429,0.3839,0.2358,0.2035,3.0,3.0,0.1233,0.1539,0.7899,0.6897,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,76,76,0.0,0.0,227.29,228,111,117,1,0,3,1,0,3,228.55,229.5,225.0,0.4303146341463414,0.2738939024390244,0.2366231707317073,0.3694719512195122,0.2426292682926829,0.2216060975609756,0.7997865853658537,0.4792524390243902,MIL_vs_TOR,3,,0,0,,Matt Boland,Bill Kennedy,Ashley Moyer-Gleich,17750.0,229.4565826330532,0.2637830320265579,0,0.5,-2.0,0.6,116.6,113.3,114.95,224.0,0.0,-15.0,0.4,100.5,121.9,111.2,232.2,1,1,4,4,164,0,1,4.5,1,113.075,1.0,15.0,59.20945395273024,116.425,0.11485,0.15089,0.54294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22301125,2024-04-05,2023-24,PHX,MIN,114.75,108.5,102.81,117.24,107.8,97.01,12369.6,12720.44,-3.166,1.034,-1.151,0.357,0.3997,0.3931,0.1928,0.2404,3.0,3.0,0.1483,0.1181,0.7875,0.7536,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,76,76,0.0,0.0,231.78,184,97,87,1,0,3,1,0,4,228.54,216.5,218.0,0.3782073170731707,0.274930487804878,0.2317780487804878,0.3850646341463414,0.274380487804878,0.2545865853658536,0.7632719512195122,0.5061585365853658,MIN_vs_PHX,2,NBA TV,0,0,,Brandon Adair,Sean Corbin,John Goble,17071.0,226.4725495544644,0.250679054860624,0,0.7,2.0,0.5,116.5,110.0,113.25,226.2,0.8,2.0,0.4,112.7,100.9,106.8,220.4,0,1,4,4,164,0,1,-1.5,-1,110.025,1.0,24.0,13.039934800325998,106.475,0.10367,0.15531,0.52538,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
22301126,2024-04-05,2023-24,LAC,UTA,112.57,117.33,99.06,110.92,126.11,101.54,14195.9,13013.63,-3.796,-4.012,0.605,0.188,0.3902,0.3995,0.2666,0.2304,3.0,3.0,0.1367,0.1487,0.745,0.7567,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,76,76,0.0,0.0,224.16,233,131,102,0,1,4,2,0,3,228.5,223.0,223.5,0.3837280487804878,0.2591134146341463,0.2388621951219512,0.4064182926829269,0.2531670731707316,0.2386719512195122,0.7901463414634147,0.4920292682926829,LAC_vs_UTA,3,,0,0,,Ray Acosta,Mark Lindsay,Jenna Schroeder,19370.0,228.1072253065001,0.2568721078533426,0,0.6,1.0,0.5,109.2,111.5,110.35,226.8,0.0,-10.0,0.3,106.2,120.2,113.2,235.2,1,0,4,4,164,0,1,-0.5,-1,111.775,0.5,3.25,31.7440912795436,111.225,0.12601,0.11677,0.52818,-2,1,0,1,0,0,0,1,0,1,0,0,0,0,1
22301123,2024-04-05,2023-24,NOP,SAS,111.38,110.92,99.71,108.5,114.87,103.87,12794.06,12034.75,-5.305,2.086,0.157,0.003,0.3765,0.4046,0.2527,0.2374,3.0,3.0,0.1194,0.1474,0.7842,0.7862,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,76,76,0.0,0.0,223.81,220,109,111,1,0,3,2,0,3,228.55,219.0,219.5,0.3726243902439024,0.2650085365853658,0.2397682926829268,0.4019256097560976,0.2213670731707317,0.2240536585365853,0.7745500000000001,0.4611353658536585,NOP_vs_SAS,4,,0,0,,Tyler Ford,Danielle Scott,Dedric Taylor,17422.0,227.41893977732795,0.2542652655828272,0,0.5,-3.0,0.5,109.1,107.2,108.15,220.5,0.4,-2.0,0.4,110.8,114.1,112.45,231.3,0,0,4,4,164,0,1,-0.5,-1,110.3,0.3333333333333333,0.5,19.23390383048085,108.7,0.14278,0.12933,0.53891,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22301119,2024-04-05,2023-24,CHI,NYK,110.39,115.32,98.76,114.14,110.26,95.8,12171.31,13161.78,-2.215,8.836,-0.521,1.297,0.3566,0.4356,0.2467,0.2121,3.0,3.0,0.1161,0.1394,0.7529,0.759,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,76,76,0.0,0.0,218.41,208,108,100,3,0,3,0,1,4,228.6,212.0,211.5,0.3597463414634146,0.2369512195121951,0.2539512195121951,0.4044987804878049,0.2475926829268293,0.2330487804878048,0.7642451219512195,0.5015439024390245,CHI_vs_NYK,2,,0,0,,Scott Foster,Marat Kogut,Brett Nansel,21599.0,228.82584438451968,0.2596902519916762,0,0.4,-1.0,0.6,112.6,112.7,112.65,225.0,0.6,1.0,0.8,114.8,107.0,110.9,217.0,0,1,4,4,164,0,1,0.5,1,111.775,0.0,-4.5,4.400977995110025,100.225,0.13243,0.14682,0.5347500000000001,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1
22301118,2024-04-05,2023-24,BOS,SAC,124.77,106.34,100.45,112.87,114.02,100.97,14225.73,12003.32,-3.339,-0.325,-0.625,-1.649,0.4811,0.4188,0.2049,0.2272,3.0,3.0,0.1061,0.1277,0.7683,0.7793,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,76,76,0.0,0.0,239.32,201,101,100,1,0,3,0,1,4,228.62,226.0,226.0,0.4708,0.2270682926829268,0.1909048780487804,0.4330963414634146,0.231390243902439,0.2677451219512195,0.9038963414634148,0.4222951219512195,BOS_vs_SAC,2,NBA TV,0,0,,James Capers,John Conley,Kevin Cutler,19156.0,227.6782015425368,0.2634716153524564,0,0.8,3.0,0.8,122.1,107.1,114.6,234.6,0.6,-1.0,0.3,110.7,107.2,108.95,226.0,0,1,4,4,164,0,1,0.0,0,111.775,1.0,25.5,44.70252648736757,114.225,0.12733,0.1470699999999999,0.5082,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22301120,2024-04-05,2023-24,HOU,MIA,116.06,111.93,101.87,110.15,106.27,97.96,12333.47,12329.16,-8.95,4.616,-0.127,3.023,0.4263,0.4134,0.2467,0.2159,3.0,3.0,0.1143,0.1173,0.7447,0.815,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,76,76,0.0,0.0,226.02,223,104,119,0,1,4,0,1,4,228.58,215.5,215.0,0.3981646341463415,0.2595890243902439,0.2895195121951219,0.3941658536585366,0.2596695121951219,0.2249036585365853,0.7923304878048781,0.549189024390244,HOU_vs_MIA,2,,0,0,,Brent Barnaky,Ed Malloy,Evan Scott,18055.0,228.03194508261672,0.2515991156834373,0,0.7,-3.0,0.8,119.4,114.2,116.8,234.7,0.6,-1.0,0.6,107.8,100.8,104.3,209.6,1,1,4,4,164,0,1,0.5,1,110.55,1.0,13.0,10.187449062754686,104.95,0.15571,0.14806,0.5353700000000001,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
22301116,2024-04-05,2023-24,IND,OKC,116.93,112.88,103.15,112.69,115.5,101.98,13505.26,12720.0,0.607,-2.285,-2.805,-0.757,0.3581,0.3974,0.2172,0.2419,3.0,3.0,0.1067,0.1294,0.7381,0.7782,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,location_rolling,77,76,0.0,0.0,235.5,238,126,112,1,0,3,1,0,4,228.63,234.5,234.5,0.3811378048780487,0.2239731707317073,0.2927134146341463,0.382440243902439,0.2438975609756097,0.2590841463414634,0.7635780487804877,0.5366109756097561,IND_vs_OKC,2,,0,0,,David Guthrie,Matt Myers,Justin Van Duyne,17274.0,228.62565134099617,0.2573259001436782,0,0.6,-1.0,0.3,119.9,112.9,116.4,233.7,0.6,-2.0,0.6,114.4,114.3,114.35,226.8,0,1,4,4,164,0,1,0.0,0,115.375,0.0,-9.0,73.43113284433578,119.125,0.1349699999999999,0.15092,0.52199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
