game_pk,date,season,home_team,away_team,home_score,away_score,actual_total,actual_f5_total,park_factor_runs,temperature,wind_speed,wind_direction,home_rest_days,away_rest_days,umpire_over_rate,innings_played,completed_early,total_line,total_over_price,total_under_price,f5_line,late_implied,f5_ratio,actual_late_runs,actual_f5_share,path_state,fg_over,fg_under,fg_push,path_error,fg_error,home_sp_avg_ip,home_sp_fip,home_sp_ip_std,home_sp_k_rate,away_sp_avg_ip,away_sp_fip,away_sp_ip_std,away_sp_k_rate,home_bp_era,away_bp_era,sp_length_diff,bp_quality_diff,sp_fragility_max,sp_fragility_avg,sp_avg_ip_min,bp_era_avg,sp_fip_avg,sp_fip_max,split
745831,2024-04-30,2024,NYM,CHC,4,2,6,2.0,94,61.2,7.4,61.0,1,1,1.0,9,False,7.0,-120.0,100.0,3.5,3.5,0.5,4.0,0.3333333333333333,COMPRESSED_LOW,0,1,0,0.5,-1.0,,,,,,,,,,,,,,,,,,,validation
746968,2024-04-30,2024,BOS,SFG,4,0,4,4.0,104,49.9,9.0,87.0,2,2,1.008,9,False,8.0,-112.0,-108.0,4.5,3.5,0.5625,0.0,1.0,BALANCED,0,1,0,-3.5,-4.0,,,,,,,,,,,,,,,,,,,validation
746806,2024-04-30,2024,CHW,MIN,5,6,11,6.0,100,68.9,6.5,158.0,1,1,0.978,9,False,8.5,-115.0,-105.0,4.5,4.0,0.5294117647058824,5.0,0.5454545454545454,BALANCED,1,0,0,1.0,2.5,,,,,,,,,,,,,,,,,,,validation
745997,2024-04-30,2024,MIL,TBR,8,2,10,7.0,102,72.0,0.0,0.0,1,1,1.0,9,False,7.5,-108.0,-112.0,3.5,4.0,0.4666666666666667,3.0,0.7,COMPRESSED_LOW,1,0,0,-1.0,2.5,,,,,,,,,,,,,,,,,,,validation
745018,2024-04-30,2024,TEX,WSN,7,1,8,3.0,107,72.0,0.0,0.0,2,1,1.005,9,False,8.0,-118.0,-102.0,4.5,3.5,0.5625,5.0,0.375,BALANCED,0,0,1,1.5,0.0,,,,,,,,,,,,,,,,,,,validation
746398,2024-04-30,2024,HOU,CLE,10,9,19,11.0,100,72.0,0.0,0.0,2,2,1.0,10,False,9.0,-108.0,-112.0,5.5,3.5,0.6111111111111112,8.0,0.5789473684210527,EARLY_HEAVY,1,0,0,4.5,10.0,,,,,,,,,,,,,,,,,,,validation
746239,2024-04-30,2024,LAA,PHI,5,7,12,4.0,97,67.5,7.9,212.0,1,1,1.028,9,False,9.0,-102.0,-118.0,4.5,4.5,0.5,8.0,0.3333333333333333,ELEVATED_LATE,1,0,0,3.5,3.0,,,,,,,,,,,,,,,,,,,validation
747210,2024-04-30,2024,ARI,LAD,4,3,7,2.0,98,72.0,0.0,0.0,1,1,1.0,10,False,9.5,-112.0,-108.0,5.5,4.0,0.5789473684210527,5.0,0.2857142857142857,EARLY_HEAVY,0,1,0,1.0,-2.5,,,,,,,,,,,,,,,,,,,validation
745673,2024-04-30,2024,OAK,PIT,5,2,7,5.0,95,63.5,7.6,227.0,1,1,0.92,9,False,7.5,100.0,-120.0,4.5,3.0,0.6,2.0,0.7142857142857143,COMPRESSED_LOW,0,1,0,-1.0,-0.5,,,,,,,,,,,,,,,,,,,validation
745426,2024-04-30,2024,SDP,CIN,6,4,10,5.0,95,62.7,9.5,219.0,1,1,1.0,9,False,7.5,-118.0,-102.0,3.5,4.0,0.4666666666666667,5.0,0.5,COMPRESSED_LOW,1,0,0,1.0,2.5,,,,,,,,,,,,,,,,,,,validation
745260,2024-04-30,2024,SEA,ATL,3,2,5,3.0,94,52.5,5.1,326.0,1,1,0.984,9,False,7.0,-102.0,-118.0,3.5,3.5,0.5,2.0,0.6,COMPRESSED_LOW,0,1,0,-1.5,-2.0,,,,,,,,,,,,,,,,,,,validation
746478,2024-05-01,2024,DET,STL,4,1,5,4.0,99,73.2,15.7,202.0,1,1,0.985,9,False,9.0,-110.0,-110.0,3.5,5.5,0.3888888888888889,1.0,0.8,ELEVATED_LATE,0,1,0,-4.5,-4.0,,,,,,,,,,,,,,,,,,,validation
745996,2024-05-01,2024,MIL,TBR,7,1,8,2.0,102,72.0,0.0,0.0,1,1,1.0,9,False,8.0,-105.0,-115.0,3.5,4.5,0.4375,6.0,0.25,LATE_HEAVY,0,0,1,1.5,0.0,,,,,,,,,,,,,,,,,,,validation
746800,2024-05-01,2024,CHW,MIN,5,10,15,6.0,100,71.7,15.0,269.0,1,1,1.0,9,False,9.0,-105.0,-115.0,4.5,4.5,0.5,9.0,0.4,ELEVATED_LATE,1,0,0,4.5,6.0,,,,,,,,,,,,,,,,,,,validation
744939,2024-05-01,2024,TOR,KCR,1,6,7,0.0,105,72.0,0.0,0.0,1,1,1.0,9,False,8.0,-102.0,-118.0,4.5,3.5,0.5625,7.0,0.0,BALANCED,0,1,0,3.5,-1.0,,,,,,,,,,,,,,,,,,,validation
745670,2024-05-01,2024,OAK,PIT,4,0,4,3.0,95,71.5,8.2,331.0,1,1,1.0,9,False,7.5,-115.0,-105.0,4.5,3.0,0.6,1.0,0.75,COMPRESSED_LOW,0,1,0,-2.0,-3.5,,,,,,,,,,,,,,,,,,,validation
745261,2024-05-01,2024,SEA,ATL,2,5,7,6.0,94,52.9,5.0,207.0,1,1,0.97,9,False,7.0,-120.0,100.0,3.5,3.5,0.5,1.0,0.8571428571428571,COMPRESSED_LOW,0,0,1,-2.5,0.0,,,,,,,,,,,,,,,,,,,validation
746238,2024-05-01,2024,LAA,PHI,1,2,3,3.0,97,72.9,9.0,235.0,1,1,1.0,9,False,7.5,-118.0,-102.0,4.5,3.0,0.6,0.0,1.0,COMPRESSED_LOW,0,1,0,-3.0,-4.5,,,,,,,,,,,,,,,,,,,validation
745423,2024-05-01,2024,SDP,CIN,6,2,8,4.0,95,67.6,11.9,240.0,1,1,1.0,9,False,8.0,-118.0,-102.0,4.5,3.5,0.5625,4.0,0.5,BALANCED,0,0,1,0.5,0.0,,,,,,,,,,,,,,,,,,,validation
747048,2024-05-01,2024,BAL,NYY,0,2,2,2.0,106,81.1,0.6,135.0,1,1,0.973,9,False,8.5,-105.0,-115.0,4.5,4.0,0.5294117647058824,0.0,1.0,BALANCED,0,1,0,-4.0,-6.5,,,,,,,,,,,,,,,,,,,validation
746072,2024-05-01,2024,MIA,COL,4,1,5,2.0,98,72.0,0.0,0.0,1,1,1.001,9,False,9.0,-105.0,-115.0,5.5,3.5,0.6111111111111112,3.0,0.4,EARLY_HEAVY,0,1,0,-0.5,-4.0,,,,,,,,,,,,,,,,,,,validation
745829,2024-05-01,2024,NYM,CHC,0,1,1,1.0,94,55.4,9.3,150.0,1,1,1.0,9,False,7.5,-105.0,-115.0,3.5,4.0,0.4666666666666667,0.0,1.0,COMPRESSED_LOW,0,1,0,-4.0,-6.5,,,,,,,,,,,,,,,,,,,validation
746966,2024-05-01,2024,BOS,SFG,6,2,8,7.0,104,47.6,7.4,90.0,1,1,1.053,9,False,8.5,-105.0,-115.0,4.5,4.0,0.5294117647058824,1.0,0.875,BALANCED,0,1,0,-3.0,-0.5,,,,,,,,,,,,,,,,,,,validation
745023,2024-05-01,2024,TEX,WSN,0,1,1,1.0,107,72.0,0.0,0.0,1,1,1.0,9,False,9.0,-105.0,-115.0,4.5,4.5,0.5,0.0,1.0,ELEVATED_LATE,0,1,0,-4.5,-8.0,,,,,,,,,,,,,,,,,,,validation
746399,2024-05-01,2024,HOU,CLE,2,3,5,2.0,100,72.0,0.0,0.0,1,1,1.025,10,False,9.0,-108.0,-112.0,4.5,4.5,0.5,3.0,0.4,ELEVATED_LATE,0,1,0,-1.5,-4.0,,,,,,,,,,,,,,,,,,,validation
747207,2024-05-01,2024,ARI,LAD,0,8,8,6.0,98,72.0,0.0,0.0,1,1,1.014,9,False,8.5,-120.0,100.0,4.5,4.0,0.5294117647058824,2.0,0.75,BALANCED,0,1,0,-2.0,-0.5,,,,,,,,,,,,,,,,,,,validation
747044,2024-05-02,2024,BAL,NYY,7,2,9,8.0,106,86.3,6.5,272.0,1,1,1.0,9,False,9.0,-105.0,-115.0,2.5,6.5,0.2777777777777778,1.0,0.8888888888888888,ELEVATED_LATE,0,0,1,-5.5,0.0,,,,,,,,,,,,,,,,,,,validation
745830,2024-05-02,2024,NYM,CHC,7,6,13,6.0,94,68.4,8.4,172.0,1,1,1.0,11,False,8.0,-110.0,-110.0,2.5,5.5,0.3125,7.0,0.46153846153846156,LATE_HEAVY,1,0,0,1.5,5.0,,,,,,,,,,,,,,,,,,,validation
746969,2024-05-02,2024,BOS,SFG,1,3,4,2.0,104,68.8,5.3,248.0,1,1,1.0,9,False,9.5,-102.0,-118.0,3.5,6.0,0.3684210526315789,2.0,0.5,ELEVATED_LATE,0,1,0,-4.0,-5.5,,,,,,,,,,,,,,,,,,,validation
745021,2024-05-02,2024,TEX,WSN,6,0,6,3.0,107,72.0,0.0,0.0,1,1,1.016,9,False,8.0,-105.0,-115.0,4.5,3.5,0.5625,3.0,0.5,BALANCED,0,1,0,-0.5,-2.0,,,,,,,,,,,,,,,,,,,validation
746403,2024-05-02,2024,HOU,CLE,8,2,10,3.0,100,72.0,0.0,0.0,1,1,1.0,9,False,9.0,-105.0,-115.0,4.5,4.5,0.5,7.0,0.3,ELEVATED_LATE,1,0,0,2.5,1.0,,,,,,,,,,,,,,,,,,,validation
746890,2024-05-03,2024,CHC,MIL,1,3,4,0.0,103,56.3,11.4,28.0,1,2,0.971,9,False,7.5,100.0,-120.0,3.5,4.0,0.4666666666666667,4.0,0.0,COMPRESSED_LOW,0,1,0,0.0,-3.5,,,,,,,,,,,,,,,,,,,validation
746721,2024-05-03,2024,CIN,BAL,0,3,3,0.0,107,74.0,3.9,246.0,2,1,1.0,9,False,9.0,-110.0,-110.0,4.5,4.5,0.5,3.0,0.0,ELEVATED_LATE,0,1,0,-1.5,-6.0,,,,,,,,,,,,,,,,,,,validation
745510,2024-05-03,2024,PIT,COL,2,3,5,0.0,101,70.5,2.3,281.0,2,1,1.0,9,False,8.5,-110.0,-110.0,4.5,4.0,0.5294117647058824,5.0,0.0,BALANCED,0,1,0,1.0,-3.5,,,,,,,,,,,,,,,,,,,validation
745589,2024-05-03,2024,PHI,SFG,4,3,7,6.0,104,59.6,10.2,99.0,2,1,1.02,9,False,7.5,-102.0,-118.0,3.5,4.0,0.4666666666666667,1.0,0.8571428571428571,COMPRESSED_LOW,0,1,0,-3.0,-0.5,,,,,,,,,,,,,,,,,,,validation
744868,2024-05-03,2024,WSN,TOR,9,3,12,4.0,101,68.2,12.6,103.0,1,2,1.0,9,False,8.5,-115.0,-105.0,4.5,4.0,0.5294117647058824,8.0,0.3333333333333333,BALANCED,1,0,0,4.0,3.5,,,,,,,,,,,,,,,,,,,validation
745101,2024-05-03,2024,TBR,NYM,10,8,18,16.0,97,72.0,0.0,0.0,2,1,1.0,9,False,8.0,-112.0,-108.0,4.5,3.5,0.5625,2.0,0.8888888888888888,BALANCED,1,0,0,-1.5,10.0,,,,,,,,,,,,,,,,,,,validation
745756,2024-05-03,2024,NYY,DET,2,1,3,0.0,103,55.8,8.4,155.0,1,2,1.031,9,False,7.5,-115.0,-105.0,4.5,3.0,0.6,3.0,0.0,COMPRESSED_LOW,0,1,0,0.0,-4.5,,,,,,,,,,,,,,,,,,,validation
746645,2024-05-03,2024,CLE,LAA,0,6,6,6.0,98,59.2,7.6,358.0,1,2,1.0,9,False,7.5,105.0,-125.0,3.5,4.0,0.4666666666666667,0.0,1.0,COMPRESSED_LOW,0,1,0,-4.0,-1.5,,,,,,,,,,,,,,,,,,,validation
746318,2024-05-03,2024,KCR,TEX,7,1,8,2.0,100,75.9,7.7,150.0,2,1,1.034,9,False,9.0,-110.0,-110.0,4.5,4.5,0.5,6.0,0.25,ELEVATED_LATE,0,1,0,1.5,-1.0,,,,,,,,,,,,,,,,,,,validation
745914,2024-05-03,2024,MIN,BOS,5,2,7,1.0,99,65.6,4.2,252.0,2,1,1.0,9,False,8.0,-105.0,-115.0,4.5,3.5,0.5625,6.0,0.14285714285714285,BALANCED,0,1,0,2.5,-1.0,,,,,,,,,,,,,,,,,,,validation
745187,2024-05-03,2024,STL,CHW,3,0,3,3.0,97,73.4,4.5,360.0,2,2,1.024,9,False,7.5,-112.0,-108.0,4.5,3.0,0.6,0.0,1.0,COMPRESSED_LOW,0,1,0,-3.0,-4.5,,,,,,,,,,,,,,,,,,,validation
747208,2024-05-03,2024,ARI,SDP,1,7,8,8.0,98,72.0,0.0,0.0,2,2,1.024,9,False,9.0,-118.0,-102.0,4.5,4.5,0.5,0.0,1.0,ELEVATED_LATE,0,1,0,-4.5,-1.0,,,,,,,,,,,,,,,,,,,validation
745665,2024-05-03,2024,OAK,MIA,3,1,4,3.0,95,61.2,10.6,240.0,2,1,0.985,9,False,7.5,-118.0,-102.0,4.5,3.0,0.6,1.0,0.75,COMPRESSED_LOW,0,1,0,-2.0,-3.5,,,,,,,,,,,,,,,,,,,validation
746152,2024-05-03,2024,LAD,ATL,4,3,7,3.0,95,63.2,7.0,225.0,2,2,1.0,11,False,9.5,102.0,-122.0,4.5,5.0,0.47368421052631576,4.0,0.42857142857142855,ELEVATED_LATE,0,1,0,-1.0,-2.5,,,,,,,,,,,,,,,,,,,validation
745750,2024-05-04,2024,NYY,DET,5,3,8,8.0,103,63.6,12.7,144.0,1,1,1.005,9,False,7.5,-102.0,-118.0,4.5,3.0,0.6,0.0,1.0,COMPRESSED_LOW,1,0,0,-3.0,0.5,,,,,,,,,,,,,,,,,,,validation
745911,2024-05-04,2024,MIN,BOS,3,1,4,3.0,99,52.4,8.7,347.0,1,1,1.013,9,False,7.0,-125.0,105.0,4.5,2.5,0.6428571428571429,1.0,0.75,COMPRESSED_LOW,0,1,0,-1.5,-3.0,,,,,,,,,,,,,,,,,,,validation
745183,2024-05-04,2024,STL,CHW,5,6,11,8.0,97,80.4,8.0,203.0,1,1,1.035,10,False,8.5,-110.0,-110.0,4.5,4.0,0.5294117647058824,3.0,0.7272727272727273,BALANCED,1,0,0,-1.0,2.5,,,,,,,,,,,,,,,,,,,validation
746884,2024-05-04,2024,CHC,MIL,6,5,11,4.0,103,66.3,11.6,106.0,1,1,0.96,9,False,8.5,-112.0,-108.0,4.5,4.0,0.5294117647058824,7.0,0.36363636363636365,BALANCED,1,0,0,3.0,2.5,,,,,,,,,,,,,,,,,,,validation
745511,2024-05-04,2024,PIT,COL,1,0,1,0.0,101,70.2,8.8,109.0,1,1,1.0,9,False,7.0,102.0,-122.0,3.5,3.5,0.5,1.0,0.0,COMPRESSED_LOW,0,1,0,-2.5,-6.0,,,,,,,,,,,,,,,,,,,validation
744862,2024-05-04,2024,WSN,TOR,3,6,9,4.0,101,56.2,8.7,102.0,1,1,1.0,9,False,8.0,-105.0,-115.0,4.5,3.5,0.5625,5.0,0.4444444444444444,BALANCED,1,0,0,1.5,1.0,,,,,,,,,,,,,,,,,,,validation
745666,2024-05-04,2024,OAK,MIA,20,4,24,13.0,95,50.6,11.9,265.0,1,1,1.0,9,False,7.0,-105.0,-115.0,3.5,3.5,0.5,11.0,0.5416666666666666,COMPRESSED_LOW,1,0,0,7.5,17.0,,,,,,,,,,,,,,,,,,,validation
745583,2024-05-04,2024,PHI,SFG,14,3,17,12.0,104,53.3,9.3,98.0,1,1,0.973,9,False,7.0,-115.0,-105.0,3.5,3.5,0.5,5.0,0.7058823529411765,COMPRESSED_LOW,1,0,0,1.5,10.0,,,,,,,,,,,,,,,,,,,validation
746644,2024-05-04,2024,CLE,LAA,7,1,8,4.0,98,63.7,12.8,133.0,1,1,1.0,9,False,8.5,-102.0,-118.0,4.5,4.0,0.5294117647058824,4.0,0.5,BALANCED,0,1,0,0.0,-0.5,,,,,,,,,,,,,,,,,,,validation
746720,2024-05-04,2024,CIN,BAL,1,2,3,2.0,107,72.9,6.0,222.0,1,1,1.0,9,False,9.0,-105.0,-115.0,4.5,4.5,0.5,1.0,0.6666666666666666,ELEVATED_LATE,0,1,0,-3.5,-6.0,,,,,,,,,,,,,,,,,,,validation
746311,2024-05-04,2024,KCR,TEX,4,15,19,9.0,100,67.7,7.2,324.0,1,1,1.025,9,False,8.5,-108.0,-112.0,4.5,4.0,0.5294117647058824,10.0,0.47368421052631576,BALANCED,1,0,0,6.0,10.5,,,,,,,,,,,,,,,,,,,validation
746394,2024-05-04,2024,HOU,SEA,0,5,5,3.0,100,72.0,0.0,0.0,1,1,0.991,9,False,7.5,105.0,-125.0,3.5,4.0,0.4666666666666667,2.0,0.6,COMPRESSED_LOW,0,1,0,-2.0,-2.5,,,,,,,,,,,,,,,,,,,validation
745100,2024-05-04,2024,TBR,NYM,3,1,4,2.0,97,72.0,0.0,0.0,1,1,1.0,9,False,7.5,-105.0,-115.0,4.5,3.0,0.6,2.0,0.5,COMPRESSED_LOW,0,1,0,-1.0,-3.5,,,,,,,,,,,,,,,,,,,validation
747209,2024-05-04,2024,ARI,SDP,1,13,14,3.0,98,72.0,0.0,0.0,1,1,0.965,9,False,8.5,-115.0,-105.0,4.5,4.0,0.5294117647058824,11.0,0.21428571428571427,BALANCED,1,0,0,7.0,5.5,,,,,,,,,,,,,,,,,,,validation
746155,2024-05-04,2024,LAD,ATL,11,2,13,8.0,95,59.7,9.6,239.0,1,1,0.955,9,False,8.5,-102.0,-118.0,4.5,4.0,0.5294117647058824,5.0,0.6153846153846154,BALANCED,1,0,0,1.0,4.5,,,,,,,,,,,,,,,,,,,validation
745504,2024-05-05,2024,PIT,COL,5,3,8,4.0,101,71.9,7.7,216.0,1,1,1.028,9,False,7.5,-105.0,-115.0,5.5,2.0,0.7333333333333333,4.0,0.5,COMPRESSED_LOW,1,0,0,2.0,0.5,,,,,,,,,,,,,,,,,,,validation
744861,2024-05-05,2024,WSN,TOR,11,8,19,15.0,101,63.5,3.0,163.0,1,1,0.978,9,False,8.5,-102.0,-118.0,4.5,4.0,0.5294117647058824,4.0,0.7894736842105263,BALANCED,1,0,0,0.0,10.5,,,,,,,,,,,,,,,,,,,validation
746643,2024-05-05,2024,CLE,LAA,4,1,5,1.0,98,57.5,7.2,321.0,1,1,1.0,9,False,8.0,-112.0,-108.0,4.5,3.5,0.5625,4.0,0.2,BALANCED,0,1,0,0.5,-3.0,,,,,,,,,,,,,,,,,,,validation
745103,2024-05-05,2024,TBR,NYM,7,6,13,9.0,97,72.0,0.0,0.0,1,1,1.053,10,False,7.0,-122.0,102.0,5.5,1.5,0.7857142857142857,4.0,0.6923076923076923,COMPRESSED_LOW,1,0,0,2.5,6.0,,,,,,,,,,,,,,,,,,,validation
746395,2024-05-05,2024,HOU,SEA,4,5,9,2.0,100,72.0,0.0,0.0,1,1,1.0,9,False,8.0,-110.0,-110.0,4.5,3.5,0.5625,7.0,0.2222222222222222,BALANCED,1,0,0,3.5,1.0,,,,,,,,,,,,,,,,,,,validation
746314,2024-05-05,2024,KCR,TEX,2,3,5,2.0,100,62.4,7.5,78.0,1,1,0.989,10,False,8.5,-110.0,-110.0,4.5,4.0,0.5294117647058824,3.0,0.4,BALANCED,0,1,0,-1.0,-3.5,,,,,,,,,,,,,,,,,,,validation
745913,2024-05-05,2024,MIN,BOS,2,9,11,4.0,99,65.8,2.5,260.0,1,1,1.025,9,False,7.5,-105.0,-115.0,4.5,3.0,0.6,7.0,0.36363636363636365,COMPRESSED_LOW,1,0,0,4.0,3.5,,,,,,,,,,,,,,,,,,,validation
745185,2024-05-05,2024,STL,CHW,1,5,6,2.0,97,69.4,1.9,54.0,1,1,1.0,9,False,7.5,-115.0,-105.0,4.5,3.0,0.6,4.0,0.3333333333333333,COMPRESSED_LOW,0,1,0,1.0,-1.5,,,,,,,,,,,,,,,,,,,validation
746883,2024-05-05,2024,CHC,MIL,5,0,5,3.0,103,52.4,10.0,17.0,1,1,1.0,9,False,6.5,-108.0,-112.0,3.5,3.0,0.5384615384615384,2.0,0.6,COMPRESSED_LOW,0,1,0,-1.0,-1.5,,,,,,,,,,,,,,,,,,,validation
745667,2024-05-05,2024,OAK,MIA,3,12,15,7.0,95,59.4,11.0,269.0,1,1,1.0,9,False,7.5,-112.0,-108.0,4.5,3.0,0.6,8.0,0.4666666666666667,COMPRESSED_LOW,1,0,0,5.0,7.5,,,,,,,,,,,,,,,,,,,validation
746719,2024-05-05,2024,CIN,BAL,1,11,12,4.0,107,75.9,6.6,258.0,1,1,1.0,9,False,9.0,100.0,-120.0,4.5,4.5,0.5,8.0,0.3333333333333333,ELEVATED_LATE,1,0,0,3.5,3.0,,,,,,,,,,,,,,,,,,,validation
747206,2024-05-05,2024,ARI,SDP,11,4,15,15.0,98,72.0,0.0,0.0,1,1,0.92,9,False,9.0,-102.0,-118.0,4.5,4.5,0.5,0.0,1.0,ELEVATED_LATE,1,0,0,-4.5,6.0,,,,,,,,,,,,,,,,,,,validation
746153,2024-05-05,2024,LAD,ATL,5,1,6,2.0,95,66.4,9.6,267.0,1,1,1.0,9,False,8.5,-102.0,-118.0,4.5,4.0,0.5294117647058824,4.0,0.3333333333333333,BALANCED,0,1,0,0.0,-2.5,,,,,,,,,,,,,,,,,,,validation
745587,2024-05-05,2024,PHI,SFG,5,4,9,6.0,104,61.5,3.5,105.0,1,1,1.001,9,False,7.5,-112.0,-108.0,4.5,3.0,0.6,3.0,0.6666666666666666,COMPRESSED_LOW,1,0,0,0.0,1.5,,,,,,,,,,,,,,,,,,,validation
745585,2024-05-06,2024,PHI,SFG,6,1,7,5.0,104,74.9,1.4,252.0,1,1,1.0,9,False,7.5,-112.0,-108.0,4.5,3.0,0.6,2.0,0.7142857142857143,COMPRESSED_LOW,0,1,0,-1.0,-0.5,,,,,,,,,,,,,,,,,,,validation
746639,2024-05-06,2024,CLE,DET,2,1,3,2.0,98,55.7,12.9,40.0,1,1,1.014,9,False,7.0,-122.0,102.0,3.5,3.5,0.5,1.0,0.6666666666666666,COMPRESSED_LOW,0,1,0,-2.5,-4.0,,,,,,,,,,,,,,,,,,,validation
745509,2024-05-06,2024,PIT,LAA,4,1,5,4.0,101,69.6,4.7,357.0,1,1,1.0,9,False,7.5,-118.0,-102.0,4.5,3.0,0.6,1.0,0.8,COMPRESSED_LOW,0,1,0,-2.0,-2.5,,,,,,,,,,,,,,,,,,,validation
745098,2024-05-06,2024,TBR,CHW,8,2,10,9.0,97,72.0,0.0,0.0,1,1,1.0,9,False,7.5,-115.0,-105.0,4.5,3.0,0.6,1.0,0.9,COMPRESSED_LOW,1,0,0,-2.0,2.5,,,,,,,,,,,,,,,,,,,validation
746313,2024-05-06,2024,KCR,MIL,3,2,5,2.0,100,75.5,13.0,148.0,1,1,0.97,9,False,8.5,-102.0,-118.0,4.5,4.0,0.5294117647058824,3.0,0.4,BALANCED,0,1,0,-1.0,-3.5,,,,,,,,,,,,,,,,,,,validation
746886,2024-05-06,2024,CHC,SDP,3,6,9,0.0,103,59.0,14.2,53.0,1,1,1.0,9,False,7.5,102.0,-122.0,3.5,4.0,0.4666666666666667,9.0,0.0,COMPRESSED_LOW,1,0,0,5.0,1.5,,,,,,,,,,,,,,,,,,,validation
745912,2024-05-06,2024,MIN,SEA,3,1,4,1.0,99,69.6,12.2,125.0,1,1,0.988,9,False,8.0,-105.0,-115.0,4.5,3.5,0.5625,3.0,0.25,BALANCED,0,1,0,-0.5,-4.0,,,,,,,,,,,,,,,,,,,validation
745182,2024-05-06,2024,STL,NYM,3,4,7,3.0,97,77.0,5.6,182.0,1,1,1.0,9,False,8.0,-118.0,-102.0,4.5,3.5,0.5625,4.0,0.42857142857142855,BALANCED,0,1,0,0.5,-1.0,,,,,,,,,,,,,,,,,,,validation
745669,2024-05-06,2024,OAK,TEX,2,4,6,2.0,95,56.8,10.1,265.0,1,1,0.979,9,False,7.5,-105.0,-115.0,4.5,3.0,0.6,4.0,0.3333333333333333,COMPRESSED_LOW,0,1,0,1.0,-1.5,,,,,,,,,,,,,,,,,,,validation
746149,2024-05-06,2024,LAD,MIA,6,3,9,9.0,95,63.2,6.2,229.0,1,1,0.978,9,False,8.5,-110.0,-110.0,4.5,4.0,0.5294117647058824,0.0,1.0,BALANCED,1,0,0,-4.0,0.5,,,,,,,,,,,,,,,,,,,validation
745668,2024-05-07,2024,OAK,TEX,8,15,23,17.0,95,64.6,4.9,317.0,1,1,1.0,9,False,8.5,-105.0,-115.0,4.5,4.0,0.5294117647058824,6.0,0.7391304347826086,BALANCED,1,0,0,2.0,14.5,,,,,,,,,,,,,,,,,,,validation
746638,2024-05-07,2024,CLE,DET,7,11,18,15.0,98,67.0,5.0,72.0,1,1,1.021,9,False,8.5,-110.0,-110.0,4.5,4.0,0.5294117647058824,3.0,0.8333333333333334,BALANCED,1,0,0,-1.0,9.5,,,,,,,,,,,,,,,,,,,validation
746718,2024-05-07,2024,CIN,ARI,2,6,8,2.0,107,77.7,14.1,200.0,2,2,1.018,9,False,9.0,105.0,-125.0,4.5,4.5,0.5,6.0,0.25,ELEVATED_LATE,0,1,0,1.5,-1.0,,,,,,,,,,,,,,,,,,,validation
745508,2024-05-07,2024,PIT,LAA,0,9,9,5.0,101,76.5,6.5,211.0,1,1,1.0,9,False,7.5,-118.0,-102.0,4.5,3.0,0.6,4.0,0.5555555555555556,COMPRESSED_LOW,1,0,0,1.0,1.5,,,,,,,,,,,,,,,,,,,validation
745586,2024-05-07,2024,PHI,TOR,10,1,11,8.0,104,77.8,7.1,200.0,1,2,1.0,9,False,8.0,-108.0,-112.0,4.5,3.5,0.5625,3.0,0.7272727272727273,BALANCED,1,0,0,-0.5,3.0,,,,,,,,,,,,,,,,,,,validation
744859,2024-05-07,2024,WSN,BAL,3,0,3,1.0,101,77.2,2.9,180.0,2,2,1.024,9,False,8.5,-115.0,-105.0,4.5,4.0,0.5294117647058824,2.0,0.3333333333333333,BALANCED,0,1,0,-2.0,-5.5,,,,,,,,,,,,,,,,,,,validation
745095,2024-05-07,2024,TBR,CHW,5,1,6,4.0,97,72.0,0.0,0.0,1,1,1.0,9,False,8.0,-102.0,-118.0,4.5,3.5,0.5625,2.0,0.6666666666666666,BALANCED,0,1,0,-1.5,-2.0,,,,,,,,,,,,,,,,,,,validation
745752,2024-05-07,2024,NYY,HOU,10,3,13,8.0,103,72.7,5.2,160.0,2,2,0.973,9,False,8.5,-115.0,-105.0,4.5,4.0,0.5294117647058824,5.0,0.6153846153846154,BALANCED,1,0,0,1.0,4.5,,,,,,,,,,,,,,,,,,,validation
747126,2024-05-07,2024,ATL,BOS,4,2,6,2.0,102,81.1,8.4,202.0,2,2,1.016,9,False,8.5,-115.0,-105.0,4.5,4.0,0.5294117647058824,4.0,0.3333333333333333,BALANCED,0,1,0,0.0,-2.5,,,,,,,,,,,,,,,,,,,validation
746885,2024-05-07,2024,CHC,SDP,3,2,5,1.0,103,69.4,13.0,249.0,1,1,1.034,9,False,9.0,-102.0,-118.0,4.5,4.5,0.5,4.0,0.2,ELEVATED_LATE,0,1,0,-0.5,-4.0,,,,,,,,,,,,,,,,,,,validation
745915,2024-05-07,2024,MIN,SEA,6,10,16,6.0,99,69.8,10.1,229.0,1,1,1.0,9,False,8.0,-115.0,-105.0,4.5,3.5,0.5625,10.0,0.375,BALANCED,1,0,0,6.5,8.0,,,,,,,,,,,,,,,,,,,validation
746315,2024-05-07,2024,KCR,MIL,5,6,11,6.0,100,76.1,11.4,230.0,1,1,1.0,9,False,9.0,-115.0,-105.0,4.5,4.5,0.5,5.0,0.5454545454545454,ELEVATED_LATE,1,0,0,0.5,2.0,,,,,,,,,,,,,,,,,,,validation
745186,2024-05-07,2024,STL,NYM,5,7,12,9.0,97,81.9,9.2,241.0,1,1,1.0,9,False,8.5,-115.0,-105.0,4.5,4.0,0.5294117647058824,3.0,0.75,BALANCED,1,0,0,-1.0,3.5,,,,,,,,,,,,,,,,,,,validation
